-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	#	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	3	18.31	9906	410	0.96		13	13	0.000
0	0	0	0	1	0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	0	0	0	000000000000000000000000000000000010000000000	0.416	0.957	1	145.18	9907	411	0.91		13	184	0.043
0	0	1	0	0	#	0	0	1	#	#	0	0	0	0	0	0	0	0	0	0	0	#	100000000000000000000000000000000000000000000	1.000	1.000	1	82.85	9913	417	0.83		12	12	0.000
#	0	0	#	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	#	0	0	1	000000000000000000000000000000000000100001000	1.000	1.000	4	18.30	9914	418	0.87		13	13	0.000
0	0	#	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	0.864	0.993	1	158.80	9919	423	0.96		61	73	0.007
0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	000000000000000000010000000000000000000000000	0.552	0.971	2	113.87	9920	424	0.96		13	38	0.029
0	#	0	0	0	0	0	0	#	0	0	0	0	1	1	#	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.638	0.978	2	58.16	9922	426	0.83		25	62	0.022
1	0	0	0	1	#	#	#	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.25	9924	428	0.83		62	62	0.000
1	1	0	0	#	0	0	0	0	0	0	0	0	1	#	0	0	1	0	0	0	1	0	000010000000000000000000000000001000000000001	0.447	0.961	2	84.86	9941	445	0.91		13	62	0.039
#	1	1	0	0	#	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	100000000000000100000000000000000000000000000	1.000	1.000	5	10.60	9942	446	0.91		13	13	0.000
0	0	0	0	0	0	#	0	0	0	0	1	0	1	0	0	1	1	1	#	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	4	11.56	9943	447	0.91		13	13	0.000
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	90.46	9946	450	1.00		13	13	0.000
1	#	0	0	0	0	0	#	#	0	0	0	0	0	0	0	0	0	#	0	0	1	0	000000000000000000000010000000000000000000000	0.508	0.967	2	97.93	9947	451	0.83		13	26	0.033
0	0	0	1	#	#	#	#	0	0	#	#	0	0	0	0	1	0	0	0	0	0	#	000000000000000000000000000000000000000001000	0.930	0.996	1	138.05	9993	452	0.70		62	74	0.004
0	1	1	0	0	0	0	0	0	0	#	1	0	0	0	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	6	13.48	9949	453	0.96		13	13	0.000
0	0	0	1	0	0	#	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	#	000000000000000000000000000000000000000001000	0.836	0.991	1	114.53	9952	456	0.91		36	60	0.009
#	0	0	1	0	0	#	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.836	0.991	1	114.53	9952	456	0.91		36	60	0.009
0	1	0	0	0	#	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	3	22.98	9954	458	0.96		13	13	0.000
0	0	0	#	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	000000000000000000000000000000010000000000000	0.807	0.989	1	63.06	9955	459	0.96		13	25	0.011
0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	2	15.89	9958	462	1.00		13	13	0.000
0	0	#	0	0	#	0	0	0	0	0	0	0	0	#	0	0	1	0	0	0	0	0	000000000000000000000100000000000000000000000	0.650	0.979	2	93.47	9960	464	0.87		13	25	0.021
0	1	0	0	0	0	0	0	#	#	#	1	0	1	0	0	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	2	81.06	9964	468	0.87		24	24	0.000
0	1	0	0	0	0	0	0	0	0	#	1	0	0	0	0	0	1	0	0	0	1	0	000000000000000000000000000000001000000000000	1.000	1.000	1	41.61	9967	471	0.96		13	13	0.000
0	#	0	0	0	0	1	0	0	1	0	1	0	0	#	1	1	0	0	0	0	0	1	000000000000000000000000100000000000100000000	1.000	1.000	2	10.82	9974	478	0.91		13	13	0.000
0	1	0	#	0	0	0	1	#	0	#	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000000001000000000	1.000	1.000	2	15.72	9977	481	0.87		13	13	0.000
0	0	0	0	0	#	0	0	1	0	0	1	#	0	0	0	#	0	0	0	0	0	0	000000000000000000000001000000000000000000000	0.800	0.989	1	89.54	9979	483	0.87		36	48	0.011
0	0	0	#	#	0	0	1	0	0	1	1	0	0	0	0	0	0	#	0	0	0	0	000000000100000000000000000000000000010000000	0.807	0.989	3	43.32	9987	491	0.87		13	25	0.011
0	0	1	0	0	0	0	0	0	1	#	1	0	0	0	0	0	0	0	0	0	0	#	100000000000000000000000000000000000100000000	0.865	0.993	1	66.25	9990	494	0.91		25	37	0.007
0	0	1	#	0	0	0	0	0	#	0	0	#	0	0	1	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	124.59	9992	496	0.87		37	37	0.000
0	#	0	0	0	0	0	0	0	#	1	1	0	0	0	0	0	0	0	0	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	2	37.62	9994	498	0.91		13	13	0.000
0	0	#	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	#	0	1	000000000000000000000000000000000000000001000	1.000	1.000	3	9.97	9220	506	0.91		12	12	0.000
0	0	0	0	0	0	0	#	1	0	0	1	0	0	0	0	0	0	0	0	0	#	0	000000000000000000000010000000000000000000000	0.486	0.965	2	82.67	9226	512	0.91		12	59	0.035
0	0	0	1	0	0	#	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	000000000001000000000000000000000000000001000	0.855	0.992	4	65.24	9275	513	0.96		24	37	0.008
#	0	0	0	0	1	0	#	0	#	0	0	0	0	0	#	#	#	0	#	0	0	#	000000000000000000000000000000000000000000010	0.877	0.993	1	119.79	9976	514	0.65		216	289	0.007
0	1	0	0	1	0	0	0	#	0	0	0	#	1	0	0	0	0	0	0	0	0	0	000000000000000000000000000000001000000000001	1.000	1.000	5	28.12	9231	517	0.91		12	12	0.000
0	0	1	#	0	0	0	0	0	#	0	0	#	0	0	1	0	#	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	124.98	9992	519	0.83		35	35	0.000
0	0	1	#	0	#	0	0	0	#	0	0	#	0	0	1	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	124.98	9992	519	0.83		35	35	0.000
0	0	0	1	0	0	1	#	0	0	1	0	#	0	0	1	0	0	0	0	0	#	0	000000000000000000000000100000000000000100000	1.000	1.000	1	18.14	9234	520	0.87		12	12	0.000
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	000000000000100000000000000000000000000000000	0.416	0.957	3	247.36	9235	521	1.00		12	338	0.043
0	0	0	0	0	0	0	0	0	0	0	0	0	#	1	0	0	0	0	0	0	0	0	000000000010000000000000000000010000000000000	0.537	0.969	2	85.89	9236	522	0.96		12	37	0.031
0	#	0	0	0	#	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	#	000000000000000000000000000000000000110000000	1.000	1.000	5	9.95	9238	524	0.87		12	12	0.000
0	0	0	0	0	0	0	#	0	0	1	0	0	0	0	1	0	0	0	0	#	0	#	000000000100000000000000000000000000000000000	1.000	1.000	2	43.14	9244	530	0.87		12	12	0.000
0	#	0	1	0	0	0	0	0	1	1	#	0	#	0	#	1	0	1	0	0	#	0	000000000000000000000000000000000000100001000	1.000	1.000	2	24.82	9245	531	0.78		12	12	0.000
0	0	0	0	0	0	0	#	0	0	#	0	0	0	#	0	0	0	0	1	0	#	#	000000000100000000000000000000000000000000000	0.877	0.993	1	218.58	9988	535	0.78		168	204	0.007
#	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	#	#	0	1	0	#	000000000000000000000000000000000010000000000	1.000	1.000	1	123.08	9722	539	0.78		60	60	0.000
1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	#	0	0	0	000010000000000000000000000100001000000000000	0.277	0.938	2	136.17	9261	547	0.96		12	60	0.062
0	0	#	1	0	0	0	#	0	0	0	1	0	0	0	0	0	0	#	0	0	0	0	100000000000000000000000000000000000000001000	0.862	0.993	1	92.93	9288	549	0.87		24	36	0.007
0	#	#	0	0	1	0	0	#	0	0	0	1	0	0	#	0	0	#	0	0	0	0	000000000000000000000000000000000000001000010	1.000	1.000	3	32.15	9269	555	0.78		12	12	0.000
0	0	0	#	0	0	#	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	113.99	9932	556	0.91		95	95	0.000
0	0	0	#	#	1	0	#	#	0	0	1	0	0	0	1	#	0	0	0	#	0	0	000000000000000000000010000000000000000000010	0.800	0.989	4	27.48	9272	558	0.74		12	24	0.011
0	0	0	1	0	0	#	0	0	0	1	1	#	0	0	0	0	0	1	0	0	0	0	000000000001000000000000000000000000000001000	0.847	0.992	3	65.38	9275	561	0.91		22	35	0.008
0	#	0	0	0	0	1	#	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	000000000000000000000000100000000000000000000	0.863	0.993	1	171.65	9983	562	0.87		144	215	0.007
0	0	1	1	0	0	#	1	0	0	0	#	0	0	0	0	1	0	#	0	0	0	#	000000000100000000000000000000000000000001000	1.000	1.000	5	18.26	9278	564	0.83		12	12	0.000
0	0	0	1	0	0	1	0	0	0	0	#	0	0	0	1	0	0	0	0	#	#	1	000000000000000000000000100000000000000000000	1.000	1.000	1	27.77	9509	569	0.87		23	23	0.000
#	1	#	0	0	#	0	#	#	0	1	0	0	0	0	0	0	#	0	0	0	1	0	000000000100000000000000000000000000000001000	1.000	1.000	2	11.57	9285	571	0.74		12	12	0.000
1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	#	1	#	0	0	1	#	000010000000000000000000000000000000000000000	1.000	1.000	1	62.78	9709	576	0.87		24	24	0.000
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	#	0	0	#	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.27	9924	582	0.91		60	60	0.000
1	0	0	0	1	0	0	#	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	101.27	9924	582	0.91		60	60	0.000
0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	#	0	1	0	000000000010000000000000000000000000000000000	1.000	1.000	1	15.92	9297	583	0.96		12	12	0.000
0	0	0	1	0	0	#	0	0	0	1	1	0	0	0	0	1	0	#	0	0	0	0	000000000000000000000000000000000000000001000	0.824	0.990	1	116.10	9952	584	0.91		47	83	0.010
0	0	0	1	0	0	#	0	0	0	1	1	#	0	0	0	1	#	1	#	0	0	0	000000000000000000000000000000000000000001000	0.834	0.991	1	114.54	9952	584	0.83		35	59	0.009
0	0	0	0	0	1	0	0	0	1	#	0	0	0	0	0	1	0	0	0	0	0	0	000000000000000000000000000000000000100000010	1.000	1.000	2	38.80	9299	585	0.96		12	12	0.000
0	1	0	0	#	0	0	0	0	0	#	1	0	1	0	#	0	1	0	0	0	#	#	000000000000000000000000000000010000000000000	1.000	1.000	1	79.78	9301	587	0.78		11	11	0.000
0	1	0	#	0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	62.93	9303	589	0.91		12	12	0.000
0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	#	0	0	0	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	14.65	9307	593	0.96		12	12	0.000
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	38.80	9317	603	1.00		12	12	0.000
1	0	0	0	#	0	0	0	0	#	#	#	0	1	0	0	0	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.674	0.980	1	144.55	9916	604	0.70		132	215	0.020
#	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	0.808	0.989	5	27.65	9323	609	0.96		12	23	0.011
0	0	0	0	0	0	#	0	#	0	0	0	#	0	0	1	0	0	0	0	0	#	1	000000000000000000000000100000000000000000000	1.000	1.000	2	95.91	9734	611	0.83		24	24	0.000
0	0	0	1	0	0	1	0	0	#	1	1	0	0	0	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	3	13.51	9329	615	0.96		12	12	0.000
#	0	#	1	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	0	#	0	000000000000000000000000000000000000100001000	0.509	0.967	3	144.78	9331	617	0.83		12	121	0.033
#	1	#	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	000010000000000000000000000100001000000000000	1.000	1.000	2	23.27	9342	628	0.91		12	12	0.000
#	0	0	0	0	0	1	0	0	0	0	1	#	0	0	1	#	0	#	0	0	#	0	000000000000000000000000100000000000000000000	0.800	0.989	2	33.23	9343	629	0.78		12	24	0.011
0	1	0	0	0	0	0	1	0	0	0	0	0	#	0	0	0	0	0	0	#	0	0	000000000000000000000000000000000001000000000	0.638	0.978	2	56.17	9344	630	0.91		12	24	0.022
0	0	#	0	0	0	#	0	#	0	0	1	0	0	#	1	0	0	#	0	0	0	0	000000000000000000000000100000000000100000000	1.000	1.000	4	42.71	9346	632	0.78		12	12	0.000
0	0	0	0	0	0	0	#	#	0	1	1	0	0	0	1	0	0	1	#	0	0	1	000000000000000000000000000000000000100000000	1.000	1.000	2	11.40	9347	633	0.87		12	12	0.000
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000001000000001000000000000	1.000	1.000	1	98.87	9350	636	1.00		12	12	0.000
0	0	0	#	0	0	#	#	#	0	0	0	0	0	0	1	1	0	0	0	0	0	0	000000000000000000000000000000000000000100000	0.651	0.979	2	57.87	9352	638	0.83		12	23	0.021
0	0	0	0	0	0	0	0	0	0	0	0	#	0	#	#	0	0	0	1	0	0	#	000000000100000000000000000000000000000000000	0.769	0.987	1	206.92	9988	642	0.83		358	524	0.013
0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	#	0	0	1	1	100000000000000000000000000000000000000000000	1.000	1.000	1	25.46	9357	643	0.96		12	12	0.000
#	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	2	27.98	9362	648	0.91		12	12	0.000
#	0	0	0	#	0	0	0	0	0	#	0	0	0	0	1	#	0	0	#	0	#	0	000000000000000000000000000000000001000000000	0.475	0.964	1	180.22	9927	652	0.74		82	425	0.036
0	0	0	0	0	#	1	0	0	0	0	0	0	0	#	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000100000	0.739	0.985	1	171.65	9654	654	0.91		69	212	0.015
#	0	#	0	0	0	1	0	0	0	0	0	0	0	#	1	0	0	0	0	0	0	#	000000000000000000000000100000000000000100000	0.724	0.984	1	160.56	9654	654	0.83		69	248	0.016
0	1	0	#	0	0	0	0	#	0	0	1	0	0	0	1	0	0	0	#	0	#	#	000000000000000000000000000000001000000000000	1.000	1.000	2	14.34	9369	655	0.78		12	12	0.000
0	#	0	0	0	#	0	0	1	#	0	0	0	0	0	0	#	0	#	0	0	#	0	000000000000000000000001000000000000000000000	0.810	0.990	1	168.94	9997	656	0.74		213	286	0.010
0	0	0	0	0	0	0	#	0	0	0	0	0	0	#	1	0	#	#	0	0	#	0	000000000000000000010000000000000000000000000	0.448	0.961	1	142.85	9449	658	0.78		24	156	0.039
1	#	0	#	0	#	0	0	0	0	0	#	0	0	0	0	0	0	0	0	1	0	0	000000000000000000000000000000001010000000000	0.713	0.983	3	96.64	9377	663	0.83		12	49	0.017
0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	#	0	#	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	43.16	9383	669	0.91		12	12	0.000
0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	#	1	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	3	9.90	9385	671	0.96		12	12	0.000
0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	#	0	0	0	1	0	1	#	100000000100000000000000000000000000000000000	1.000	1.000	1	10.28	9388	674	0.91		12	12	0.000
0	0	0	0	0	0	0	0	0	0	0	0	1	0	#	1	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	124.82	9688	677	0.96		81	81	0.000
0	0	0	0	0	#	0	1	0	0	#	1	#	0	0	0	0	0	0	0	#	0	#	000000000100000000000000000000000000000000000	0.800	0.989	1	43.53	9394	680	0.78		12	24	0.011
0	0	0	1	0	0	0	0	0	#	0	1	0	0	#	#	0	0	0	0	#	#	1	000000000000000000000000000000000000000001000	1.000	1.000	2	61.75	9706	684	0.78		24	24	0.000
0	0	0	1	0	0	0	0	#	#	0	#	0	0	0	0	1	0	0	0	0	0	0	000000000000000000000000000000000000100001000	0.698	0.982	1	127.91	9399	685	0.87		12	61	0.018
0	#	1	0	0	0	0	0	0	1	1	1	0	0	0	#	1	0	0	0	0	0	0	100000000000000000000000000000000000100000000	1.000	1.000	4	13.75	9400	686	0.91		12	12	0.000
0	#	0	0	0	1	0	0	0	1	0	0	0	#	0	1	1	0	0	1	0	0	0	000000000000000000000000000000000000100000010	1.000	1.000	1	19.01	9403	689	0.91		12	12	0.000
0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	#	0	0	#	0	000000000000000000000000000000000000000000010	1.000	1.000	1	10.56	9406	692	0.91		12	12	0.000
0	0	0	0	#	0	0	0	#	0	0	0	0	1	0	0	0	0	0	#	0	0	0	000000000000000000000000000000010000000000000	0.727	0.984	1	165.09	9908	693	0.87		156	242	0.016
0	#	0	0	1	#	0	0	0	0	#	0	0	0	0	#	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.907	0.995	2	144.39	9950	694	0.74		144	169	0.005
1	1	#	#	0	0	#	0	0	0	0	#	#	#	0	0	0	0	0	0	0	#	0	000010000000000000000000000000001000000000000	0.860	0.992	2	214.90	9985	698	0.70		556	735	0.008
0	0	#	0	0	0	0	0	#	0	0	0	0	0	0	1	0	0	0	1	0	#	0	000000000000100000000000000000000001000000000	0.323	0.945	1	192.25	9416	702	0.87		12	355	0.055
1	#	0	0	1	0	#	0	0	0	#	#	0	1	0	0	#	0	0	0	0	0	0	000010000000000000000000000000001000000000001	0.698	0.982	1	63.49	9697	703	0.78		24	61	0.018
0	0	#	1	0	0	0	0	0	0	1	1	#	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000000000001000	0.584	0.973	1	119.27	9565	704	0.91		34	83	0.027
1	0	0	#	0	0	0	#	0	0	#	0	0	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.553	0.971	3	88.40	9421	707	0.87		12	35	0.029
0	0	0	0	1	#	#	0	#	0	0	0	0	1	0	0	#	0	0	#	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	121.31	9750	722	0.78		60	60	0.000
1	0	0	0	0	0	0	0	0	0	0	0	0	#	#	0	0	0	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	1	111.27	9722	727	0.91		36	36	0.000
0	0	0	0	0	0	0	0	0	#	1	1	0	#	0	0	0	#	0	1	0	0	0	000000000100000000000000000000000000100000000	0.800	0.989	4	35.97	9452	738	0.87		12	24	0.011
0	0	0	#	0	0	#	#	1	0	0	1	0	0	0	0	0	0	#	0	0	1	0	000000000000000000000001000000000000000000000	1.000	1.000	2	31.87	9454	740	0.83		12	12	0.000
1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	#	0	0	0	0	0	0	000010000000000000000000000000000000000000001	0.865	0.993	2	68.53	9787	741	0.96		25	37	0.007
0	#	#	#	0	0	0	0	0	0	#	1	#	0	#	1	0	#	0	#	0	0	0	100000000000000000000000000000000000010000000	0.451	0.961	3	50.37	9460	746	0.65		12	95	0.039
1	#	0	0	0	0	0	0	#	0	0	#	0	1	#	0	1	0	0	0	0	0	0	001010000000000000000000000000000000000000000	0.539	0.970	2	90.64	9472	758	0.83		12	165	0.030
0	0	0	1	0	0	#	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000010000000000001000	0.421	0.958	1	119.27	9473	759	0.96		12	83	0.042
0	0	0	0	#	1	0	0	#	0	0	0	0	0	0	1	0	0	0	1	0	#	0	000000000100000000000000000000000000000000000	0.793	0.988	2	59.04	9478	764	0.87		12	25	0.012
0	0	0	0	0	0	#	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	2	51.78	9480	766	0.96		12	12	0.000
0	0	1	1	0	0	0	0	0	0	1	1	0	#	0	0	1	0	0	0	0	1	0	100000000000000000000000000000000000100000000	1.000	1.000	3	18.04	9481	767	0.96		12	12	0.000
0	0	#	0	0	0	0	1	0	0	0	0	0	#	0	1	0	0	0	0	#	0	#	000000000100000000000000000000000000000000000	0.956	0.998	1	153.03	9999	768	0.83		107	119	0.002
0	0	1	0	0	0	0	0	0	0	1	1	0	0	#	1	0	0	0	0	0	0	0	100000000001000000000000000000000000000000000	0.808	0.989	1	56.48	9484	770	0.96		12	23	0.011
1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	#	0	000010000000000000000000000001000000000000000	1.000	1.000	3	20.85	9485	771	0.96		12	12	0.000
0	0	0	0	0	0	0	1	0	0	0	#	0	0	0	1	#	0	0	0	0	0	0	000000000100000000000000000000000000010000000	0.668	0.980	2	152.55	9489	775	0.91		12	118	0.020
0	#	0	0	0	0	#	0	0	0	0	0	#	0	0	0	0	#	0	0	0	0	0	000000000000000000000100000000000000000000000	0.463	0.962	1	209.68	9885	776	0.83		105	624	0.038
0	0	#	#	0	0	0	1	0	0	#	0	0	0	0	0	#	0	0	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	172.60	9775	779	0.78		83	83	0.000
0	0	1	1	0	0	0	0	#	0	1	1	0	0	0	1	0	#	0	0	0	0	0	100000000000000100000000000000000000000000000	0.638	0.978	2	30.91	9497	783	0.91		11	22	0.022
0	0	#	1	#	0	0	0	0	0	1	#	0	#	0	1	0	#	0	0	0	0	0	100000000000000100000000000000000000000000000	0.392	0.954	1	40.91	9497	783	0.78		11	34	0.046
#	0	1	#	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000000000	1.000	1.000	2	68.22	9498	784	0.91		11	11	0.000
#	0	0	0	0	0	1	0	0	0	1	0	0	0	#	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	47.84	9501	787	0.91		11	11	0.000
1	0	0	#	0	0	0	0	0	#	#	1	0	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.543	0.970	1	72.34	9516	802	0.87		11	34	0.030
1	0	0	0	0	0	0	0	0	#	#	1	0	#	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.543	0.970	1	72.34	9516	802	0.87		11	34	0.030
0	0	0	#	0	0	0	0	0	0	0	1	0	1	1	0	#	1	0	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	29.69	9521	807	0.91		11	11	0.000
0	#	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	#	#	0	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	2	16.93	9524	810	0.87		11	11	0.000
0	0	0	1	0	#	0	0	0	1	1	0	0	0	0	0	0	#	#	0	0	1	0	000000000000000000000000000000000000100001000	1.000	1.000	2	16.93	9524	810	0.87		11	11	0.000
1	0	0	0	#	#	0	0	0	0	#	0	0	#	#	0	#	1	0	#	0	0	0	000010000000000000000000000000000000000000000	0.636	0.978	1	119.09	9963	811	0.70		47	118	0.022
0	0	0	0	0	0	0	0	0	0	0	0	1	0	#	1	0	0	0	#	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	116.42	9809	813	0.91		92	92	0.000
0	0	0	0	0	0	0	#	0	0	0	0	1	0	#	1	0	0	0	0	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	124.82	9688	813	0.87		80	80	0.000
#	#	0	0	0	#	0	0	#	0	0	1	0	1	0	0	0	1	0	0	0	0	0	000010000000000000000000000000000000000000000	0.623	0.977	1	137.15	9528	814	0.83		22	59	0.023
1	#	0	0	0	#	0	0	0	0	0	1	0	1	0	0	0	1	0	0	#	0	0	000010000000000000000000000000000000000000000	0.696	0.982	1	125.68	9528	814	0.87		22	47	0.018
#	0	0	0	#	0	0	0	0	0	0	#	0	0	1	0	0	1	0	#	0	0	#	000000000010000000000000000000000000000000000	0.581	0.973	1	89.15	9595	815	0.78		23	58	0.027
0	0	0	0	#	0	0	0	0	0	1	1	0	0	#	0	0	0	#	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	47.69	9532	818	0.83		11	11	0.000
0	0	1	0	0	0	0	0	0	0	#	1	0	0	0	0	0	0	0	1	0	0	1	100000000100000000000000000000000000000000000	1.000	1.000	1	20.57	9544	830	0.96		11	11	0.000
0	0	0	#	0	0	0	0	#	#	0	0	0	#	#	1	0	0	0	#	0	#	0	000000000100000000000000000000000000000000000	0.683	0.981	1	189.20	9972	837	0.70		221	395	0.019
1	0	0	0	0	0	0	0	0	0	#	#	0	0	1	0	0	0	#	#	0	0	#	000000000010000000000000000000000000000000000	0.505	0.966	1	124.71	9557	843	0.78		11	45	0.034
0	0	0	0	#	0	0	0	#	0	0	0	0	1	1	0	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.625	0.977	2	57.18	9559	845	0.87		11	23	0.023
0	0	0	0	0	0	0	#	0	1	1	1	0	0	0	0	0	0	1	0	#	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	25.73	9560	846	0.91		11	11	0.000
0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	#	1	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	2	25.73	9560	846	0.96		11	11	0.000
0	0	#	1	0	0	0	0	0	0	1	1	0	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000000001000	0.457	0.962	1	97.32	9565	851	0.91		33	114	0.038
0	0	0	#	0	1	0	0	0	0	0	0	0	0	0	1	#	0	1	0	0	#	0	000000000000000000000000000000000100000000010	1.000	1.000	1	19.85	9570	856	0.87		11	11	0.000
0	1	#	0	0	0	#	1	0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	000000000100000000000000000000000000000000000	0.638	0.978	1	57.58	9571	857	0.83		11	22	0.022
0	1	#	0	#	0	0	1	0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	000000000100000000000000000000000000000000000	0.638	0.978	1	57.58	9571	857	0.83		11	22	0.022
