-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	0	0	0	0	0	#	0	1	0	#	0	0	0	0	#	0	0	0	0	0	000000000000000000000000000000000000001000000	0.552	0.971	1	86.91	9890	387	0.87		13	38	0.029
0	0	0	0	0	0	0	0	1	0	0	0	0	0	#	0	#	0	0	0	0	0	1	000000000000000000000001000000000000000000000	1.000	1.000	4	47.56	9894	391	0.91		13	13	0.000
0	0	1	1	0	0	0	#	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	100000000000000100000000000000000000000000000	0.650	0.979	2	46.66	9899	396	0.96		13	25	0.021
1	1	0	0	0	0	0	0	0	#	#	1	0	#	1	0	1	#	0	0	0	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	30.28	9903	400	0.83		25	25	0.000
0	0	1	#	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	60.28	9912	409	0.96		25	25	0.000
0	0	0	1	0	0	1	#	0	0	0	1	0	0	0	1	1	0	0	0	0	#	0	000000000000000000000000100000000000000001000	1.000	1.000	3	19.88	9913	410	0.91		13	13	0.000
#	0	0	#	1	0	0	0	0	0	0	#	0	1	0	0	0	#	0	0	1	0	0	000000000000000000000000000000000010000000000	1.000	1.000	2	23.56	9919	416	0.83		13	13	0.000
0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	#	1	0	1	0	0	0	0	000000000000000000000000000000000000100001000	0.716	0.983	2	83.36	9921	418	0.96		13	51	0.017
0	0	0	0	0	#	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	1	000000000000000000010000000000000000000000000	0.748	0.986	1	102.09	9927	424	0.91		25	37	0.014
1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	#	0	000000000010000000000000000000000000000000000	0.406	0.956	3	65.26	9929	426	0.96		13	62	0.044
#	0	0	0	#	0	#	#	0	0	#	1	#	0	0	0	0	0	0	0	#	1	1	000000000000000001000000000000000000000000000	1.000	1.000	4	19.95	9933	430	0.70		13	13	0.000
1	1	0	0	#	#	0	0	1	0	0	0	0	0	0	0	1	0	0	#	0	#	0	000010000000000000000000000000001000000000000	1.000	1.000	2	22.53	9936	433	0.83		13	13	0.000
0	0	0	0	#	#	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	2	25.88	9939	436	0.91		13	13	0.000
1	#	0	0	0	0	0	#	0	0	0	0	#	1	0	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.672	0.980	1	159.49	9962	437	0.83		136	211	0.020
0	#	0	0	0	0	0	0	0	0	0	0	0	0	0	#	#	0	0	0	0	0	0	000000010000000000000000000000000000000000000	0.400	0.955	1	210.22	9941	438	0.87		13	698	0.045
0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	000000000100000000000000000000000000000000000	1.000	1.000	4	11.88	9942	439	1.00		13	13	0.000
1	1	0	0	1	0	0	0	#	0	0	#	0	1	0	0	0	0	0	0	0	0	0	000010000000000000000000000000001000000000001	1.000	1.000	2	56.36	9948	445	0.91		13	13	0.000
0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	000000000000000000000000000000000000101000000	1.000	1.000	5	16.61	9949	446	1.00		13	13	0.000
1	#	0	0	0	0	0	0	0	0	#	#	0	1	0	0	0	1	0	#	0	1	0	000000000000000000000000000000010000000000000	0.700	0.982	1	161.53	9985	447	0.83		161	236	0.018
0	#	0	0	0	0	0	0	#	0	0	1	0	0	0	0	#	0	0	0	#	0	0	000000000000000000000010000000000000000000000	0.456	0.961	1	93.28	9954	451	0.83		13	98	0.039
#	0	#	1	0	0	#	#	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	3	16.84	9955	452	0.83		13	13	0.000
0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	4	24.02	9957	454	1.00		13	13	0.000
0	1	0	0	0	0	#	0	0	0	0	1	0	1	0	0	0	0	#	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	2	80.56	9961	458	0.91		25	25	0.000
0	1	0	0	0	#	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	3	17.03	9963	460	0.96		13	13	0.000
0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	#	1	1	1	0	0	1	#	000000000000000000000000000000010000000000000	1.000	1.000	4	14.52	9964	461	0.91		13	13	0.000
#	0	0	0	0	0	0	#	0	0	0	1	0	1	0	0	0	1	#	0	0	0	0	000000000000000000000000000000010000000000000	0.582	0.973	1	160.56	9915	466	0.87		24	60	0.027
0	#	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.897	0.995	3	83.39	9972	469	0.96		37	49	0.005
0	#	0	1	0	0	0	0	#	0	1	1	0	0	0	#	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.897	0.995	3	83.39	9972	469	0.87		37	49	0.005
1	#	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	1	0	0	0	0	0	000000000010000000000000000000000000000000000	0.650	0.979	2	63.59	9973	470	0.91		13	25	0.021
1	#	0	0	#	0	0	0	#	0	0	1	0	1	0	0	0	0	#	0	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	2	45.04	9978	475	0.83		13	13	0.000
1	1	#	0	0	0	#	0	1	0	#	0	0	1	#	0	0	0	#	0	0	0	0	000010000000000000000000000000001000000000000	1.000	1.000	1	75.16	9980	477	0.78		13	13	0.000
#	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000100000000000100000000	1.000	1.000	2	52.96	9981	478	0.96		13	13	0.000
0	0	0	0	0	1	0	0	1	0	1	1	0	#	0	0	0	0	0	#	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	3	11.65	9983	480	0.91		13	13	0.000
1	0	0	#	0	0	#	#	0	0	0	0	0	#	0	0	0	#	0	0	0	#	0	000010000000000000000000001000000000000000000	0.569	0.972	2	234.86	9984	481	0.74		13	1259	0.028
#	0	0	#	0	0	0	0	0	0	0	#	0	1	#	0	0	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.689	0.982	1	172.12	9985	482	0.78		256	449	0.018
1	1	0	0	0	#	0	0	0	0	0	#	0	1	1	0	0	1	0	0	0	#	0	000010000000000000000000000000001000000000000	0.638	0.978	1	65.27	9987	484	0.87		24	60	0.022
#	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	#	000000000000000000000000100000000000000000000	1.000	1.000	3	30.00	9990	487	0.91		25	25	0.000
0	1	0	#	0	0	0	0	0	0	0	1	0	1	1	#	0	1	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	22.89	9991	488	0.91		13	13	0.000
#	1	0	0	0	0	0	0	0	#	0	0	0	#	0	0	0	0	0	0	0	1	0	000000000000000000000000000000001000000000000	1.000	1.000	1	38.23	9993	490	0.87		13	13	0.000
0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	#	#	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	42.53	9996	493	0.91		13	13	0.000
0	1	0	0	0	0	#	0	0	#	0	0	0	1	1	#	0	1	0	0	0	0	#	000000000010000000000000000000010000000000000	1.000	1.000	6	31.87	9997	494	0.83		13	13	0.000
0	0	0	1	0	0	#	0	#	0	1	1	#	0	0	0	0	#	#	0	0	0	0	000000000000000000000000000000000000000001000	0.660	0.979	1	116.82	9898	497	0.78		59	132	0.021
0	0	0	1	0	0	0	#	0	0	1	1	0	0	0	#	#	0	0	0	0	0	0	000000000000000000000000000010000000000001000	0.504	0.966	1	114.00	9480	498	0.87		24	146	0.034
1	0	0	0	0	#	0	0	#	0	#	0	0	1	1	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.638	0.978	3	80.41	9232	512	0.87		12	24	0.022
#	0	0	0	0	0	0	0	0	0	0	0	#	1	0	0	1	0	0	0	#	0	0	001010000000000000000000000000000000000000000	0.687	0.981	1	115.74	9236	516	0.87		12	74	0.019
0	1	0	0	1	0	0	0	0	#	0	0	0	0	0	0	#	0	0	0	0	0	#	000000000000000000000000000000001000000000001	1.000	1.000	3	46.90	9237	517	0.87		12	12	0.000
0	#	#	0	0	0	#	0	0	0	0	#	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000100000	0.557	0.971	2	149.53	9661	518	0.83		59	324	0.029
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	#	0	0	000000000100100000000000000000000000000000000	1.000	1.000	2	27.15	9241	521	0.96		12	12	0.000
1	1	0	0	#	0	0	0	0	0	0	#	0	1	0	0	0	1	0	0	0	1	0	000010000000000000000000000000001000000000000	0.405	0.956	1	105.09	9747	526	0.91		24	97	0.044
#	0	0	1	#	0	0	0	0	1	#	1	0	0	0	0	1	0	1	#	0	0	#	000000000000000000000000000000000000100001000	1.000	1.000	2	29.32	9406	531	0.78		24	24	0.000
#	#	0	0	0	0	0	1	0	0	0	0	0	0	#	0	1	0	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	35.57	9255	535	0.87		12	12	0.000
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	#	0	0	0	1	0	0	000000000000000000000000000000000010000000000	0.638	0.978	2	60.32	9259	539	0.96		12	24	0.022
1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	#	000000000000000000000000000000010000000000000	1.000	1.000	1	39.64	9262	542	0.96		12	12	0.000
0	0	1	0	0	#	0	0	0	#	0	0	#	0	#	1	1	0	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	2	23.04	9266	546	0.78		12	12	0.000
1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	#	0	0	0	000010000000000000000000000100001000000000000	1.000	1.000	1	37.88	9267	547	0.96		12	12	0.000
0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	100000000000000000000000000000000000000001000	1.000	1.000	3	6.04	9269	549	1.00		12	12	0.000
0	0	1	0	0	#	0	0	0	1	0	1	#	0	#	0	1	0	0	0	0	1	1	100000000000000000000000000000000000100000000	1.000	1.000	2	9.93	9270	550	0.87		12	12	0.000
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	#	#	0	0	0	000000000100000000000000000000000000000000000	0.632	0.977	1	125.05	9619	553	0.91		23	47	0.023
0	0	1	#	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	0	#	0	000000000000100000000000000000000000000000000	0.415	0.957	1	206.02	9275	555	0.87		12	374	0.043
0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	#	0	0	0	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	4	19.07	9278	558	0.96		12	12	0.000
0	0	0	0	0	#	0	0	0	0	0	#	0	#	0	#	0	0	0	0	0	0	1	000000000000000000010000000000000000000000000	0.736	0.985	1	102.54	9927	559	0.83		23	35	0.015
1	1	0	0	#	0	#	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	000010000000000000000000000000001010000000000	1.000	1.000	4	36.87	9280	560	0.91		12	12	0.000
0	0	0	#	0	0	0	0	0	0	#	#	0	#	0	0	1	0	1	0	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	5	23.45	9281	561	0.83		12	12	0.000
0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	1	31.77	9282	562	1.00		12	12	0.000
0	1	#	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	000000000100000000000000000000000000000001000	1.000	1.000	3	13.13	9284	564	0.96		12	12	0.000
1	0	0	0	0	#	0	0	0	0	0	0	0	1	1	0	0	1	#	#	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	113.48	9439	567	0.87		48	48	0.000
0	0	0	1	0	1	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	2	42.09	9288	568	0.96		12	12	0.000
0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	#	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	22.84	9290	570	0.96		12	12	0.000
0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	100000000100000000000000000000000000000000000	1.000	1.000	2	9.07	9291	571	1.00		12	12	0.000
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	4	23.65	9294	574	1.00		12	12	0.000
1	0	0	0	#	0	0	0	0	0	0	1	0	0	0	0	0	1	#	0	0	1	0	000010000000000000000000000000000000000000000	1.000	1.000	3	45.96	9297	577	0.91		12	12	0.000
1	0	#	#	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	000010000000000000000000000000000000000000001	0.638	0.978	4	43.39	9298	578	0.91		12	24	0.022
1	0	0	0	1	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	000010000000000000000000000000000000000000001	0.915	0.996	1	93.46	9931	582	0.96		48	60	0.004
0	0	0	0	0	0	0	#	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	000000000010000000000000000000000000000000000	1.000	1.000	3	23.97	9303	583	0.96		12	12	0.000
0	1	#	0	0	0	#	0	#	0	0	0	0	#	0	#	0	0	#	0	0	0	0	000000000000000000000000000000001000000000000	0.886	0.994	1	166.12	9998	588	0.74		203	262	0.006
0	1	#	0	0	0	0	0	0	0	0	0	0	#	0	1	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.638	0.978	1	84.84	9309	589	0.91		12	24	0.022
0	0	0	0	0	0	0	0	#	0	0	0	1	0	0	1	0	#	0	#	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	119.88	9842	590	0.87		72	72	0.000
0	0	1	0	0	0	0	#	#	0	0	0	0	0	0	0	0	0	0	0	#	0	0	100000000000000000000000000000000000000000000	0.969	0.998	1	210.23	9920	591	0.87		325	337	0.002
1	#	0	#	0	0	#	0	#	0	0	0	0	#	#	0	0	0	0	0	0	0	0	000010000000000000000000000000000000000000000	0.807	0.989	2	220.06	9989	594	0.74		1083	1829	0.011
0	0	#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	0	000000000000000000000000000000000001000000000	0.409	0.956	3	221.10	9317	597	0.91		12	796	0.044
0	#	0	0	#	1	0	0	0	#	0	0	0	0	0	1	1	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	2	30.67	9468	598	0.87		24	24	0.000
0	0	0	0	0	#	0	0	0	0	0	0	#	#	1	0	0	0	0	0	0	0	0	000000000010000000000000000000010000000000000	0.548	0.970	2	71.36	9319	599	0.87		12	36	0.030
#	0	0	0	0	0	#	0	0	0	0	1	0	#	0	1	1	0	0	0	0	0	0	000000000000000000000000000000000000010000000	1.000	1.000	3	21.34	9321	601	0.87		12	12	0.000
0	#	1	1	0	0	#	0	0	1	1	1	#	#	0	0	1	0	0	0	#	0	0	100000000000000000000000000000000000000000000	1.000	1.000	2	14.11	9322	602	0.78		12	12	0.000
#	0	#	0	0	0	0	0	#	#	0	#	0	1	0	#	0	0	0	0	0	#	0	000000000000000000000000000000010000000000000	0.500	0.966	1	206.88	9988	606	0.70		166	634	0.034
0	0	0	0	0	0	1	0	0	0	0	0	#	0	#	1	0	0	0	0	#	0	0	000000000000000000000000100000000000000000000	0.862	0.993	1	172.24	9869	611	0.87		177	247	0.007
0	0	0	1	0	#	1	0	0	0	#	1	0	0	0	#	0	#	0	0	0	0	1	000000000000000000000000100000000000000000000	1.000	1.000	2	28.76	9333	613	0.83		23	23	0.000
#	0	0	0	0	0	1	0	#	0	#	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000000000	0.792	0.988	1	47.45	9335	615	0.87		11	23	0.012
#	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	#	0	0	#	000000000000000000000000100000000000000000000	1.000	1.000	1	30.53	9990	615	0.87		23	23	0.000
1	0	0	0	0	#	0	0	0	0	#	0	0	1	1	0	0	1	#	#	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	113.57	9439	620	0.83		46	46	0.000
#	0	0	1	#	0	#	0	0	#	1	0	0	0	0	1	1	0	#	0	0	#	1	000000000000000000000000100000000000000001000	1.000	1.000	5	7.49	9342	622	0.74		12	12	0.000
0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	100000000000000000000000000000000000010000000	0.638	0.978	2	46.97	9344	624	1.00		12	24	0.022
0	0	0	0	0	1	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	0	000000000000010000000000000000000000000000010	0.675	0.981	1	128.80	9347	627	0.96		12	96	0.019
0	1	0	0	1	#	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	000000000000000000000000000000001000000000001	1.000	1.000	4	45.74	9348	628	0.96		12	12	0.000
1	0	0	0	#	0	0	0	#	0	0	0	#	0	1	0	0	1	0	0	0	1	0	000010000000000000000000000000000000000000000	1.000	1.000	1	53.94	9938	631	0.87		23	23	0.000
#	0	0	0	#	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	000010000000000000000000000000000000000000000	1.000	1.000	4	53.94	9938	631	0.91		23	23	0.000
0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000010000000000000000000010	1.000	1.000	3	19.35	9352	632	1.00		12	12	0.000
0	0	0	0	#	0	0	#	#	1	0	#	0	0	0	0	#	0	1	0	0	0	1	000000000000000000000000000000000000100000000	1.000	1.000	3	10.21	9353	633	0.78		12	12	0.000
0	#	1	0	0	0	0	0	#	0	1	1	0	0	0	1	0	0	0	0	#	0	#	100000000001000000000000000000000000000000000	0.800	0.989	1	59.42	9356	636	0.83		12	24	0.011
0	0	1	0	0	0	0	0	0	0	1	1	0	0	#	0	#	0	0	#	0	0	#	000000000000100000000000000000000000010000000	0.304	0.942	2	64.76	9359	639	0.83		12	60	0.058
0	0	0	#	0	0	0	0	#	#	0	0	0	0	0	#	1	0	0	0	0	0	0	000000000000000000000000000000100000000000000	0.450	0.961	1	88.11	9520	641	0.83		23	84	0.039
1	#	0	0	0	0	0	0	0	0	#	0	0	1	1	0	0	1	0	0	0	1	0	000010000000000000000000000000000000000000000	0.773	0.987	2	78.05	9635	647	0.91		36	59	0.013
0	0	#	0	0	0	0	0	0	0	0	1	0	0	0	1	#	#	#	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	66.36	9735	648	0.78		36	36	0.000
#	0	0	#	0	0	0	0	#	#	0	1	0	1	#	0	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	0.820	0.990	1	176.44	9985	650	0.78		84	108	0.010
#	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	#	0	0	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	191.13	9985	650	0.91		95	95	0.000
1	1	0	0	0	0	0	0	0	0	0	#	0	1	0	0	0	0	0	0	0	0	0	000010000000000000000000000100000000000000000	0.397	0.955	1	173.01	9371	651	0.96		12	325	0.045
0	0	0	0	0	0	0	1	#	0	0	0	0	0	0	0	0	0	0	#	0	0	0	000000000000000000000000000000000001000000000	0.525	0.968	1	127.53	9583	652	0.91		24	84	0.032
0	#	0	1	0	0	0	0	0	0	1	1	0	#	0	#	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	0.895	0.994	1	83.42	9972	657	0.87		36	48	0.006
0	0	0	0	#	0	0	0	0	0	0	1	0	#	0	0	0	0	0	0	0	0	0	000000000000000000010000000000000000000000000	0.510	0.967	3	116.99	9378	658	0.91		12	47	0.033
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	#	0	1	0	#	0	000000000000100000000000000000000001000000000	0.508	0.967	4	59.77	9382	662	0.91		12	24	0.033
0	1	0	#	0	0	0	#	0	0	0	0	#	1	0	0	0	0	0	0	0	0	0	000000000000000000000000000000001010000000000	0.681	0.981	1	146.74	9383	663	0.87		12	83	0.019
0	0	0	0	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	1	0	1	0	000000000100000000000000000000000000000000000	0.638	0.978	2	35.81	9384	664	0.96		12	24	0.022
0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	1	0	0	#	1	0	0	0	000000000000000001000000000000000000000000000	0.409	0.956	2	178.26	9386	666	0.91		12	334	0.044
#	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	#	1	0	0	0	0	000000000000000000000000000000000000100001000	1.000	1.000	2	48.94	9388	668	0.91		12	12	0.000
0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	2	9.09	9389	669	1.00		12	12	0.000
#	1	0	0	0	0	0	0	0	0	0	#	#	0	0	0	#	1	0	0	0	#	0	000000000000000000000000000000001000000000000	0.800	0.989	2	40.09	9391	671	0.78		12	24	0.011
0	0	1	#	0	0	0	0	0	0	1	1	0	0	0	#	0	0	0	#	0	0	#	100000000100000000000000000000000000000000000	0.452	0.961	2	59.25	9394	674	0.83		12	105	0.039
0	0	0	0	0	0	0	0	0	#	0	1	0	0	0	0	0	0	0	0	0	0	0	010000000000000000000000000000000000000000000	0.513	0.967	2	117.04	9397	677	0.96		12	46	0.033
0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	3	11.77	9401	681	1.00		12	12	0.000
1	0	0	0	0	#	0	0	0	0	0	0	0	1	1	0	0	#	#	#	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	3	113.64	9439	682	0.83		45	45	0.000
#	0	0	0	0	#	0	0	0	0	0	0	0	1	1	#	0	1	#	#	0	0	0	000010000000000000000000000000000000000000000	0.739	0.985	1	99.29	9439	682	0.78		45	68	0.015
0	#	0	#	0	0	0	0	0	0	0	#	0	0	0	0	0	0	#	0	#	0	0	000000000000000000000000000000000000000001000	0.440	0.960	1	209.60	9959	685	0.78		83	752	0.040
0	0	1	0	0	0	0	#	0	1	1	1	0	0	#	0	0	0	0	0	0	0	0	000000000000000000000000000000000000110000000	0.472	0.963	6	45.91	9408	688	0.91		12	35	0.037
0	0	0	0	0	1	#	#	0	1	0	0	0	0	0	0	1	0	0	0	0	0	#	000000000000000000000000000000000000100000010	1.000	1.000	3	17.80	9410	690	0.87		12	12	0.000
#	0	0	0	#	1	0	#	0	0	0	0	0	0	0	#	0	0	0	#	0	0	0	000000000000000000000000000000000000000000010	0.875	0.993	4	108.42	9909	693	0.78		179	238	0.007
#	0	0	0	0	0	0	0	0	1	1	1	0	0	0	#	1	0	0	0	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	2	21.52	9567	696	0.87		24	24	0.000
0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	#	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	11.03	9422	702	0.96		12	12	0.000
0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	#	0	1	100000000001000000000000000000000000000001000	1.000	1.000	5	25.09	9423	703	0.96		12	12	0.000
1	0	0	0	0	#	0	0	0	0	#	0	0	1	0	0	0	1	0	0	0	1	#	000010000000000000000000000000000000000000000	0.481	0.964	1	200.32	9680	706	0.87		23	86	0.036
#	0	#	0	0	0	0	0	0	0	0	0	0	1	#	0	0	1	0	0	0	1	0	000000000010000000000000000000000000000000000	0.452	0.961	1	167.24	9428	708	0.87		23	132	0.039
0	0	1	0	0	0	#	0	#	1	#	1	0	0	0	0	0	0	#	0	0	0	0	100000000000000000000000000000000000000000000	0.558	0.971	2	45.96	9429	709	0.83		12	34	0.029
1	0	0	0	0	#	0	0	0	0	0	0	0	1	1	#	0	1	#	#	#	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	113.71	9439	719	0.78		44	44	0.000
1	0	0	0	0	0	0	#	#	0	0	#	0	1	0	0	0	0	0	0	0	0	0	000000000000000000000000000000000010000000000	0.398	0.955	1	219.64	9452	732	0.87		12	438	0.045
0	0	0	0	0	0	0	1	0	0	0	0	0	0	#	0	0	0	0	0	0	0	#	000000000100000000000000000000000000000000000	0.860	0.992	1	136.57	9951	733	0.91		59	71	0.008
1	0	0	0	#	0	0	0	0	#	0	0	0	1	1	0	#	1	0	#	0	0	0	000010000000000000000000000001000000000000000	0.642	0.978	1	95.01	9456	736	0.83		12	67	0.022
0	0	0	0	0	#	0	0	1	0	0	0	0	0	0	#	#	0	0	0	0	#	0	000000000000000000000001000000000000000000000	0.817	0.990	2	172.00	9986	741	0.83		209	270	0.010
1	0	0	0	1	0	0	0	#	0	0	0	0	1	0	0	0	1	0	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	3	34.82	9462	742	0.96		12	12	0.000
0	0	0	0	1	0	0	#	0	0	#	0	0	0	1	0	0	0	0	0	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	57.91	9576	743	0.91		23	23	0.000
#	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	#	0	0	0	#	000000000000000000000000100000000000000100000	1.000	1.000	3	14.19	9464	744	0.87		12	12	0.000
#	0	0	0	0	0	0	0	0	#	0	0	0	1	0	#	0	0	0	0	#	#	0	000000000000000000000000000000010000000000000	0.499	0.966	1	208.14	9988	745	0.78		154	590	0.034
1	#	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	000000000000000000000000000000001010000000000	0.711	0.983	1	89.42	9467	747	0.96		12	50	0.017
0	#	0	0	#	1	0	0	#	#	0	#	0	#	0	1	1	0	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	31.25	9468	748	0.74		22	22	0.000
0	0	1	#	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	#	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	61.45	9912	749	0.91		23	23	0.000
0	0	0	0	0	0	0	0	0	0	0	1	#	0	0	0	1	1	0	0	0	0	#	000000000000000000000000000000100000000000000	1.000	1.000	5	10.05	9477	757	0.91		12	12	0.000
0	0	0	0	0	0	1	0	0	0	0	0	#	0	0	#	0	0	0	0	0	#	0	000000000000000000000000100000000000000000000	0.863	0.993	1	172.24	9869	758	0.87		175	243	0.007
0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	000000000000000000000000100000000000000000000	1.000	1.000	2	12.47	9481	761	1.00		12	12	0.000
0	0	0	0	#	0	0	0	0	0	0	1	0	0	0	#	0	0	0	1	0	1	0	000000000000000000000000000000001000000000000	0.651	0.979	6	36.05	9482	762	0.91		12	23	0.021
0	0	1	0	0	0	0	0	#	1	1	1	0	0	0	1	1	0	#	0	0	0	0	100000000000000000000000000000000000100000000	1.000	1.000	1	16.26	9488	768	0.91		12	12	0.000
