Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.093;0.297	0.261;0.308	-0.177;0.313	-0.072;0.358	-0.023;0.457	0.329;0.689	0.466;0.966	0.162;0.542	0.359;0.639	0.256;0.686	0.124;0.484	-0.167;0.167	0.134;0.544	0.307;0.597	-0.225;0.225	0.144;0.550	-0.241;0.245	001000	0.100	1.000	1	1.00	1889	1889	1.00		0	0
0.750;1.250	0.450;0.860	0.355;0.785	0.401;0.891	1.079;1.250	0.584;0.944	0.760;0.916	-0.052;0.328	0.775;1.105	0.579;0.829	0.790;1.210	0.620;1.003	#	0.347;0.597	0.324;0.814	0.235;0.512	0.640;1.037	010000	0.100	1.000	1	1.00	1928	1928	0.94		0	0
0.208;0.698	0.040;0.510	0.334;0.422	0.297;0.657	0.295;0.625	0.183;0.583	#	0.207;0.429	0.179;0.476	0.236;0.626	0.293;0.633	0.170;0.504	0.151;0.411	0.064;0.434	0.049;0.439	#	0.252;0.500	010000	0.031	0.889	1	2.33	1942	1942	0.88		0	0
-0.009;0.371	0.319;0.719	0.275;0.605	0.257;0.507	0.306;0.616	-0.023;0.317	0.141;0.521	0.338;0.808	0.321;0.761	0.481;0.607	0.215;0.685	0.011;0.433	0.252;0.742	0.404;0.694	-0.221;0.259	0.382;0.708	0.269;0.676	001010	0.100	1.000	1	2.00	1944	1944	1.00		0	0
-0.173;0.177	-0.160;0.160	#	0.233;0.613	0.175;0.575	0.378;0.828	-0.092;0.288	-0.422;0.245	0.271;0.741	0.014;0.484	0.233;0.613	-0.123;0.123	-0.035;0.425	-0.112;0.198	-0.180;0.180	-0.183;-0.178	-0.131;0.252	010000	0.100	1.000	1	2.00	1950	1950	0.94		0	0
0.278;0.648	0.234;0.704	0.182;0.652	0.130;0.400	0.061;0.461	0.139;0.539	0.113;0.523	#	0.136;0.536	0.371;0.871	0.249;0.699	0.396;0.848	0.684;0.875	0.536;0.986	0.401;0.841	0.558;0.815	#	000001	0.100	1.000	1	1.50	1951	1951	0.88		0	0
0.128;0.528	0.035;0.305	0.213;0.543	0.078;0.428	0.117;0.427	-0.165;0.265	0.085;0.485	0.398;0.668	0.012;0.262	-0.113;0.197	0.288;0.294	0.107;0.519	0.025;0.365	-0.164;0.266	#	0.302;0.738	#	000001	0.031	0.889	1	8.33	1954	1954	0.88		0	0
0.150;0.620	0.336;0.816	0.238;0.279	0.475;0.765	0.310;0.760	#	0.331;0.601	0.017;0.307	0.127;0.377	0.054;0.374	0.100;0.649	#	0.158;0.628	0.292;0.662	#	0.115;0.482	0.200;0.587	000100	0.100	1.000	1	1.00	1960	1960	0.82		0	0
#	0.002;0.422	-0.041;0.259	-0.094;0.246	-0.047;0.363	0.214;0.514	0.095;0.555	0.112;0.432	0.146;0.486	#	0.086;0.456	0.575;0.869	0.440;0.625	0.044;0.364	0.518;0.968	0.267;0.584	0.520;0.847	000001	0.100	1.000	1	4.50	1970	1970	0.88		0	0
0.150;0.450	-0.058;0.332	0.101;0.371	-0.008;0.362	-0.014;0.376	-0.023;0.347	0.007;0.317	0.517;0.927	#	0.222;0.307	-0.052;0.348	0.525;0.771	-0.017;0.383	0.535;0.975	0.251;0.511	0.451;0.946	0.493;0.920	100000	0.031	0.889	1	18.67	1987	1987	0.94		0	0
0.134;0.444	-0.094;0.156	0.800;1.200	0.750;1.250	0.795;1.205	0.850;1.150	0.169;0.559	#	-0.172;0.308	0.785;1.215	#	0.036;0.410	-0.196;0.204	0.452;0.892	-0.225;0.225	0.797;0.935	0.192;0.579	010000	0.100	1.000	1	1.00	1992	1992	0.88		0	0
0.196;0.516	0.316;0.706	0.387;0.737	0.424;0.764	#	0.340;0.351	0.459;0.899	0.086;0.386	0.083;0.483	0.218;0.488	0.481;0.971	0.049;0.481	0.169;0.459	0.013;0.413	0.095;0.969	0.182;0.499	0.138;0.634	000001	0.031	0.889	1	1.33	2001	2001	0.94		0	0
#	-0.177;0.303	-0.107;0.343	-0.088;0.312	-0.112;0.318	-0.188;0.222	-0.159;0.301	0.149;0.255	0.337;0.657	-0.168;0.202	-0.008;0.412	0.223;0.567	-0.115;0.195	0.278;0.738	0.045;0.425	0.204;0.669	0.270;0.607	000100	0.031	0.889	1	11.00	2010	2010	0.94		0	0
0.202;0.219	-0.050;0.260	0.459;0.739	0.174;0.514	0.149;0.519	0.561;0.819	-0.010;0.260	-0.037;0.273	0.647;0.957	0.698;1.028	-0.044;0.406	#	-0.085;0.325	0.282;0.692	0.381;0.651	-0.171;0.225	0.368;0.715	000001	0.100	1.000	1	3.00	2021	2021	0.94		0	0
0.540;0.800	0.244;0.674	0.386;0.826	0.165;0.535	0.598;0.654	0.242;0.552	#	-0.057;0.193	0.322;0.672	0.312;0.662	0.389;0.739	0.043;0.475	0.485;0.785	0.351;0.821	0.015;0.455	0.098;0.444	-0.177;0.299	000100	0.100	1.000	1	1.00	2029	2029	0.94		0	0
-0.125;0.315	-0.170;0.170	0.352;0.672	0.297;0.797	0.296;0.696	#	-0.240;0.240	#	-0.230;-0.132	-0.129;0.516	-0.105;0.305	0.319;0.644	0.185;0.475	-0.217;0.223	0.438;0.808	-0.028;0.219	0.231;0.479	010000	0.100	1.000	1	1.00	2041	2041	0.88		0	0
-0.125;0.315	-0.170;0.170	0.352;0.672	0.297;0.797	0.296;0.696	#	-0.240;0.240	#	-0.132;0.158	-0.129;0.141	-0.105;-0.101	0.319;0.644	0.185;0.475	-0.217;0.223	0.438;0.808	-0.028;0.219	0.231;0.479	010000	0.100	1.000	1	1.00	2041	2041	0.88		0	0
-0.058;0.342	-0.155;0.245	#	0.452;0.722	#	0.274;0.564	-0.056;0.108	0.542;1.042	#	-0.150;0.220	0.411;0.661	0.367;0.819	-0.099;0.171	0.647;1.047	0.517;0.947	0.501;0.828	0.405;0.672	000001	0.100	1.000	1	1.00	2094	2094	0.82		0	0
0.273;0.410	0.270;0.760	#	0.399;0.829	0.398;0.768	0.347;0.757	0.424;0.874	0.375;0.755	0.296;0.786	0.217;0.567	0.484;0.904	0.419;0.773	0.186;0.436	0.394;0.834	0.392;0.882	#	0.468;0.796	000001	0.100	1.000	1	2.00	2118	2118	0.88		0	0
0.131;0.481	-0.072;0.048	0.050;0.390	#	0.154;0.574	0.053;0.333	-0.118;0.192	0.708;1.048	0.063;0.443	0.003;0.403	#	0.638;0.952	0.137;0.477	0.096;0.596	#	0.753;1.079	0.584;0.882	100000	0.100	1.000	1	5.50	2128	2128	0.82		0	0
0.082;0.422	#	0.355;0.695	0.347;0.817	0.454;0.844	0.254;0.724	-0.208;0.242	0.751;1.091	-0.209;-0.102	0.339;0.751	-0.237;0.253	0.495;0.789	-0.187;0.253	#	0.592;1.072	0.764;1.101	0.253;0.719	100000	0.100	1.000	1	4.00	2131	2131	0.88		0	0
0.123;0.383	0.112;0.502	0.071;0.381	-0.001;0.459	0.084;0.484	0.413;0.713	0.054;0.494	0.387;0.697	0.283;0.543	#	#	0.592;0.886	0.265;0.605	0.141;0.531	0.498;0.998	0.695;0.741	0.582;0.969	001000	0.100	1.000	1	4.00	2132	2132	0.88		0	0
0.003;0.443	-0.165;0.265	-0.072;0.408	0.324;0.684	0.175;0.605	0.517;0.827	-0.096;0.174	#	0.155;0.234	0.377;0.707	0.003;0.393	0.612;0.975	0.451;0.721	0.024;0.464	0.511;0.991	0.631;0.997	0.544;0.792	000110	0.100	1.000	1	3.00	2152	2152	0.94		0	0
-0.057;0.193	-0.173;0.257	0.166;0.566	0.555;0.685	0.525;0.875	0.457;0.787	-0.036;0.214	0.645;1.145	#	0.770;1.230	0.204;0.736	-0.054;0.398	0.138;0.568	0.589;1.039	-0.178;0.262	0.731;1.047	0.079;0.525	000010	0.100	1.000	1	1.00	2161	2161	0.94		0	0
-0.153;0.247	-0.103;0.167	0.219;0.579	0.936;0.942	-0.090;0.160	#	-0.188;0.252	0.017;0.477	-0.106;0.164	-0.218;0.282	-0.195;0.255	0.131;0.504	-0.106;0.144	0.310;1.022	-0.044;0.446	0.066;0.472	0.436;0.863	000001	0.100	1.000	1	5.50	2167	2167	0.94		0	0
0.629;1.079	0.671;1.141	0.680;1.010	0.722;1.052	0.184;0.614	0.158;0.598	0.408;0.818	0.264;0.744	0.101;0.571	0.289;0.669	0.262;0.752	#	0.124;0.534	-0.138;0.312	0.688;0.695	0.196;0.463	0.388;0.695	100000	0.100	1.000	1	1.50	2168	2168	0.94		0	0
0.417;0.747	0.194;0.694	0.113;0.493	#	0.141;0.551	0.140;0.480	0.108;0.468	0.277;0.567	0.335;0.705	0.299;0.689	0.280;0.466	0.477;0.762	0.214;0.370	0.351;0.671	0.184;0.634	0.356;0.830	0.323;0.780	001010	0.100	1.000	1	2.50	2172	2172	0.94		0	0
0.329;0.609	0.202;0.642	0.327;0.767	0.276;0.746	0.264;0.694	#	0.247;0.697	0.241;0.511	0.078;0.428	0.067;0.427	0.836;0.901	0.116;0.450	0.103;0.363	0.049;0.329	0.061;0.471	0.107;0.552	0.225;0.483	010000	0.100	1.000	1	6.50	2191	2191	0.94		0	0
0.055;0.405	-0.061;0.309	0.732;1.102	-0.087;0.393	-0.117;0.333	0.353;0.753	-0.141;0.359	0.476;0.786	0.300;0.570	0.810;1.190	-0.055;0.275	#	-0.156;0.264	0.593;0.943	0.525;0.915	0.531;0.798	0.865;0.931	001000	0.100	1.000	1	6.50	2207	2207	0.94		0	0
0.818;1.078	0.707;1.037	0.463;0.913	0.572;1.151	0.594;0.844	-0.182;0.198	0.525;0.935	0.120;0.570	#	-0.192;0.208	0.571;0.871	#	0.364;0.764	0.324;0.764	0.160;0.630	0.316;0.751	0.360;0.677	001000	1.000	1.000	1	56.28	49864	2219	0.88		28	28
-0.244;0.246	0.390;0.976	-0.125;0.175	0.805;1.165	0.785;1.215	0.734;1.024	0.582;0.962	0.206;0.646	-0.057;0.203	0.051;0.321	0.672;1.152	-0.184;0.288	0.396;0.866	0.616;1.096	-0.195;0.285	#	0.218;0.505	000001	1.000	1.000	1	34.21	49873	2228	0.94		28	28
0.284;0.694	0.127;0.447	0.255;0.685	#	0.162;0.827	0.819;1.109	0.009;0.419	0.599;1.069	0.275;0.555	0.615;0.636	0.067;0.527	0.349;0.741	-0.011;0.379	#	0.283;0.733	0.564;1.029	0.430;0.817	000001	0.100	1.000	1	4.00	2242	2242	0.88		0	0
0.497;0.977	0.396;0.896	0.580;0.970	0.654;1.044	0.739;1.039	#	0.228;0.728	0.382;0.822	0.130;0.500	0.128;0.478	0.280;0.590	0.359;0.781	-0.037;0.443	0.243;0.368	#	0.416;0.910	0.342;0.808	000001	0.100	1.000	1	4.50	2252	2252	0.88		0	0
0.835;1.165	0.750;1.250	-0.215;0.215	-0.160;0.160	0.765;1.235	1.173;1.235	0.845;1.155	#	0.346;0.746	-0.222;0.228	0.800;1.200	-0.392;0.236	0.850;1.150	-0.137;0.323	0.296;0.596	-0.057;0.259	-0.238;0.238	010000	0.100	1.000	1	1.00	2268	2268	0.94		0	0
0.392;0.642	0.605;0.895	0.095;0.365	0.123;0.603	0.250;0.390	0.087;0.417	0.397;0.887	0.344;0.634	0.463;0.713	0.147;0.607	#	0.637;1.060	#	0.190;0.550	0.516;0.766	0.479;0.736	0.579;1.026	000001	0.100	1.000	1	1.00	2302	2302	0.88		0	0
0.234;0.664	0.246;0.606	0.307;0.697	0.080;0.480	0.056;0.456	-0.064;0.336	-0.000;0.420	0.326;0.616	0.151;0.611	0.174;0.434	0.225;0.715	0.226;0.698	-0.178;0.322	-0.042;0.238	#	0.466;0.542	0.061;0.468	000100	0.031	0.889	1	19.67	2316	2316	0.94		0	0
0.456;0.876	0.177;0.647	0.073;0.523	0.800;1.200	1.103;1.130	0.502;0.792	0.260;0.520	0.200;0.680	0.073;0.403	-0.065;0.405	0.018;0.308	0.661;1.093	-0.114;0.336	-0.024;0.436	0.249;0.579	0.340;0.617	0.188;0.940	000001	0.100	1.000	1	6.00	2323	2323	1.00		0	0
0.212;0.492	0.706;0.745	0.212;0.572	0.176;0.676	0.186;0.576	0.097;0.367	-0.001;0.259	0.475;0.865	0.568;0.998	0.153;0.513	-0.027;0.473	0.503;0.768	0.065;0.405	#	#	0.611;0.928	0.477;0.825	100000	0.100	1.000	1	8.50	2328	2328	0.88		0	0
0.568;0.898	0.690;0.970	0.563;0.963	0.259;0.609	0.667;0.799	0.026;0.416	0.289;0.709	0.304;0.634	#	0.300;0.580	0.430;0.690	0.245;0.569	0.125;0.485	0.029;0.299	0.087;0.477	0.516;0.892	0.577;0.915	000010	0.100	1.000	1	1.00	2333	2333	0.94		0	0
-0.242;0.258	-0.081;0.419	0.576;0.926	0.357;0.737	-0.038;0.422	-0.113;0.337	0.323;0.613	0.617;0.819	-0.150;0.240	-0.203;0.277	0.153;0.523	0.542;0.984	0.164;0.664	0.162;0.602	0.725;1.055	0.604;1.000	0.451;0.908	100000	0.100	1.000	1	5.00	2355	2355	1.00		0	0
0.240;0.510	0.146;0.396	0.204;0.634	#	#	0.452;0.942	-0.051;0.449	#	#	-0.088;0.322	#	0.043;0.495	0.368;0.638	-0.169;0.271	-0.027;0.463	0.393;0.719	0.547;0.624	000001	0.100	1.000	1	4.00	2379	2379	0.71		0	0
0.312;0.712	0.082;0.362	0.207;0.667	0.159;0.649	0.845;1.155	0.850;1.150	#	0.532;1.032	-0.122;0.298	0.677;0.967	#	0.176;0.540	-0.007;0.473	-0.154;0.196	0.235;0.645	0.731;0.988	-0.121;-0.089	100000	0.100	1.000	1	4.00	2381	2381	0.88		0	0
-0.060;0.230	0.400;0.680	-0.114;0.246	-0.081;0.229	0.173;0.513	-0.066;0.336	0.437;0.757	0.479;0.729	-0.160;0.240	-0.053;0.417	0.305;0.735	0.173;0.468	0.328;0.708	0.095;0.425	0.110;0.480	0.439;0.844	0.100;0.536	000001	1.000	1.000	1	86.15	48343	2382	1.00		19	19
-0.060;0.230	0.400;0.680	-0.114;0.246	-0.183;-0.081	0.173;0.513	-0.066;0.214	0.437;0.757	0.479;0.729	-0.160;0.240	-0.053;0.417	0.305;0.735	0.173;0.468	0.328;0.708	0.095;0.425	0.110;0.480	0.439;0.844	0.100;0.536	000001	0.100	1.000	1	4.00	2382	2382	1.00		0	0
0.259;0.549	-0.066;0.184	0.111;0.421	0.220;0.510	#	0.111;0.501	0.433;0.913	0.755;1.245	#	0.111;0.381	0.544;0.894	0.344;0.648	0.371;0.731	0.270;0.650	0.210;0.620	0.623;1.098	0.337;0.803	001000	1.000	1.000	1	66.91	48353	2392	0.88		19	19
0.259;0.323	-0.129;0.184	0.111;0.421	0.220;0.510	#	0.111;0.501	0.433;0.913	0.755;1.245	0.162;0.422	0.111;0.381	0.544;0.894	0.344;0.648	0.371;0.731	0.270;0.650	0.210;0.620	0.623;1.098	0.337;0.803	001000	0.100	1.000	1	4.00	2392	2392	0.94		0	0
0.060;0.340	0.228;0.484	0.755;1.245	#	0.108;0.337	#	-0.016;0.324	0.250;0.610	#	0.044;0.490	-0.046;-0.006	0.337;0.802	#	0.203;0.728	#	0.395;0.704	0.408;0.904	001000	0.058	0.917	1	7.50	2393	2393	0.71		0	0
-0.130;0.140	-0.140;0.160	#	0.081;0.421	0.256;0.746	0.769;1.169	0.337;0.627	0.650;0.960	-0.212;0.218	0.783;1.203	0.507;0.639	0.664;0.998	-0.144;0.146	-0.177;0.183	0.673;0.973	0.558;0.806	0.596;0.864	100000	0.100	1.000	1	3.50	2442	2442	0.94		0	0
0.117;0.477	0.018;0.488	0.241;0.491	0.254;0.372	-0.143;-0.027	0.091;0.411	0.067;0.487	-0.090;0.320	0.136;0.426	#	0.028;0.338	0.184;0.469	0.159;0.419	#	0.117;0.397	-0.045;0.400	0.328;0.725	001000	0.100	1.000	1	20.50	2483	2483	0.88		0	0
#	0.152;0.432	-0.054;0.396	0.002;0.091	0.077;0.407	0.529;0.829	0.053;0.453	0.342;0.652	0.531;0.811	0.472;0.762	0.043;0.363	#	0.484;0.774	0.152;0.562	0.491;0.861	0.317;0.584	0.385;0.702	001000	0.100	1.000	1	9.50	2499	2499	0.88		0	0
-0.107;0.323	-0.157;0.243	-0.089;0.211	-0.114;0.206	-0.197;0.293	-0.233;0.267	-0.151;0.229	0.223;0.513	-0.148;0.212	-0.225;0.275	-0.581;0.180	0.179;0.621	-0.152;0.198	0.642;0.892	-0.202;0.498	-0.184;0.586	0.236;0.662	000110	1.000	1.000	3	109.67	48480	2519	1.00		28	28
0.012;0.352	-0.123;0.367	0.252;0.552	0.021;0.361	-0.016;0.384	0.535;0.651	-0.081;0.369	0.331;0.601	0.203;0.553	#	0.075;0.325	0.370;0.635	0.057;0.397	#	0.373;0.673	0.364;0.759	0.453;0.761	000001	0.100	1.000	1	14.00	2530	2530	0.88		0	0
-0.154;0.176	0.013;0.313	-0.152;0.218	0.026;0.346	0.221;0.319	0.473;0.773	0.267;0.757	0.540;0.820	0.520;0.820	0.289;0.729	#	-0.135;0.297	0.579;0.869	0.263;0.743	-0.058;0.202	0.409;0.765	-0.131;0.355	001000	0.100	1.000	1	3.00	2532	2532	0.94		0	0
0.077;0.437	0.042;0.482	#	0.394;0.576	0.019;0.389	0.250;0.710	0.560;0.890	0.278;0.608	-0.050;0.450	0.397;0.647	0.012;0.432	0.303;0.637	0.254;0.604	0.340;0.760	0.394;0.754	#	0.375;0.682	000001	0.100	1.000	1	7.00	2557	2557	0.88		0	0
0.035;0.552	0.070;0.340	0.203;0.493	0.270;0.550	0.511;0.891	0.070;0.350	0.178;0.578	-0.125;0.165	0.266;0.516	-0.004;0.306	0.616;0.747	0.454;0.710	#	0.800;1.200	0.525;0.835	-0.059;0.347	-0.041;0.405	001000	0.100	1.000	1	7.50	2590	2590	0.94		0	0
-0.174;-0.103	-0.183;0.187	0.313;0.723	0.449;0.749	0.066;0.396	0.069;0.379	-0.223;0.227	0.412;0.852	-0.150;0.290	0.156;0.616	-0.106;0.394	0.271;0.654	0.156;0.556	0.030;0.300	0.350;0.790	0.413;1.068	0.334;0.780	000001	0.100	1.000	1	29.50	2598	2598	1.00		0	0
0.447;0.767	-0.058;0.432	-0.207;0.273	-0.197;0.203	-0.085;0.205	0.040;0.704	-0.029;0.351	0.561;1.001	0.296;0.716	-0.108;0.342	-0.027;0.283	0.798;1.083	0.390;0.780	0.996;1.009	0.424;0.804	0.648;1.043	0.778;1.135	000001	0.100	1.000	1	8.00	2606	2606	1.00		0	0
0.273;0.533	-0.115;0.225	0.264;0.744	0.733;1.003	0.348;0.828	-0.079;0.271	0.131;0.431	-0.205;0.205	-0.165;0.235	-0.090;0.160	0.294;0.764	0.197;0.679	0.430;0.680	-0.167;0.313	0.049;0.439	-0.090;0.256	0.534;0.646	010000	0.100	1.000	1	6.00	2664	2664	1.00		0	0
0.411;0.811	0.302;0.642	0.766;1.076	0.652;1.022	0.560;0.860	0.506;0.926	-0.029;0.301	0.509;0.799	0.600;1.040	0.638;1.006	-0.144;0.196	0.399;0.694	0.132;0.412	0.341;0.621	0.639;0.909	0.618;0.994	0.328;0.824	000010	1.000	1.000	2	58.13	48638	2677	1.00		28	28
0.430;0.730	0.795;1.205	1.099;1.206	0.573;0.893	0.174;0.524	0.217;0.637	0.754;1.004	#	#	0.349;0.719	0.227;0.717	0.322;0.636	#	0.090;0.510	0.276;0.606	0.388;0.705	0.412;0.908	000001	0.100	1.000	1	6.50	2699	2699	0.82		0	0
-0.182;0.318	0.004;0.354	-0.081;0.179	0.355;0.615	0.349;0.799	0.584;0.954	0.266;0.576	0.103;0.558	-0.123;0.197	0.321;0.671	0.379;0.719	0.435;0.710	0.105;0.525	-0.186;0.234	0.346;0.696	-0.045;0.371	0.272;0.599	000100	1.000	1.000	1	84.91	48661	2700	1.00		28	28
-0.141;0.159	-0.217;0.243	#	-0.239;0.251	-0.216;0.224	0.770;1.230	-0.203;0.277	#	0.552;0.952	0.777;1.027	0.234;0.267	0.633;1.124	0.795;1.205	0.090;0.350	0.680;1.070	#	0.741;1.039	000010	0.100	1.000	1	5.33	2704	2704	0.82		0	0
0.116;0.506	0.182;0.512	0.051;0.451	0.374;0.714	0.346;0.836	0.594;0.785	0.237;0.667	-0.085;0.235	-0.189;0.291	-0.137;0.343	0.537;0.817	-0.115;0.180	-0.086;0.184	-0.169;0.321	-0.117;0.213	-0.124;0.331	-0.062;0.275	010000	0.100	1.000	1	4.00	2716	2716	1.00		0	0
-0.197;0.243	#	-0.132;0.218	-0.206;0.294	-0.136;0.164	#	0.623;1.113	0.427;0.747	-0.178;0.202	-0.102;0.208	#	#	0.275;0.675	-0.131;0.149	0.580;0.718	0.138;0.524	0.694;0.961	100000	0.100	1.000	1	11.50	2738	2738	0.76		0	0
0.086;0.456	0.730;1.060	0.472;0.732	0.375;0.815	0.453;0.913	0.335;0.755	0.811;1.081	0.028;0.528	0.227;0.637	0.256;0.596	0.563;1.117	0.079;0.384	0.516;1.006	#	-0.024;0.316	#	0.152;0.638	001000	1.000	1.000	1	46.40	48723	2762	0.88		28	28
0.065;0.545	-0.176;0.194	0.158;0.568	0.635;1.005	0.249;0.549	0.372;0.692	0.644;1.024	0.617;1.027	0.316;0.696	0.176;0.656	0.126;0.546	0.058;0.323	-0.092;0.595	0.074;0.444	0.046;0.396	0.485;0.587	0.174;0.472	100000	0.100	1.000	1	2.50	2764	2764	1.00		0	0
0.167;0.507	0.054;0.524	-0.155;0.315	-0.101;0.229	0.470;0.750	0.109;0.449	0.169;0.469	-0.105;0.185	#	-0.038;0.312	0.149;0.419	0.124;0.428	-0.472;0.270	-0.125;0.125	0.306;0.556	-0.170;0.225	0.375;0.413	010000	0.100	1.000	1	7.50	2769	2769	0.94		0	0
0.081;0.511	-0.040;0.380	0.390;0.483	-0.000;0.460	-0.008;0.392	#	#	0.041;0.291	0.785;1.215	0.829;1.089	0.749;1.099	0.051;0.385	0.541;0.811	0.195;0.555	-0.006;0.424	0.232;0.638	0.009;0.485	000001	0.100	1.000	1	3.00	2775	2775	0.88		0	0
0.756;0.808	0.830;1.080	0.628;0.898	0.537;0.917	0.562;0.892	0.295;0.745	0.596;0.946	0.482;0.732	0.476;0.756	0.554;0.944	0.495;0.895	0.591;0.886	0.748;0.998	0.830;1.170	0.498;0.838	0.460;0.955	0.564;0.862	001000	0.100	1.000	1	2.50	2790	2790	1.00		0	0
0.538;0.968	0.099;0.569	0.353;0.753	0.038;0.368	0.780;1.220	0.322;0.782	0.473;0.773	-0.119;0.261	0.604;0.934	0.825;1.175	0.845;1.155	0.008;0.283	0.169;0.449	0.414;0.804	-0.080;0.420	0.044;0.449	0.129;0.213	000010	0.100	1.000	1	1.00	2791	2791	1.00		0	0
-0.135;0.355	-0.125;0.195	-0.186;0.304	-0.214;0.266	-0.227;0.273	0.288;0.628	-0.108;0.244	0.682;0.806	-0.044;0.446	0.296;0.626	#	0.223;0.547	#	-0.110;0.330	-0.087;0.353	0.634;0.912	0.397;0.665	010000	0.100	1.000	1	21.33	2799	2799	0.88		0	0
0.466;0.966	0.542;0.912	0.181;0.571	0.312;0.802	0.193;0.643	0.338;0.628	0.155;0.645	0.036;0.486	0.110;0.149	#	0.533;0.783	-0.017;0.445	0.429;0.839	0.448;0.728	#	0.064;0.529	0.093;0.559	000100	0.100	1.000	1	1.50	2801	2801	0.88		0	0
0.052;0.552	-0.010;0.460	0.161;0.491	0.230;0.570	0.304;0.644	0.085;0.425	0.142;0.492	-0.073;0.317	0.028;0.408	#	0.103;0.593	0.062;0.543	-0.116;0.575	-0.071;0.399	0.006;0.036	0.063;0.359	0.014;0.880	000100	0.042	0.917	1	20.75	2805	2805	0.94		0	0
0.129;0.619	-0.169;0.221	0.096;0.366	0.169;0.429	0.293;0.673	0.722;1.062	0.241;0.591	-0.114;0.246	1.059;1.167	0.753;1.183	#	0.417;0.829	0.462;0.912	-0.054;0.206	#	0.046;0.441	#	000001	0.100	1.000	1	9.00	2829	2829	0.82		0	0
-0.095;0.215	0.256;0.536	0.244;0.376	#	0.615;0.955	-0.063;0.247	0.625;0.945	-0.065;0.305	-0.089;0.221	-0.105;0.235	0.682;0.962	0.056;0.537	0.056;0.396	0.007;0.307	-0.073;0.237	0.245;0.542	0.066;0.512	100000	0.100	1.000	1	9.50	2843	2843	0.94		0	0
-0.057;0.253	0.053;0.433	0.517;0.627	0.414;0.884	0.309;0.609	0.353;0.693	0.317;0.817	#	0.403;0.683	0.311;0.771	#	-0.015;0.417	0.670;0.930	0.395;0.865	-0.175;0.175	0.627;0.974	0.117;0.583	001000	0.100	1.000	1	3.00	2898	2898	0.88		0	0
-0.063;0.337	0.201;0.651	0.006;0.406	-0.030;0.370	-0.101;0.359	0.263;0.693	0.388;0.698	-0.159;0.231	0.027;0.427	0.570;0.970	-0.056;0.224	-0.147;0.147	-0.021;0.429	0.599;0.684	-0.145;0.145	#	-0.243;0.243	010000	0.100	1.000	1	9.00	2910	2910	0.94		0	0
0.596;0.986	#	0.811;1.131	0.786;0.914	0.317;0.797	0.565;1.015	-0.018;0.392	-0.138;0.252	0.215;0.575	0.495;0.795	-0.088;0.382	0.300;0.634	-0.121;0.209	-0.008;0.292	0.322;0.712	0.010;0.307	0.239;0.656	000001	0.100	1.000	1	8.50	2962	2962	0.94		0	0
-0.102;0.308	-0.048;0.372	-0.087;0.323	0.269;0.729	0.156;0.704	0.300;0.720	-0.069;0.331	-0.022;0.418	-0.002;0.268	-0.022;0.378	0.176;0.626	#	0.007;0.337	0.086;0.386	-0.050;0.350	#	0.469;0.534	000001	0.100	1.000	1	21.50	2987	2987	0.88		0	0
#	#	-0.103;0.327	-0.117;0.275	-0.175;0.243	#	#	#	-0.240;-0.044	#	#	0.060;0.374	#	#	-0.013;0.377	0.312;0.569	0.002;0.448	010000	0.052	0.857	1	31.25	3039	3039	0.47		0	0
0.710;0.990	0.367;0.787	0.525;0.815	0.161;0.581	0.445;0.765	-0.014;0.446	0.309;0.709	0.435;0.705	0.770;1.230	0.815;0.884	0.388;0.788	0.335;0.698	-0.055;0.275	0.323;0.663	0.380;0.670	0.170;0.417	0.051;0.794	000001	0.100	1.000	1	6.50	3074	3074	1.00		0	0
0.217;0.717	0.643;0.820	0.192;0.612	0.197;0.467	0.318;0.618	-0.010;0.390	0.119;0.509	-0.002;0.458	0.223;0.673	0.295;0.585	0.116;0.546	0.417;0.899	0.780;1.220	0.091;0.481	0.497;0.857	-0.044;0.372	#	000001	0.100	1.000	1	12.50	3094	3094	0.94		0	0
0.661;1.141	0.362;0.852	0.438;0.868	0.543;0.793	-0.029;0.687	0.436;0.846	0.568;0.998	0.243;0.533	0.662;1.112	0.405;0.835	0.581;0.911	0.588;0.932	0.068;0.548	0.318;0.808	0.644;0.924	0.374;0.819	0.525;0.941	000001	1.000	1.000	1	54.30	49089	3128	1.00		28	28
0.661;1.141	0.362;0.852	0.438;0.868	0.543;0.793	0.407;0.687	0.436;0.846	0.568;0.998	#	0.662;1.112	0.405;0.835	0.581;0.911	0.588;0.932	0.068;0.548	0.318;0.808	0.644;0.924	0.374;0.819	0.525;0.941	000001	1.000	1.000	1	54.30	49089	3128	0.94		28	28
0.024;0.404	0.376;0.706	0.244;0.634	0.259;0.529	0.691;0.757	0.224;0.654	0.652;0.952	-0.166;0.314	0.154;0.494	0.182;0.512	0.498;0.848	-0.051;0.194	0.236;0.686	0.032;0.402	#	0.007;0.452	-0.186;0.260	010000	0.100	1.000	1	3.50	3143	3143	0.94		0	0
