-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	#	#	0	1	0	#	#	#	0	#	#	0	#	#	0	0	0	0	#	#	0	0	000000000000000000000000000000000000000000001	0.894	0.989	1	110.25	953	932	0.52		4	4
#	#	0	0	1	#	0	#	#	0	#	#	#	#	#	0	#	0	0	#	#	0	#	000000000000000000000000000000000000000000001	0.894	0.989	1	110.25	953	932	0.39		4	4
0	#	1	#	#	0	0	0	0	0	#	0	#	0	0	0	1	#	0	1	#	0	0	000000000000000000000000000000000001000000000	0.100	1.000	1	14.00	933	933	0.70		0	0
#	0	#	0	#	#	0	#	0	#	#	0	0	#	0	1	#	0	0	1	#	0	0	000000000000000000000000000000000001000000000	1.000	1.000	1	124.00	934	934	0.57		1	1
#	0	#	0	#	#	0	0	0	0	0	0	0	#	0	1	#	0	0	#	#	#	0	000000000000000000000000000000000001000000000	0.635	0.956	1	151.00	934	934	0.61		1	2
#	1	#	#	#	0	#	#	0	#	0	1	0	#	0	0	0	1	#	0	0	#	#	000000000000000000000000000000010000000000000	1.000	1.000	1	72.00	938	938	0.52		1	1
1	#	#	#	#	0	#	#	0	#	0	1	0	#	0	0	#	#	#	0	0	#	0	000000000000000000000000000000010000000000000	0.635	0.956	1	96.50	938	938	0.48		1	2
0	#	0	1	#	#	0	#	0	#	0	#	0	0	0	#	#	#	0	#	0	#	#	000000000000000000000000000000000000000001000	1.000	1.000	1	81.00	963	939	0.48		1	1
0	#	#	#	0	0	0	#	0	#	#	#	#	0	#	#	#	#	#	#	#	0	0	100000000000000000000000000000000000000000000	0.460	0.925	1	106.50	955	943	0.35		6	25
1	0	#	#	0	0	#	0	#	0	#	#	0	#	0	#	1	0	#	0	#	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	133.00	947	947	0.52		1	1
1	#	#	0	#	0	#	#	#	0	0	0	#	#	#	0	#	0	0	0	#	0	0	000010000000000000000001000000000000000000000	0.411	0.915	1	159.12	947	947	0.52		0	12
0	0	#	0	#	0	#	#	#	0	0	#	#	#	0	1	0	0	0	0	0	0	#	000000000000000000010000000000000000000000000	0.335	0.896	1	110.33	948	948	0.61		0	3
0	0	#	0	#	0	0	#	#	0	0	#	#	#	0	1	0	0	#	0	0	0	#	000000000000000000010000000000000000000000000	0.038	0.907	1	81.40	948	948	0.61		0	0
#	0	#	#	0	#	#	0	0	#	0	0	#	#	0	#	#	#	#	#	#	#	0	000000000000000000000000000000010000000000000	0.463	0.926	1	140.80	982	949	0.35		4	21
#	0	#	#	0	#	#	0	0	#	0	0	#	1	0	#	#	#	#	#	0	0	0	000000000000000000000000000000010000000000000	1.000	1.000	1	169.25	982	949	0.48		4	4
#	1	#	#	0	#	#	0	#	#	0	#	0	#	#	0	#	#	0	#	0	#	#	000010000000000000000000000000000000000000000	0.599	0.950	1	140.00	962	950	0.35		7	8
#	#	#	0	#	#	#	0	#	#	0	0	#	#	#	0	0	1	0	#	0	#	#	000010000000000000000000000000000000000000000	0.394	0.911	1	132.00	950	950	0.39		0	1
0	#	#	0	0	#	1	0	0	0	#	0	0	0	0	1	#	0	#	#	#	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	112.00	952	952	0.65		2	2
0	#	0	#	0	#	#	0	0	0	#	#	0	#	#	1	#	0	0	#	0	0	0	000000000000000000000000100000000000000000000	0.740	0.970	1	116.00	952	952	0.57		2	3
#	#	0	0	1	0	#	#	#	0	#	#	#	#	#	0	#	#	#	0	0	#	0	000000000000000000000000000000000000000000001	1.000	1.000	1	106.50	953	953	0.39		2	2
#	#	0	#	1	0	0	#	#	#	#	#	#	#	#	0	0	0	0	#	#	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	106.50	953	953	0.43		2	2
0	#	#	#	0	#	0	#	0	#	#	#	0	0	0	1	#	0	1	1	0	#	0	100000000000000000000000000000000000000000000	0.394	0.911	1	34.00	955	955	0.57		0	1
0	#	#	#	0	0	0	#	#	0	#	#	#	0	0	#	#	#	#	#	#	#	0	100000000000000000000000000000000001000000000	0.293	0.884	1	109.94	955	955	0.35		0	20
#	#	#	0	#	0	0	#	#	#	#	0	0	#	#	0	#	0	0	0	#	0	#	000000000000000000000100000000000000000000000	0.363	0.904	1	168.54	959	959	0.43		1	18
#	0	0	0	#	0	#	0	#	#	#	0	0	0	#	0	#	#	0	0	#	0	#	000000000000000000000100000000000000000000000	0.439	0.921	1	170.56	959	959	0.52		1	9
#	#	0	#	#	#	#	#	0	0	0	1	#	0	0	#	1	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.100	1.000	1	70.00	960	960	0.61		0	0
1	1	#	0	0	#	#	0	0	#	0	0	#	#	#	0	#	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.635	0.956	1	152.25	962	962	0.57		4	4
1	#	0	#	0	0	0	0	#	#	#	0	#	#	0	0	0	0	0	0	#	#	#	000010000000000000000000000000001000000000000	0.635	0.956	1	161.86	962	962	0.57		4	7
0	#	0	1	#	#	0	#	#	#	0	#	0	#	0	#	#	#	0	#	0	#	#	000000000000000000000000000000000000000001000	0.092	0.991	1	81.00	963	963	0.39		0	0
0	#	0	1	0	0	0	0	0	0	#	0	#	0	0	#	#	0	0	#	0	#	#	000000000000000000000000000000000000000001000	0.092	0.991	1	74.20	963	963	0.65		0	0
0	0	#	0	#	#	0	#	0	0	#	#	#	0	0	#	#	0	0	#	#	0	#	000000000000000000000000000000000000010000000	0.378	0.907	1	106.79	965	965	0.48		0	12
#	0	#	0	#	0	0	#	#	0	0	0	#	#	0	#	0	0	#	#	#	0	#	000000000100000000000000000000000000000000000	0.427	0.919	1	141.66	973	973	0.48		1	12
0	0	0	0	#	0	0	#	#	0	0	0	#	#	0	#	0	0	#	#	#	0	0	000000000100000000000000000000000000000000000	0.453	0.924	1	150.29	973	973	0.61		1	7
#	0	0	0	#	0	#	#	#	0	#	#	#	#	#	#	0	#	#	0	#	#	0	000000000000000000000000000000000010000000000	0.394	0.911	1	168.20	977	977	0.35		0	10
1	0	0	0	#	0	0	#	#	0	#	0	#	#	#	#	0	0	#	#	#	#	0	000000000000000000000000000000000010000000000	0.394	0.911	1	200.50	977	977	0.48		0	2
0	0	0	0	#	0	#	0	0	#	0	0	#	0	0	#	#	#	0	0	#	#	#	000000000000000000000000000000100000000000000	0.394	0.911	1	154.67	980	980	0.57		0	3
#	#	#	0	#	#	0	0	0	0	#	0	#	0	#	#	0	0	#	0	0	0	0	000000000000000000000000000000100000000000000	0.308	0.889	1	178.75	980	980	0.57		0	4
#	0	#	#	0	#	#	0	0	#	0	0	#	#	0	#	#	#	#	#	0	0	0	000000000000000000000000000000010000000000000	0.453	0.924	1	129.57	982	982	0.43		1	7
0	0	#	0	#	1	0	0	#	#	0	1	0	0	#	#	#	0	#	0	0	#	#	000000000000000000000000000000000000000000010	0.080	0.978	1	39.00	984	984	0.57		0	0
0	#	#	0	0	1	#	#	#	0	#	#	0	#	#	#	0	#	0	#	#	#	0	000000000000000000000000000000000000000000010	0.080	0.978	1	65.00	984	984	0.39		0	0
#	0	#	1	0	0	0	#	#	#	1	#	#	0	#	#	1	#	#	0	0	#	#	000000000000000000000000000010000000000001000	0.394	0.911	1	76.00	985	985	0.43		0	1
#	0	#	1	0	0	0	0	#	#	1	#	#	0	#	#	1	#	#	0	0	0	#	000000000000000000000000000010000000000001000	0.394	0.911	1	76.00	985	985	0.52		0	1
0	#	#	1	#	#	0	#	0	#	#	1	0	#	0	0	#	0	0	#	0	#	0	000000000000000000000000000000000000000001000	0.074	0.970	1	73.00	986	986	0.52		0	0
0	0	#	#	0	0	0	1	0	0	0	0	0	#	#	#	0	#	0	1	0	#	#	000000000000000000000000000000000001000000000	0.100	1.000	1	26.00	987	987	0.65		0	0
0	#	#	#	#	0	#	#	#	1	1	1	#	0	0	0	#	#	0	#	#	0	0	000000000000000000000000000000000000110000000	0.239	0.867	1	164.00	988	988	0.48		0	12
0	0	#	0	#	0	#	0	1	#	#	#	#	0	0	#	#	0	0	0	#	#	0	000000000000000000000001000000000000000000000	0.085	0.984	1	110.01	994	994	0.52		0	0
#	#	1	#	0	0	#	#	0	#	#	#	#	0	0	1	0	#	#	0	#	0	0	000000000000000000000000100000000000000000000	0.035	0.900	1	30.50	995	995	0.48		0	0
0	#	1	#	0	0	#	0	0	#	#	#	0	#	0	1	#	#	0	0	#	0	0	000000000000000000000000100000000000000000000	0.041	0.914	1	23.68	995	995	0.57		0	0
#	0	0	0	0	0	0	0	#	0	#	#	0	0	0	#	#	#	1	1	#	#	#	000000000000000000000000000000000000001000000	0.074	0.970	1	42.00	998	998	0.57		0	0
1	0	#	0	#	0	#	0	0	0	#	#	#	#	#	#	#	0	0	#	0	#	0	000010000000000000000000000000000000000000000	0.093	0.993	1	164.88	1000	1000	0.48		0	0
1	0	#	0	#	0	0	#	0	0	#	#	#	#	#	0	#	0	0	#	0	0	0	000010000000000000000000000000000000000000000	0.093	0.993	1	162.07	1000	1000	0.57		0	0
