Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.046;0.404	0.099;0.459	#	0.581;0.861	0.216;0.666	-0.120;0.270	0.003;0.483	0.605;0.965	0.070;0.370	0.042;0.322	0.190;0.410	0.324;0.766	0.060;0.430	-0.112;0.358	0.426;0.846	0.548;0.807	0.186;0.553	000010	0.100	1.000	1	2.50	1906	1906	0.94		0	0
0.256;0.566	0.227;0.487	0.082;0.492	0.083;0.443	0.064;0.344	0.218;0.598	0.290;0.580	0.100;0.550	0.380;0.710	0.264;0.724	0.017;0.307	0.561;0.924	0.246;0.536	0.220;0.590	#	#	0.903;0.996	000001	0.100	1.000	1	2.50	1912	1912	0.88		0	0
0.825;1.175	0.405;0.905	0.395;0.745	0.416;0.876	0.785;1.215	0.579;0.949	0.825;1.175	0.013;0.263	0.695;1.185	0.514;0.894	0.855;1.145	0.610;1.013	0.393;0.723	0.144;0.307	0.414;0.724	0.166;0.581	0.635;1.041	010000	0.100	1.000	1	1.00	1928	1928	1.00		0	0
0.074;0.364	0.221;0.601	0.122;0.452	0.070;0.530	0.287;0.607	-0.006;0.594	0.106;0.406	0.592;0.613	0.210;0.610	0.175;0.555	0.237;0.587	0.235;0.599	#	0.178;0.448	0.232;0.242	0.314;0.750	0.297;0.695	000010	0.031	0.889	1	3.00	1935	1935	0.94		0	0
0.273;0.653	0.358;0.604	0.257;0.577	0.115;0.415	0.265;0.451	0.099;0.579	0.088;0.760	0.443;0.693	0.181;0.491	0.441;0.801	0.299;0.649	0.391;0.853	0.850;1.150	0.561;0.961	0.401;0.841	0.553;0.820	0.473;0.721	000001	0.100	1.000	1	2.50	1951	1951	1.00		0	0
0.681;0.981	0.691;0.941	0.646;0.996	0.507;0.887	0.517;0.927	0.258;0.758	0.183;0.593	0.325;0.785	-0.002;0.458	0.105;0.425	0.765;1.045	0.613;0.816	0.762;1.042	#	0.374;0.644	0.566;0.922	0.240;0.667	000001	0.100	1.000	1	1.00	1957	1957	0.94		0	0
0.190;0.334	0.346;0.806	0.344;0.664	0.385;0.855	0.320;0.750	-0.020;0.370	0.311;0.621	0.012;0.312	0.007;0.497	0.054;0.374	0.269;0.542	0.231;0.663	0.188;0.598	0.347;0.607	0.280;0.750	0.111;0.487	0.225;0.562	000100	0.100	1.000	1	1.00	1960	1960	1.00		0	0
0.253;0.593	0.333;0.713	0.255;0.505	0.071;0.441	0.016;0.296	-0.031;0.379	-0.071;0.239	#	0.454;0.573	0.282;0.732	0.111;0.391	0.087;0.333	0.258;0.648	0.653;1.093	0.223;0.513	0.431;0.916	0.401;0.669	000001	0.100	1.000	1	5.50	1968	1968	0.94		0	0
0.147;0.517	0.428;0.848	0.236;0.666	0.483;0.823	0.528;0.898	0.433;0.933	0.457;0.947	#	#	0.553;0.883	0.525;0.785	0.421;0.667	0.772;0.811	-0.037;0.433	0.334;0.744	0.295;0.701	0.329;0.617	000001	0.100	1.000	1	1.33	1974	1974	0.88		0	0
-0.175;0.195	0.017;0.367	-0.040;0.410	0.272;0.532	0.174;0.424	#	0.067;0.427	0.377;0.647	-0.048;0.202	-0.024;0.436	-0.073;0.427	0.590;1.051	0.089;0.449	-0.020;0.096	0.684;1.144	#	0.595;0.962	100000	0.100	1.000	1	2.50	1991	1991	0.88		0	0
0.054;0.524	-0.204;0.266	0.780;1.220	0.760;1.240	0.805;1.195	0.760;1.240	0.214;0.514	0.690;0.970	#	0.865;0.871	0.414;0.844	0.066;0.380	-0.141;0.149	0.437;0.907	-0.140;0.140	0.519;0.954	0.197;0.574	010000	0.100	1.000	1	2.00	1992	1992	0.94		0	0
0.221;0.491	0.306;0.716	0.312;0.812	0.414;0.774	0.466;0.836	-0.293;0.306	0.499;0.859	#	#	0.223;0.483	0.481;0.971	0.074;0.457	#	0.398;0.425	0.120;0.530	0.138;0.543	0.228;0.545	000001	0.016	0.833	1	1.33	2001	2001	0.82		0	0
#	-0.228;0.232	0.168;0.418	0.081;0.411	0.039;0.449	0.059;0.309	-0.128;-0.049	0.720;1.160	-0.034;0.266	0.088;0.345	0.001;0.219	#	0.222;0.502	0.132;0.452	0.603;1.053	0.651;1.027	0.669;0.937	001000	0.100	1.000	1	7.00	2030	2030	0.88		0	0
-0.205;0.245	0.044;0.611	-0.133;0.167	-0.128;0.322	0.670;0.990	0.119;0.549	0.424;0.884	0.283;0.573	-0.142;0.318	-0.172;-0.127	0.529;0.999	0.565;1.017	0.286;0.606	-0.120;0.260	0.562;0.912	0.242;0.589	0.647;0.944	010000	0.100	1.000	1	2.50	2035	2035	1.00		0	0
0.865;1.135	0.800;1.200	0.839;1.109	0.825;1.175	0.780;1.220	0.030;0.470	0.855;1.145	#	0.773;1.053	0.240;0.600	#	0.664;0.870	0.750;1.090	#	0.350;0.670	#	0.494;0.851	001000	0.100	1.000	1	1.00	2054	2054	0.76		0	0
#	0.307;0.423	0.452;0.872	0.084;0.354	0.162;0.492	0.040;0.510	0.127;0.617	#	0.100;0.380	0.336;0.606	#	0.207;0.678	0.112;0.462	0.324;0.714	#	0.407;0.655	#	000001	0.100	1.000	1	2.50	2087	2087	0.71		0	0
0.062;0.492	-0.011;0.289	0.108;0.428	0.146;0.446	0.446;0.566	-0.068;0.242	-0.057;0.333	0.492;0.802	#	0.196;0.686	0.044;0.424	0.351;0.842	-0.098;0.182	0.819;1.149	0.317;0.757	0.494;0.890	0.476;0.853	000001	0.100	1.000	1	4.00	2090	2090	0.94		0	0
0.251;0.357	-0.205;0.295	0.354;0.694	0.397;0.777	0.540;0.880	0.294;0.544	0.088;0.438	0.562;1.022	-0.221;0.269	-0.125;0.195	0.306;0.766	0.357;0.829	-0.159;0.231	0.612;1.082	0.522;0.942	0.431;0.887	#	000001	0.100	1.000	1	2.50	2094	2094	0.94		0	0
0.027;0.357	-0.179;0.241	0.167;0.236	-0.130;0.240	-0.040;0.370	0.270;0.580	-0.125;0.165	0.495;0.825	0.419;0.809	#	0.253;0.274	0.612;0.877	0.252;0.532	0.098;0.458	0.458;0.788	#	0.523;0.929	000110	0.056	0.944	1	11.00	2115	2115	0.88		0	0
#	-0.163;0.167	#	#	#	#	0.268;0.768	-0.139;1.080	#	-0.220;0.220	#	-0.211;0.211	#	#	-0.125;0.125	0.649;0.713	-0.159;0.159	010000	0.052	0.864	1	5.00	2121	2121	0.47		0	0
-0.179;0.241	-0.216;0.224	-0.124;0.176	-0.204;0.246	-0.205;0.295	0.101;0.531	-0.227;0.243	0.389;0.420	0.316;0.796	0.222;0.682	-0.228;0.252	0.469;0.832	0.034;0.494	0.445;0.925	0.434;0.754	0.402;0.699	0.447;0.863	000001	0.100	1.000	1	6.00	2158	2158	1.00		0	0
-0.138;0.172	0.347;0.837	-0.191;0.640	-0.152;0.158	-0.161;0.169	0.186;0.586	0.628;0.958	0.656;0.946	0.058;0.508	-0.223;0.267	0.205;0.475	0.622;1.005	-0.160;0.180	0.502;0.792	0.501;0.911	0.413;0.927	0.709;1.056	100000	1.000	1.000	1	71.73	49804	2159	1.00		28	28
#	-0.173;0.257	0.161;0.571	0.355;0.705	0.540;0.860	#	-0.141;0.319	0.710;1.080	0.677;0.746	#	0.426;0.686	-0.029;0.373	0.113;0.593	0.624;1.004	-0.093;0.177	#	0.094;0.510	000010	0.100	1.000	1	1.00	2161	2161	0.76		0	0
0.860;1.140	0.144;0.544	0.663;1.113	0.716;0.766	#	0.331;0.781	0.725;1.015	-0.162;0.238	0.396;0.885	0.695;0.945	0.408;0.848	0.130;0.385	0.493;0.773	0.333;0.583	#	0.059;0.474	0.188;0.446	010000	0.100	1.000	1	1.00	2169	2169	0.88		0	0
0.032;0.402	0.153;0.513	0.040;0.290	0.125;0.595	0.218;0.508	0.044;0.384	0.140;0.620	0.005;0.050	-0.096;0.224	-0.171;0.279	0.338;0.588	0.240;0.711	0.123;0.443	-0.170;0.210	0.281;0.631	0.073;0.359	0.185;0.562	000100	0.031	0.889	1	7.67	2178	2178	1.00		0	0
-0.225;0.235	0.704;0.786	-0.227;0.243	0.031;0.461	0.132;0.482	0.377;0.807	0.329;0.649	0.418;0.748	0.180;0.620	0.209;0.609	0.535;0.845	0.620;1.003	0.618;0.878	0.255;0.655	0.649;0.969	0.425;0.841	0.518;0.975	000010	0.100	1.000	1	2.00	2206	2206	1.00		0	0
#	0.571;1.072	0.483;0.893	#	0.489;0.949	-0.192;0.208	0.490;0.970	0.125;0.565	0.426;0.926	#	0.496;0.946	0.306;0.768	0.339;0.789	0.299;0.341	0.265;0.525	0.331;0.736	0.389;0.647	001000	0.100	1.000	1	1.00	2219	2219	0.82		0	0
#	0.646;1.006	-0.200;0.250	0.805;1.165	0.770;1.230	0.669;1.089	0.532;1.012	0.568;0.661	-0.132;0.278	#	0.747;1.077	-0.193;0.298	0.381;0.881	0.696;1.016	#	0.425;0.702	#	000001	0.100	1.000	1	2.00	2228	2228	0.76		0	0
#	#	0.225;0.715	0.546;0.552	0.102;0.602	0.819;1.109	0.024;0.404	0.594;1.074	0.240;0.590	0.720;0.990	0.057;0.537	0.417;0.673	-0.061;0.429	0.276;0.586	0.298;0.718	0.619;0.975	0.440;0.807	000001	0.100	1.000	1	1.50	2242	2242	0.88		0	0
0.512;0.962	#	#	0.999;1.091	0.679;1.099	0.159;0.649	0.303;0.653	0.472;0.732	0.160;0.470	0.093;0.513	0.225;0.645	0.388;0.752	0.048;0.358	-0.032;0.468	0.310;0.740	0.510;0.816	0.441;0.709	000001	0.100	1.000	1	1.00	2252	2252	0.88		0	0
0.733;1.123	0.134;0.404	0.729;1.159	0.741;1.151	0.755;1.245	0.783;1.113	0.758;1.138	0.624;0.944	0.702;1.002	0.601;1.011	0.835;1.165	0.354;0.659	-0.116;0.794	0.498;0.948	0.399;0.649	0.338;0.615	0.308;0.745	000001	1.000	1.000	1	46.92	49903	2258	1.00		28	28
0.221;0.501	-0.032;0.408	0.335;0.755	#	-0.043;0.068	0.587;1.057	0.048;0.468	#	#	0.249;0.689	-0.177;0.293	0.024;0.496	0.184;0.594	0.253;0.553	0.256;0.506	0.302;0.797	-0.040;0.416	000010	0.100	1.000	1	3.50	2280	2280	0.82		0	0
-0.192;-0.119	0.054;0.554	-0.169;0.191	-0.175;0.205	-0.152;0.158	0.526;0.856	-0.233;0.257	0.590;0.920	0.374;0.814	0.255;0.575	-0.192;0.218	0.636;1.059	0.222;0.532	0.337;0.717	0.640;1.010	0.604;1.019	0.687;0.975	000010	0.100	1.000	1	4.00	2358	2358	1.00		0	0
0.165;0.585	0.131;0.411	0.234;0.604	0.333;0.613	0.279;0.619	0.542;0.602	0.024;0.374	#	-0.058;0.202	-0.023;0.257	#	0.028;0.510	0.278;0.728	-0.149;0.251	0.008;0.428	0.398;0.714	0.227;0.584	000001	0.100	1.000	1	8.00	2379	2379	0.88		0	0
-0.080;0.250	0.290;0.790	-0.184;-0.181	#	0.148;0.998	-0.136;0.284	0.452;0.742	0.414;0.794	-0.125;0.205	#	0.360;0.874	0.149;0.492	0.368;0.668	0.130;0.390	0.125;0.465	0.399;0.884	0.090;0.546	000001	0.100	1.000	1	5.50	2382	2382	0.88		0	0
#	0.059;0.469	0.770;0.776	0.214;0.624	0.103;0.493	0.273;0.593	0.029;0.279	0.235;0.625	0.356;0.726	0.125;0.545	0.007;0.367	0.472;0.717	#	0.333;0.733	0.518;0.998	0.390;0.737	0.546;0.863	001000	0.100	1.000	1	3.00	2393	2393	0.88		0	0
0.220;0.540	-0.139;0.151	0.269;0.759	0.436;0.886	0.398;0.678	0.605;0.865	-0.040;0.220	#	0.003;0.303	0.042;0.362	0.019;0.329	0.151;0.534	0.088;0.528	0.234;0.654	0.237;0.527	0.573;1.018	0.212;0.216	000010	0.100	1.000	1	4.50	2410	2410	0.94		0	0
0.599;0.837	0.309;0.679	0.211;0.711	#	0.151;0.621	0.264;0.754	0.540;0.950	#	0.355;0.705	0.323;0.763	0.239;0.599	0.247;0.522	-0.005;0.385	0.144;0.634	0.178;0.498	0.531;0.629	0.180;0.617	000001	0.031	0.889	1	1.67	2417	2417	0.88		0	0
0.742;1.082	0.076;0.346	0.843;1.143	0.780;1.070	0.364;0.784	0.664;0.964	#	0.528;0.838	0.222;0.642	0.385;0.685	0.270;0.530	0.200;0.632	0.380;0.730	#	0.339;0.659	0.507;0.605	0.210;0.567	100000	0.100	1.000	1	1.50	2441	2441	0.88		0	0
0.742;1.082	0.076;0.346	0.843;1.143	0.780;1.070	0.364;0.784	0.664;0.964	#	0.528;0.838	0.277;0.642	0.385;0.685	0.270;0.530	0.200;0.632	0.380;0.730	#	0.176;0.339	0.605;0.853	0.210;0.567	100000	0.100	1.000	1	1.50	2441	2441	0.88		0	0
-0.225;0.235	-0.175;0.195	-0.217;0.233	0.036;0.466	0.271;0.344	0.754;1.184	#	0.670;0.940	-0.162;0.168	0.788;1.198	0.547;0.817	0.659;1.003	-0.184;0.186	-0.137;0.143	0.653;0.993	0.454;0.910	0.512;0.948	100000	0.100	1.000	1	7.00	2442	2442	0.94		0	0
0.139;0.399	0.294;0.614	0.448;0.838	0.479;0.684	0.448;0.778	0.595;0.885	#	0.418;0.718	0.255;0.565	0.212;0.572	0.602;0.922	0.218;0.552	0.483;0.783	0.527;0.797	-0.075;0.385	0.397;0.743	0.286;0.733	000001	0.100	1.000	1	1.00	2448	2448	0.94		0	0
0.475;0.915	0.056;0.486	0.521;0.744	-0.168;0.302	-0.175;0.325	0.291;0.791	-0.023;0.457	0.491;0.751	-0.018;0.372	0.268;0.738	-0.085;0.405	0.536;0.840	0.098;0.568	0.090;0.510	0.171;1.130	0.596;0.972	0.600;1.006	000001	0.100	1.000	1	7.00	2468	2468	1.00		0	0
0.193;0.463	0.038;0.398	0.063;0.503	0.153;0.563	0.457;0.727	0.202;0.612	0.299;0.599	-0.073;-0.021	0.079;0.399	0.097;0.407	#	-0.049;0.217	-0.045;0.435	0.288;0.638	-0.069;0.331	#	-0.106;0.390	000010	0.100	1.000	1	3.00	2475	2475	0.88		0	0
-0.010;0.101	0.029;0.519	-0.075;0.355	-0.048;0.392	0.182;0.442	0.364;0.784	0.113;0.403	0.309;0.789	0.723;1.203	#	0.286;0.537	0.497;0.811	0.091;0.501	0.011;0.371	0.379;0.789	0.404;0.888	0.507;0.864	001000	0.039	0.911	1	12.74	2477	2477	0.94		0	0
0.659;0.949	0.079;0.459	0.164;0.414	#	0.288;0.698	0.430;0.680	0.184;0.624	0.506;0.866	0.420;0.770	0.209;0.489	0.266;0.576	0.494;0.799	0.366;0.626	#	0.272;0.752	0.466;0.792	0.871;0.936	100000	0.100	1.000	1	3.00	2507	2507	0.88		0	0
0.659;0.949	0.079;0.459	0.164;0.414	#	0.288;0.698	0.430;0.680	0.184;0.624	0.506;0.866	0.420;0.770	0.209;0.489	0.266;0.576	0.494;0.799	0.366;0.626	#	0.272;0.483	0.466;0.792	0.450;0.936	100000	0.100	1.000	1	3.00	2507	2507	0.88		0	0
#	#	0.073;0.443	0.552;0.576	0.217;0.547	0.353;0.603	0.220;0.540	0.160;0.550	0.290;0.710	#	0.145;0.455	0.394;0.698	0.175;0.635	-0.109;0.251	0.390;0.730	0.195;0.651	0.245;0.652	100000	0.031	0.889	1	6.33	2508	2508	0.82		0	0
0.046;0.486	#	0.156;0.416	0.286;0.293	#	0.204;0.544	-0.197;-0.142	0.659;0.715	0.534;0.794	-0.080;0.260	#	0.334;0.805	-0.152;0.158	0.125;0.495	0.227;0.687	0.768;1.016	0.698;1.025	100000	0.100	1.000	1	5.00	2514	2514	0.82		0	0
-0.058;0.422	#	0.192;0.612	0.061;0.321	-0.026;0.394	0.351;0.354	-0.031;0.319	#	0.253;0.503	#	0.030;0.370	0.316;0.689	0.057;0.397	0.513;0.853	#	0.324;0.799	0.419;0.626	000001	0.100	1.000	1	9.50	2530	2530	0.76		0	0
0.241;0.731	0.254;0.604	0.499;0.769	0.362;0.622	0.275;0.585	0.189;0.659	0.194;0.624	0.139;0.509	0.309;0.699	0.337;0.617	0.128;0.290	0.227;0.522	0.493;0.963	-0.223;0.237	0.192;0.472	0.157;0.563	0.142;0.598	000001	0.100	1.000	1	3.50	2537	2537	1.00		0	0
0.122;0.392	0.027;0.497	0.064;0.494	#	-0.001;0.409	0.310;0.650	0.580;0.870	0.278;0.608	#	0.377;0.667	#	0.317;0.622	0.289;0.569	0.782;0.785	0.399;0.749	0.144;0.609	0.375;0.682	000001	0.100	1.000	1	4.00	2557	2557	0.82		0	0
-0.047;0.343	-0.166;0.194	0.412;0.842	0.810;1.190	0.820;1.180	#	0.323;0.803	-0.195;0.195	0.458;0.818	0.362;0.742	0.795;1.205	-0.466;0.353	0.855;1.145	#	-0.085;0.185	-0.030;0.218	#	010000	1.000	1.000	1	47.15	48561	2600	0.82		28	28
-0.047;0.343	-0.150;0.194	0.412;0.842	0.810;1.190	0.820;1.180	#	0.323;0.803	-0.195;0.195	0.458;0.818	0.362;0.742	0.795;1.205	-0.079;0.353	0.855;1.145	#	-0.085;0.185	-0.030;0.218	0.268;0.665	010000	1.000	1.000	1	47.15	48561	2600	0.88		28	28
-0.149;0.231	-0.092;0.178	0.135;0.535	0.523;1.003	0.780;1.220	0.358;0.808	-0.144;0.206	0.596;1.016	0.056;0.177	0.361;0.651	-0.182;0.238	0.612;0.858	0.431;0.681	-0.126;0.354	0.662;1.002	0.668;1.014	0.315;0.732	000001	0.100	1.000	1	5.00	2615	2615	1.00		0	0
0.047;0.437	-0.035;0.393	0.374;0.634	0.578;0.878	0.805;1.195	0.394;0.724	0.014;0.474	0.614;0.954	-0.118;0.132	-0.227;0.253	0.780;1.200	0.525;0.967	0.442;0.782	#	0.658;0.938	#	0.371;0.867	100010	1.000	1.000	1	55.29	48579	2618	0.88		28	28
0.343;0.713	0.126;0.606	0.057;0.487	0.390;1.188	0.588;0.978	0.273;0.723	0.191;0.661	0.501;0.981	0.105;0.157	0.086;0.506	#	0.619;0.865	0.296;0.736	0.327;0.777	0.787;0.956	0.386;0.782	0.138;0.594	000001	0.100	1.000	1	3.00	2623	2623	0.94		0	0
0.650;1.130	-0.185;0.047	0.810;1.190	0.830;1.170	0.506;0.730	0.750;1.250	0.769;1.019	-0.066;0.294	0.508;0.958	#	0.079;0.479	0.386;0.720	#	0.222;0.472	0.077;0.567	0.187;0.799	0.279;0.696	010000	0.100	1.000	1	1.50	2663	2663	0.88		0	0
-0.128;0.604	0.203;0.533	0.048;0.468	0.224;0.634	0.443;0.733	0.074;0.324	0.234;0.694	0.229;0.649	#	0.046;0.218	0.414;0.874	0.549;0.814	-0.030;0.390	-0.084;0.416	0.695;0.955	0.119;0.534	0.321;0.589	001000	0.100	1.000	1	10.00	2691	2691	0.94		0	0
0.445;0.715	0.760;1.240	0.789;1.099	0.563;0.903	0.189;0.509	0.202;0.314	0.684;1.074	0.321;0.711	0.216;0.783	0.339;0.729	0.347;0.597	0.322;0.636	#	#	0.281;0.601	#	0.536;0.784	000001	0.100	1.000	1	1.00	2699	2699	0.82		0	0
0.445;0.715	0.760;1.240	0.789;1.099	0.563;0.903	0.189;0.509	0.202;0.652	0.986;1.074	0.321;0.711	0.216;0.656	0.339;0.729	0.347;0.597	0.322;0.636	#	#	0.281;0.601	#	0.536;0.784	000001	0.100	1.000	1	1.00	2699	2699	0.82		0	0
-0.077;0.213	-0.056;0.414	-0.129;-0.096	0.315;0.655	#	0.559;0.979	0.276;0.566	0.143;0.483	-0.143;0.217	0.291;0.701	0.304;0.794	0.356;0.788	0.100;0.530	-0.186;0.234	0.396;0.646	-0.060;0.385	0.307;0.565	000100	0.100	1.000	1	7.00	2700	2700	0.94		0	0
0.810;1.190	0.753;1.153	0.709;1.089	0.694;1.094	0.595;1.302	-0.183;0.187	0.498;0.988	#	0.845;1.155	#	0.951;1.126	0.422;0.835	0.494;0.844	#	0.362;0.612	0.372;0.669	0.475;0.723	001000	0.100	1.000	1	2.00	2710	2710	0.82		0	0
#	0.790;1.210	0.223;0.613	0.225;0.605	0.201;0.621	0.270;0.630	0.161;0.571	0.433;0.556	0.286;0.696	0.230;0.520	0.145;0.515	0.409;0.655	0.665;0.935	0.252;0.448	0.215;0.565	0.499;0.836	0.012;0.339	000001	0.100	1.000	1	4.50	2714	2714	0.94		0	0
-0.128;0.192	-0.054;0.396	-0.146;0.174	-0.179;0.191	-0.134;0.166	0.035;0.535	-0.126;0.284	0.591;1.348	0.390;0.700	0.535;0.875	-0.092;0.228	0.777;1.071	0.548;0.602	-0.098;0.162	0.722;1.082	0.698;1.005	#	001000	0.100	1.000	1	10.50	2732	2732	0.94		0	0
0.548;0.878	0.424;0.804	0.038;0.478	0.254;0.534	-0.172;0.278	0.708;1.138	0.264;0.624	#	#	0.675;1.045	0.173;0.433	0.518;0.930	0.241;0.870	0.869;0.890	0.354;0.694	0.366;0.831	0.511;0.878	000001	0.100	1.000	1	2.00	2736	2736	0.88		0	0
0.739;1.059	0.575;1.075	0.612;0.862	0.708;0.998	0.678;1.088	#	0.702;1.102	-0.030;0.440	0.591;0.613	0.003;0.483	0.707;1.117	0.259;0.623	0.234;0.664	0.746;1.066	0.190;0.490	0.184;0.491	0.200;0.487	001000	0.100	1.000	1	2.00	2768	2768	0.94		0	0
#	0.041;0.541	-0.144;0.176	-0.241;-0.197	-0.196;0.224	-0.056;0.444	-0.075;0.335	0.532;0.842	0.384;0.724	#	#	0.645;1.136	-0.104;0.176	#	0.680;1.080	0.520;0.995	0.678;1.125	100000	0.026	0.875	1	8.50	2811	2811	0.76		0	0
0.053;0.164	#	-0.228;0.262	-0.157;0.183	0.193;0.673	-0.112;0.138	0.489;0.869	0.373;0.773	-0.215;0.255	-0.217;0.243	0.377;0.757	0.628;1.040	0.145;0.515	#	0.684;0.974	0.302;0.728	0.638;1.055	000100	0.031	0.889	1	8.67	2818	2818	0.88		0	0
0.123;0.553	0.310;0.610	0.699;1.169	0.010;0.320	0.003;0.273	0.519;0.879	#	0.406;0.776	0.179;0.639	0.047;0.317	0.317;0.367	0.328;0.780	0.529;1.029	-0.219;0.231	0.496;0.836	0.501;0.967	0.584;0.941	100000	0.100	1.000	1	13.50	2820	2820	0.94		0	0
0.149;0.599	-0.219;0.271	0.096;0.366	0.459;0.615	0.298;0.668	0.662;1.122	0.216;0.616	-0.064;0.196	0.692;1.192	0.763;1.173	#	0.441;0.805	0.512;0.862	-0.139;0.291	0.262;0.562	-0.004;0.491	0.286;0.772	000001	0.100	1.000	1	4.50	2829	2829	0.94		0	0
0.083;0.453	0.151;0.451	0.146;0.606	0.519;0.929	0.208;0.618	-0.016;0.464	0.059;0.409	0.168;0.448	0.040;0.370	-0.150;0.310	0.117;0.175	0.210;0.612	-0.151;0.329	#	0.163;0.663	0.150;0.477	0.195;0.859	100010	0.056	0.944	1	15.00	2851	2851	0.94		0	0
-0.132;0.328	-0.024;0.458	#	0.444;0.854	0.329;0.589	0.358;0.688	0.422;0.712	0.632;0.962	0.298;0.788	0.291;0.791	-0.085;0.285	0.064;0.339	0.605;0.995	0.465;0.795	-0.185;0.185	0.637;0.964	0.127;0.573	001000	1.000	1.000	1	59.70	48859	2898	0.94		28	28
-0.053;0.327	0.291;0.561	-0.009;0.421	-0.045;0.385	-0.021;0.279	0.248;0.708	0.293;0.793	-0.174;0.246	-0.497;0.462	#	-0.116;0.284	-0.133;0.133	0.079;0.329	0.719;1.019	-0.175;0.302	0.232;0.296	-0.208;0.208	010000	0.100	1.000	1	6.50	2910	2910	0.94		0	0
0.014;0.494	-0.106;0.144	0.087;0.825	-0.118;0.262	-0.119;0.141	0.537;0.847	-0.151;0.179	0.479;0.749	#	0.477;0.887	-0.140;0.160	0.401;0.755	-0.185;-0.013	#	0.412;0.722	0.410;0.885	0.503;0.801	100000	0.100	1.000	1	22.67	2926	2926	0.88		0	0
-0.015;0.325	-0.043;0.257	0.125;0.585	0.460;0.750	0.012;0.372	0.574;0.884	0.083;0.373	0.554;1.004	0.187;0.537	#	0.600;0.960	0.477;0.860	-0.073;0.257	0.053;0.493	#	0.494;0.586	0.438;0.824	001000	0.100	1.000	1	6.00	2979	2979	0.88		0	0
0.037;0.507	0.062;0.382	0.115;0.485	-0.019;0.431	#	0.351;0.397	0.076;0.356	0.265;0.745	-0.033;0.267	0.636;0.916	0.071;0.413	0.363;0.756	0.520;0.810	-0.028;0.342	0.108;0.598	0.239;0.724	0.366;0.832	000001	0.100	1.000	1	30.00	2989	2989	0.94		0	0
0.387;0.797	0.750;0.838	0.507;0.632	0.767;1.047	0.785;1.045	-0.063;0.397	0.338;0.818	#	0.452;0.782	0.346;0.616	0.732;1.092	0.148;0.403	0.122;0.492	0.154;0.514	0.007;0.487	0.168;0.515	-0.003;0.434	000001	0.100	1.000	1	5.00	3003	3003	0.94		0	0
-0.181;0.199	0.533;0.863	-0.180;0.210	-0.161;0.229	-0.175;0.225	0.238;0.658	0.322;0.534	0.194;0.484	0.215;0.655	0.277;0.577	0.304;0.744	0.001;0.463	0.014;0.314	0.081;0.471	0.067;0.337	0.202;0.637	0.048;0.434	001100	0.100	1.000	1	13.00	3017	3017	1.00		0	0
0.760;1.240	0.733;1.123	0.718;1.028	0.714;1.044	0.707;1.067	0.002;0.432	0.712;1.022	0.152;0.217	#	-0.088;0.402	0.721;1.111	0.422;0.884	0.457;0.937	0.618;0.958	0.358;0.648	0.440;0.687	0.367;0.813	001000	0.100	1.000	1	4.50	3054	3054	0.94		0	0
0.760;1.240	0.733;1.123	0.718;1.028	0.714;1.060	0.707;1.067	0.002;0.432	0.712;1.022	0.152;0.552	#	-0.088;0.402	0.721;1.111	0.422;0.884	0.457;0.937	0.618;0.958	0.358;0.648	0.440;0.687	0.367;0.813	001000	1.000	1.000	1	63.92	49015	3054	0.94		28	28
0.447;0.767	#	0.137;0.617	-0.047;0.203	0.420;0.840	0.007;0.297	0.147;0.587	0.212;0.642	0.376;0.756	#	0.516;0.654	0.244;0.726	-0.085;0.395	0.160;0.630	0.199;0.519	0.125;0.530	0.421;0.848	000001	0.100	1.000	1	12.00	3069	3069	0.88		0	0
0.817;1.177	0.516;0.796	0.755;1.135	0.615;0.875	0.248;0.718	0.704;1.054	0.394;0.674	0.175;0.605	0.580;0.900	0.845;1.155	0.382;0.548	0.269;0.623	0.805;1.195	#	0.210;0.580	0.318;0.684	0.427;0.705	000010	0.100	1.000	1	3.00	3076	3076	0.94		0	0
0.746;1.056	0.372;0.842	0.423;0.883	0.513;0.823	0.352;0.742	0.481;0.801	0.638;0.928	0.243;0.533	0.707;1.067	0.460;0.780	0.516;0.976	0.568;1.368	0.088;0.528	-0.043;0.778	0.594;0.619	0.399;0.795	0.510;0.956	000001	0.100	1.000	1	2.00	3128	3128	1.00		0	0
0.087;0.587	-0.014;0.466	-0.065;0.275	-0.138;0.292	-0.052;0.238	0.278;0.738	0.141;0.631	0.111;0.421	0.376;0.866	0.211;0.691	0.264;0.634	0.387;0.721	0.231;0.661	0.366;0.646	0.240;0.520	0.572;0.578	0.359;0.795	000001	0.100	1.000	1	17.50	3201	3201	1.00		0	0
0.102;0.352	0.496;0.776	-0.127;0.253	-0.048;0.452	-0.129;0.221	#	-0.032;0.428	0.476;0.631	0.820;1.180	0.695;0.995	#	0.442;0.875	0.675;0.965	-0.193;0.207	0.445;0.725	0.502;0.869	0.375;0.851	000001	0.100	1.000	1	20.50	3212	3212	0.88		0	0
