Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-85.194;-61.658	#	#	#	#	0.378;6.951	#	-0.054;0.058	-0.194;0.342	0.341;3.550	#	0.170;0.542	#	0.002;0.046	#	#	#	0.669;2.346	#	#	#	-0.114;1.071	100001	1.000	1.000	2	149.74	9888	2728	0.41		129	129
-81.128;-57.591	#	#	0.098;0.174	0.659;1.382	#	#	-0.178;0.161	#	#	#	0.170;0.531	#	0.002;0.046	#	0.146;1.381	#	#	#	#	#	-0.114;1.071	100001	1.000	1.000	1	92.86	9878	2734	0.36		18	18
#	0.092;0.217	#	0.140;0.330	-0.520;0.573	#	#	0.168;0.421	#	#	#	#	0.080;0.469	#	#	0.051;1.421	0.044;0.529	0.686;1.987	#	0.086;0.109	#	#	100000	1.000	1.000	1	66.42	9929	2785	0.41		18	18
#	0.039;0.115	#	#	-0.199;0.648	#	#	0.003;0.290	0.182;0.479	0.968;6.239	#	0.541;0.710	#	0.023;0.139	0.003;0.010	-0.373;1.103	#	-0.397;2.102	0.021;0.718	#	0.593;0.642	#	001000	0.000	0.000	1	137.58	2814	2814	0.55		0	19
-84.212;-61.103	-0.009;0.050	#	#	0.334;0.951	#	#	-0.043;0.058	#	#	#	#	#	-0.019;0.080	#	#	#	#	#	#	#	-1.076;0.976	100001	0.086	0.612	1	93.65	9960	2816	0.27		90	147
#	#	-0.025;0.117	0.079;0.254	-0.608;0.626	#	#	#	-0.391;0.514	#	-0.117;0.500	0.604;0.992	0.221;0.511	#	#	#	-0.232;0.856	#	#	#	#	#	000001	0.049	0.547	1	85.57	9998	2819	0.36		111	203
-77.468;-60.778	#	-0.025;0.171	0.040;0.110	-0.422;0.724	-0.501;5.208	#	-0.011;0.166	-0.159;0.896	#	#	0.486;0.682	0.106;0.310	0.010;0.119	#	0.209;1.366	#	-0.210;0.886	0.163;0.793	#	#	#	000001	0.046	0.541	1	79.25	9969	2825	0.59		257	475
#	0.008;0.068	#	#	#	#	#	#	0.761;1.559	0.878;8.160	#	0.211;0.583	#	0.002;0.121	0.003;0.015	#	#	#	#	0.060;0.087	0.712;2.386	#	001110	1.000	1.000	2	96.31	9979	2835	0.36		18	18
-76.739;-50.408	0.008;0.123	-0.013;0.200	#	0.984;1.995	#	0.244;0.313	0.006;0.190	#	#	#	#	0.340;0.769	-0.010;0.100	0.003;0.011	#	#	#	-0.003;0.527	#	#	#	100000	0.132	0.667	1	93.86	9990	2846	0.45		72	108
-77.468;-57.737	#	#	#	#	#	0.167;0.322	-0.011;0.166	-0.269;0.529	#	#	#	0.221;0.432	#	#	#	#	-0.628;1.015	0.266;0.700	#	#	-0.316;0.613	000001	0.054	0.559	2	94.04	9992	2848	0.36		348	623
-77.468;-57.737	0.010;0.151	#	#	#	#	#	#	-0.159;0.514	#	-0.117;0.500	0.604;0.992	0.221;0.511	#	#	-0.133;1.314	#	#	-0.081;0.700	0.093;0.115	#	-0.410;0.613	000001	0.096	0.626	1	85.11	9998	2854	0.45		92	147
-85.194;-61.658	#	#	#	#	0.378;6.951	#	-0.054;0.058	-0.194;0.342	0.341;3.550	#	0.170;0.542	#	0.002;0.046	#	#	#	#	#	#	#	0.483;1.071	100001	1.000	1.000	2	151.18	9872	2859	0.36		109	109
#	0.108;0.166	#	#	#	1.998;9.089	#	0.088;0.292	#	4.689;10.737	#	#	0.058;0.223	#	0.004;0.017	0.115;0.867	0.349;0.885	#	0.420;0.684	#	#	#	000100	1.000	1.000	1	56.05	9626	2873	0.41		17	17
#	#	#	#	#	4.176;8.382	#	-0.007;0.173	0.081;0.913	6.583;12.552	#	0.473;0.741	#	#	0.004;0.011	#	#	#	#	#	0.821;2.111	#	011000	0.265	0.767	1	79.38	9947	2882	0.32		125	163
#	0.046;0.113	0.101;0.269	#	-0.485;0.485	4.638;7.643	#	#	#	#	#	0.356;0.755	-0.130;0.365	0.067;0.135	#	#	#	-0.687;1.572	0.785;1.133	0.057;0.115	2.216;2.526	-0.199;0.770	000100	0.100	1.000	1	210.00	2901	2901	0.55		0	0
-100.461;-68.366	#	0.101;0.269	#	-0.485;0.485	1.994;10.287	#	#	#	#	#	0.356;0.755	-0.130;0.365	#	#	#	#	-0.687;1.572	0.785;1.133	0.057;0.115	1.730;2.526	-0.199;0.770	000100	1.000	1.000	1	63.08	9654	2901	0.50		17	17
#	#	#	#	#	#	-0.058;0.142	0.215;0.310	#	#	#	0.211;0.582	#	0.005;0.192	0.004;0.015	-0.493;0.510	#	-0.616;0.374	#	#	#	#	001110	1.000	1.000	2	126.86	9660	2907	0.32		17	17
-90.148;-68.762	#	#	#	#	#	-0.082;0.159	0.108;0.223	#	1.314;12.552	#	0.473;0.614	-0.020;0.198	#	#	#	0.134;1.340	0.726;1.890	#	#	#	0.373;0.645	011000	0.380	0.824	1	70.94	9922	2910	0.41		89	108
-88.884;-61.497	0.130;0.217	-0.018;0.163	#	#	2.219;10.993	0.013;0.227	#	-0.088;0.732	2.795;7.115	#	0.277;0.566	#	0.088;0.142	#	#	#	0.288;2.376	#	#	#	-0.196;1.150	000010	1.000	1.000	1	44.17	9674	2921	0.50		17	17
#	#	#	#	0.406;0.482	2.030;5.035	#	#	#	0.659;4.856	#	#	#	#	0.004;0.009	0.140;1.221	0.089;0.508	0.604;2.418	0.133;0.387	#	#	0.823;1.900	011000	1.000	1.000	1	84.84	9711	2926	0.41		19	19
-85.194;-57.591	#	#	#	#	0.378;3.910	#	-0.054;0.058	-0.194;0.342	0.341;3.550	#	0.170;0.542	#	0.002;0.046	0.004;0.015	#	#	1.631;2.966	#	#	#	-0.114;1.071	100001	1.000	1.000	1	163.53	9772	2927	0.45		72	72
-77.468;-60.778	0.008;0.105	-0.025;0.171	0.040;0.110	#	-0.501;5.208	#	-0.011;0.166	-0.159;0.514	#	#	0.486;0.682	0.106;0.310	0.010;0.119	#	0.209;1.366	#	-0.210;0.886	0.163;0.793	#	#	#	000001	0.048	0.544	1	81.36	9969	2949	0.59		235	432
-85.194;-57.591	#	#	#	#	0.378;3.910	#	-0.054;0.058	-0.194;0.342	0.341;3.550	#	0.170;0.542	#	0.002;0.046	0.004;0.015	#	#	1.631;2.966	#	#	-0.061;0.707	-0.114;1.071	100001	1.000	1.000	2	163.52	9772	2956	0.50		71	71
-95.987;-63.280	#	#	#	-0.533;0.684	#	#	0.215;0.310	0.495;0.780	#	#	0.397;0.582	#	#	0.003;0.013	#	#	#	0.224;0.647	#	#	#	001110	0.232	0.746	1	55.73	9987	2969	0.32		53	71
-69.833;-51.004	0.159;0.220	0.036;0.138	#	#	#	#	0.016;0.161	-0.242;0.475	-1.993;6.030	#	#	#	#	0.004;0.015	#	#	#	#	0.057;0.118	-1.073;1.652	#	100001	1.000	1.000	1	128.77	9734	2981	0.41		18	18
-80.900;-57.591	#	#	#	#	0.378;3.910	#	-0.045;0.161	#	#	#	#	0.238;0.528	0.002;0.046	#	0.024;1.162	#	0.587;2.058	#	0.057;0.118	#	#	100001	0.088	0.615	1	104.31	9942	2984	0.36		142	231
-106.575;-69.260	0.095;0.216	#	0.058;0.207	#	0.458;11.209	0.298;0.521	#	#	#	#	0.416;0.618	#	#	#	0.474;1.285	-0.185;0.669	-0.609;1.616	0.377;0.718	0.075;0.108	#	-0.431;0.574	001000	0.132	0.667	1	61.86	9884	2996	0.55		36	54
#	#	-0.025;0.171	0.079;0.254	-0.608;0.626	0.710;7.320	#	#	-0.159;0.514	#	#	0.604;0.992	0.221;0.511	#	#	0.275;1.355	#	#	#	0.085;0.116	#	#	000001	0.069	0.586	1	77.39	9998	3039	0.41		126	215
-77.468;-57.737	#	#	-0.071;0.174	#	#	0.167;0.322	-0.011;0.166	-0.269;0.514	#	-0.005;0.390	0.486;0.682	0.221;0.432	0.017;0.119	0.003;0.012	#	-0.232;0.856	-0.628;1.015	#	#	#	#	000001	0.102	0.633	2	99.90	9992	3058	0.55		338	534
#	0.181;0.241	-0.004;0.104	#	#	#	0.207;0.361	#	#	#	#	0.360;0.743	#	0.017;0.119	#	#	-0.232;0.856	#	#	#	#	1.138;1.748	000001	1.000	1.000	2	40.50	9823	3070	0.32		17	17
#	#	-0.010;0.171	0.041;0.148	#	#	0.170;0.408	#	#	#	-0.148;0.420	#	0.368;0.751	0.065;0.119	#	#	#	#	0.348;0.630	#	#	0.977;2.294	000001	1.000	1.000	2	40.50	9823	3070	0.36		17	17
-94.667;-83.969	#	#	0.015;0.206	#	#	0.076;0.221	0.009;0.135	0.110;0.543	#	#	#	#	#	0.004;0.011	#	#	#	#	0.063;0.090	0.824;2.635	-0.380;0.589	000100	1.000	1.000	2	49.61	9831	3078	0.41		17	17
-108.719;-89.462	#	#	0.052;0.143	-0.264;0.300	#	0.196;0.378	#	-0.075;0.426	4.493;10.418	-0.109;0.779	#	0.074;0.384	#	#	#	#	-0.963;1.501	#	#	#	#	001100	1.000	1.000	1	37.23	9840	3087	0.41		17	17
-91.524;-73.307	#	#	#	#	#	#	#	#	3.755;5.459	#	0.211;0.550	#	#	#	#	#	-0.345;0.812	#	0.060;0.087	#	#	001110	0.046	0.541	1	60.66	9987	3118	0.23		230	425
-95.345;-72.280	#	-0.027;0.138	#	0.364;1.069	5.315;10.964	0.396;0.533	-0.097;0.168	#	#	#	0.253;0.498	#	-0.047;0.078	0.009;0.014	0.563;1.393	#	#	0.165;0.654	#	#	#	000001	1.000	1.000	2	97.73	9890	3137	0.50		17	17
-84.212;-61.103	#	#	-0.014;0.124	#	#	0.023;0.382	-0.043;0.058	#	-1.993;6.030	-0.138;0.368	#	#	-0.019;0.109	#	#	-0.285;0.552	1.080;2.792	#	#	#	#	100001	0.047	0.543	1	80.75	9960	3157	0.41		209	385
-90.148;-68.762	#	#	#	#	4.176;8.382	-0.082;0.159	0.108;0.223	#	1.314;12.552	#	0.473;0.741	-0.020;0.198	-0.043;0.111	#	#	0.134;1.340	0.726;1.890	#	0.055;0.116	#	0.373;0.645	011000	0.056	0.561	1	57.97	9922	3169	0.55		69	123
-69.833;-51.004	#	#	#	-0.467;0.327	#	#	-0.054;0.188	#	-1.478;4.817	#	0.280;0.542	-0.036;0.433	#	0.001;0.014	-0.035;1.026	#	1.249;2.960	#	#	#	#	100001	0.078	0.600	1	66.87	9942	3189	0.41		51	85
#	#	#	#	#	#	0.170;0.493	#	#	#	#	#	0.398;0.570	-0.000;0.117	#	0.371;1.008	-0.277;0.627	#	0.266;0.943	0.106;0.140	#	0.473;1.514	010010	1.000	1.000	1	44.91	9966	3213	0.36		17	17
#	0.097;0.153	0.230;0.335	0.031;0.219	#	3.015;10.466	#	#	#	#	#	0.397;0.550	#	#	#	#	-0.133;1.073	#	#	0.049;0.093	#	#	001110	1.000	1.000	1	48.95	9973	3220	0.32		17	17
#	0.008;0.068	#	#	#	#	#	#	0.761;1.559	#	#	0.211;0.583	-0.121;0.235	0.002;0.121	0.003;0.013	-0.493;0.510	#	#	#	0.060;0.087	#	-0.358;0.845	001110	1.000	1.000	1	68.98	9979	3226	0.41		35	35
-90.037;-71.208	0.008;0.068	#	#	#	#	#	#	0.761;1.559	#	#	0.211;0.583	-0.121;0.235	0.002;0.121	0.003;0.013	-0.493;0.510	#	#	#	0.060;0.087	#	#	001110	1.000	1.000	1	68.98	9979	3226	0.41		35	35
#	0.024;0.174	#	#	0.366;1.089	4.334;12.386	#	0.062;0.181	#	#	-0.307;0.482	0.394;0.777	#	#	#	0.156;1.391	-0.225;0.411	#	0.438;0.777	0.146;0.177	#	0.287;0.790	000001	1.000	1.000	1	28.74	9980	3227	0.50		17	17
#	0.010;0.138	-0.025;0.117	#	-0.608;0.626	#	#	#	#	1.883;5.216	-0.117;0.500	0.604;0.992	0.221;0.511	#	#	-0.133;1.314	-0.232;0.856	-0.250;1.256	#	0.093;0.115	#	#	000001	0.243	0.754	1	108.68	9998	3245	0.50		52	69
-85.194;-61.658	#	#	#	#	0.378;6.951	#	-0.054;0.058	#	0.341;3.550	#	0.170;0.542	#	#	#	#	#	#	#	#	#	0.483;1.071	100001	0.110	0.643	1	92.63	9910	3250	0.27		155	241
-67.865;-61.658	#	#	#	0.202;1.454	0.378;6.951	#	-0.054;0.058	-0.194;0.342	0.341;3.550	#	0.170;0.542	#	0.002;0.046	#	#	#	#	#	#	#	0.483;1.071	100001	1.000	1.000	1	198.63	9772	3250	0.41		35	35
#	-0.025;0.108	#	#	#	8.609;15.098	-0.121;0.197	0.144;0.304	#	#	#	0.341;0.717	#	0.026;0.079	0.003;0.015	-0.063;1.326	-0.033;0.905	#	0.019;0.669	0.058;0.096	1.139;1.567	#	001100	1.000	1.000	1	97.64	9730	3251	0.55		34	34
#	0.005;0.092	#	0.029;0.094	#	0.378;3.910	#	-0.054;0.058	#	0.341;3.550	0.029;0.412	#	#	-0.000;0.046	0.006;0.011	#	#	#	#	#	-0.104;0.829	-0.114;1.071	100001	0.535	0.882	1	134.29	9888	3257	0.45		135	153
-84.212;-51.004	-0.009;0.092	#	#	0.130;0.941	0.501;3.910	#	-0.043;0.058	#	#	#	#	#	#	0.006;0.014	#	#	#	#	#	#	-1.076;0.976	100001	0.154	0.688	2	102.69	9960	3275	0.32		117	170
-88.884;-61.497	0.130;0.217	-0.018;0.163	#	#	1.567;10.993	0.013;0.227	#	-0.088;0.732	#	#	#	#	0.061;0.169	0.008;0.013	#	#	0.288;2.376	#	#	#	#	000010	1.000	1.000	2	40.30	9674	3312	0.41		16	16
-88.403;-57.591	#	#	#	#	0.378;3.910	#	-0.054;0.058	#	#	#	0.170;0.542	#	0.002;0.046	#	#	#	1.631;2.966	#	#	#	-0.114;1.071	100001	1.000	1.000	1	163.52	9772	3318	0.32		68	68
-106.925;-88.096	0.059;0.130	#	#	-0.538;0.538	4.945;11.676	#	#	#	#	#	#	#	#	0.004;0.011	#	#	#	#	#	0.667;1.902	#	101000	1.000	1.000	1	45.76	9690	3328	0.27		16	16
#	#	#	#	#	6.596;9.181	#	#	#	#	#	0.211;0.533	0.004;0.235	#	#	#	#	-0.345;0.374	#	#	#	#	001110	0.130	0.664	2	70.26	9959	3329	0.18		101	152
-80.169;-64.843	0.016;0.074	0.026;0.105	-0.003;0.174	#	-1.088;6.003	#	#	-0.159;0.514	-3.088;3.817	#	0.486;0.682	#	0.017;0.119	#	#	#	-0.416;1.015	#	#	#	-0.316;0.613	000001	0.096	0.626	1	88.07	9992	3340	0.50		289	462
-81.219;-50.408	#	0.001;0.200	#	#	#	0.218;0.471	#	#	-5.461;7.231	-0.035;0.348	0.391;0.642	0.340;0.769	0.035;0.100	#	0.374;1.049	#	0.956;3.147	-0.038;0.527	#	#	0.355;1.677	100000	0.068	0.585	1	74.53	9990	3344	0.55		69	118
#	#	#	#	#	0.378;3.910	0.208;0.362	#	-0.194;0.342	#	#	0.170;0.542	#	0.002;0.046	0.004;0.015	#	#	#	0.079;0.334	#	#	-0.114;1.071	100001	0.164	0.696	1	117.91	9888	3347	0.36		117	168
#	#	0.001;0.091	-0.005;0.096	#	#	#	#	-0.162;0.408	-5.461;7.231	-0.035;0.348	0.391;0.602	0.340;0.650	0.035;0.100	0.003;0.009	#	#	0.956;3.700	-0.038;0.279	0.068;0.110	#	0.923;1.677	100000	0.145	0.680	2	74.32	9717	3355	0.59		34	50
#	-0.002;0.072	#	#	-0.533;0.684	#	#	0.215;0.310	#	#	0.274;0.951	0.397;0.550	-0.164;0.252	#	0.004;0.012	#	#	-0.023;2.304	0.297;0.617	#	#	-0.186;0.783	001110	0.078	0.600	1	54.43	9987	3360	0.45		51	85
#	0.008;0.068	#	#	#	3.015;10.466	#	#	0.761;1.559	#	0.519;0.951	0.211;0.583	0.004;0.235	#	#	#	#	-0.345;0.374	#	#	#	#	001110	1.000	1.000	1	81.34	9724	3362	0.32		17	17
-91.924;-77.374	0.042;0.181	#	-0.038;0.157	#	#	0.026;0.538	#	-0.235;0.344	-1.534;6.434	#	#	0.077;0.548	#	0.004;0.015	0.521;1.543	#	1.470;3.404	0.229;0.813	#	#	0.780;1.947	010000	1.000	1.000	1	54.85	9726	3364	0.55		17	17
#	0.158;0.312	-0.008;0.182	0.046;0.143	-0.441;0.441	4.523;10.172	#	#	#	3.611;7.190	#	0.147;0.447	-0.018;0.305	0.135;0.237	#	0.635;1.156	#	0.505;1.601	#	0.053;0.109	-0.167;1.809	0.380;1.726	000100	1.000	1.000	1	38.58	9761	3399	0.64		17	17
#	#	#	#	#	0.378;6.951	#	-0.054;0.058	-0.194;0.342	#	#	0.170;0.542	#	0.002;0.046	#	#	#	#	0.079;0.334	#	#	-0.114;1.071	100001	1.000	1.000	1	142.73	9888	3410	0.32		132	132
#	#	#	0.029;0.094	#	#	0.360;0.583	-0.043;0.190	-0.097;0.290	#	#	#	#	-0.000;0.109	#	0.283;1.209	#	#	#	0.078;0.116	#	#	100001	0.129	0.664	1	76.96	9962	3459	0.32		99	149
#	0.181;0.241	-0.004;0.104	#	#	-2.667;4.063	0.207;0.361	#	#	#	#	0.360;0.743	#	0.017;0.119	#	#	-0.232;0.856	#	#	#	#	1.138;1.748	000001	1.000	1.000	1	37.51	9823	3461	0.36		16	16
#	#	0.005;0.271	-0.013;0.172	#	5.477;10.030	#	#	#	2.299;6.002	#	0.211;0.582	-0.121;0.235	0.100;0.192	#	#	#	#	#	0.060;0.087	#	#	001110	0.060	0.570	1	52.25	9830	3468	0.36		65	114
-94.667;-83.969	#	#	#	#	#	#	0.009;0.135	#	-2.180;10.998	#	#	#	0.102;0.223	0.004;0.011	#	#	-0.139;1.196	#	0.063;0.090	0.824;2.635	#	000100	1.000	1.000	1	45.85	9831	3469	0.36		16	16
-101.410;-79.586	-0.007;0.105	0.136;0.224	0.058;0.146	#	3.416;10.867	-0.025;0.112	0.007;0.226	#	#	#	0.188;0.576	#	#	#	-0.437;0.816	#	#	#	0.049;0.111	0.794;2.122	#	011100	0.125	0.660	1	68.78	9954	3477	0.50		33	50
-108.719;-89.462	#	#	0.077;0.212	-0.264;0.239	#	0.196;0.378	0.032;0.166	#	2.379;10.418	#	#	#	0.120;0.199	#	0.338;1.322	#	-0.963;1.337	#	#	#	#	001100	1.000	1.000	1	34.59	9840	3478	0.41		16	16
-98.962;-69.435	#	#	#	#	#	-0.026;0.231	0.284;0.395	0.633;1.248	#	#	0.513;0.829	#	#	0.004;0.015	#	-0.175;0.998	0.020;1.047	0.264;1.048	#	#	-0.076;0.884	001100	0.125	0.660	1	53.44	9907	3496	0.45		33	50
#	0.008;0.082	0.025;0.133	#	#	#	#	#	#	-1.993;6.030	#	0.280;0.542	#	0.002;0.046	#	#	-0.150;0.470	1.269;2.604	#	#	#	-0.114;1.071	100001	0.044	0.535	1	89.60	9942	3516	0.36		115	215
-85.194;-61.658	#	#	#	0.024;1.047	#	#	-0.054;0.058	-0.194;0.342	0.341;3.550	#	0.170;0.542	#	0.002;0.046	#	#	#	#	#	#	#	-0.114;1.071	100001	0.223	0.740	1	119.48	9888	3526	0.36		97	131
-95.345;-72.280	#	-0.027;0.138	#	#	5.315;10.964	0.396;0.533	-0.097;0.168	#	#	#	0.253;0.498	#	-0.047;0.078	0.009;0.014	0.563;1.393	#	#	0.165;0.654	#	#	#	000001	1.000	1.000	1	94.49	9890	3528	0.45		16	16
#	#	-0.045;0.142	-0.014;0.094	#	0.501;4.828	#	-0.054;0.188	#	-1.993;6.030	#	0.280;0.542	-0.036;0.433	0.002;0.046	#	-0.450;0.533	-0.189;0.615	#	#	#	#	-0.114;1.071	100001	0.060	0.569	1	85.02	9942	3553	0.50		66	116
-90.148;-68.762	#	#	#	#	#	-0.082;0.159	#	0.194;0.638	1.314;12.552	-0.068;0.771	0.473;0.929	-0.175;0.198	0.009;0.111	0.005;0.012	0.080;0.813	0.134;1.340	0.726;1.890	#	0.049;0.116	0.066;1.712	0.373;0.645	011000	0.057	0.564	1	67.06	9922	3560	0.68		128	227
#	#	0.119;0.255	0.140;0.330	-0.520;0.573	#	#	0.168;0.421	#	#	#	#	0.080;0.469	#	0.005;0.012	#	0.044;0.529	0.686;1.987	#	0.086;0.109	#	0.319;0.804	100000	1.000	1.000	1	57.60	9929	3567	0.45		16	16
#	#	#	#	#	#	#	-0.007;0.173	0.081;0.913	6.583;10.675	#	0.473;0.741	-0.020;0.198	#	0.002;0.013	#	#	#	0.301;0.471	#	#	#	011000	0.308	0.790	1	93.59	9947	3585	0.32		64	81
#	#	#	#	#	3.015;10.466	#	#	0.251;0.536	#	#	0.282;0.637	-0.121;0.235	0.002;0.133	#	-0.493;0.510	#	-0.616;0.374	#	0.060;0.087	#	-0.240;0.783	001110	1.000	1.000	1	87.77	9959	3597	0.41		64	64
-90.148;-49.401	#	#	#	-0.281;0.406	#	#	#	-0.179;0.913	#	0.276;0.819	#	#	-0.003;0.116	#	0.016;1.251	0.134;1.298	#	0.133;0.387	#	#	0.434;0.645	011000	0.178	0.708	2	87.00	9974	3612	0.41		80	113
-90.148;-67.896	#	#	#	-0.281;0.406	#	#	#	-0.179;0.913	1.862;5.812	0.276;0.819	#	0.068;0.292	-0.003;0.116	#	#	0.134;1.298	#	0.133;0.387	#	#	0.434;0.645	011000	0.178	0.708	1	78.60	9974	3612	0.45		80	113
-84.434;-66.033	-0.004;0.057	#	#	#	#	-0.072;0.133	#	-0.083;0.692	#	#	0.585;0.759	#	#	0.003;0.013	-0.376;0.511	#	0.932;2.711	#	#	#	-0.036;0.862	111000	0.132	0.667	2	68.01	9977	3615	0.41		32	48
#	#	#	#	0.366;1.089	4.334;12.386	0.401;0.537	0.062;0.181	#	#	#	0.394;0.777	#	#	#	0.156;1.391	-0.225;0.102	#	0.438;0.777	0.124;0.177	0.249;1.731	#	000001	1.000	1.000	1	28.02	9980	3618	0.45		16	16
#	#	0.088;0.234	#	-0.315;0.478	#	#	0.007;0.291	#	#	#	0.315;0.653	#	#	0.010;0.016	#	0.028;0.647	#	0.523;0.833	0.072;0.114	1.217;2.177	-0.107;0.665	100000	1.000	1.000	1	56.30	9984	3622	0.45		17	17
#	#	#	#	#	0.378;6.951	#	-0.054;0.058	#	0.341;3.550	#	0.280;0.542	#	#	#	#	#	#	#	#	#	#	100001	0.046	0.539	1	78.95	9962	3648	0.18		324	601
#	0.087;0.142	#	#	#	#	#	#	-0.077;0.435	-0.095;6.077	#	#	0.368;0.751	0.017;0.069	#	0.048;0.878	#	1.811;3.283	#	0.067;0.115	#	0.716;1.506	000001	1.000	1.000	1	133.25	9624	3653	0.41		15	15
#	#	#	-0.014;0.103	#	2.673;11.446	#	-0.054;0.161	-0.177;1.045	#	#	0.280;0.542	-0.036;0.433	#	0.004;0.015	-0.450;0.533	-0.179;0.541	#	#	#	1.889;2.932	#	100001	1.000	1.000	1	37.39	9630	3659	0.45		15	15
#	-0.035;0.112	0.100;0.271	#	-0.410;0.418	#	#	0.013;0.155	#	#	#	#	-0.121;0.235	0.005;0.096	0.003;0.018	-0.416;0.433	-0.055;1.073	-0.249;0.374	#	0.063;0.087	#	-0.582;0.657	001110	1.000	1.000	1	78.22	9916	3675	0.55		47	47
#	#	#	#	#	4.720;9.167	#	#	0.251;0.536	#	#	0.211;0.582	-0.121;0.235	0.005;0.192	0.003;0.015	-0.493;0.510	#	-0.616;0.374	#	#	#	#	001110	0.344	0.808	1	76.48	9959	3676	0.36		63	78
-84.624;-62.371	#	#	#	#	3.015;10.466	#	#	#	#	#	#	#	0.002;0.133	#	-0.493;0.510	#	-0.616;0.374	#	0.060;0.087	#	-0.240;0.783	001110	0.118	0.653	1	63.44	9971	3689	0.32		62	95
#	0.010;0.138	-0.025;0.171	0.079;0.254	-0.608;0.626	#	#	-0.011;0.166	-0.159;0.514	#	#	0.604;0.992	0.221;0.511	#	#	-0.133;1.314	#	#	#	#	#	#	000001	0.058	0.565	1	77.58	9998	3691	0.41		147	260
#	#	#	#	#	#	#	-0.054;0.058	#	0.341;3.550	#	0.170;0.542	#	0.002;0.046	#	#	#	1.631;2.966	#	#	#	#	100001	0.052	0.554	1	95.30	9821	3709	0.23		97	175
-106.925;-88.096	0.059;0.130	#	#	-0.206;0.538	4.945;11.676	#	#	#	#	#	#	#	#	0.004;0.011	#	0.172;1.077	#	#	#	0.667;1.902	#	101000	1.000	1.000	2	41.46	9690	3719	0.32		15	15
#	#	#	0.244;0.309	#	3.178;8.947	-0.055;0.204	#	#	-1.684;6.216	0.061;0.653	0.401;0.778	0.037;0.301	0.009;0.083	#	#	#	0.942;3.099	#	#	#	#	010000	1.000	1.000	1	40.84	9692	3721	0.41		16	16
-67.035;-57.591	#	#	0.029;0.094	#	0.378;3.910	#	0.008;0.161	#	-3.076;5.688	#	0.280;0.542	#	#	#	#	#	1.796;2.720	0.177;0.544	#	#	#	100001	0.125	0.660	1	84.62	9699	3728	0.36		31	47
#	0.039;0.096	#	#	-0.354;0.633	#	#	0.003;0.337	#	#	0.042;0.819	0.541;0.710	#	#	#	-0.373;0.630	#	#	0.252;0.591	#	2.555;3.296	#	001000	1.000	1.000	1	53.05	9701	3730	0.36		16	16
-99.115;-68.304	0.018;0.115	#	0.186;0.368	-0.195;0.792	#	-0.002;0.198	#	0.016;0.791	#	#	#	-0.119;0.337	0.023;0.100	-0.001;0.014	#	0.118;0.737	-0.543;1.990	0.116;0.728	#	1.965;3.886	#	001000	1.000	1.000	1	53.05	9701	3730	0.59		16	16
-77.468;-57.737	#	#	#	-0.632;0.637	-1.088;6.003	0.115;0.322	#	-0.269;0.411	#	#	0.486;0.682	#	0.017;0.119	0.003;0.012	#	0.518;0.856	-0.628;1.015	0.266;0.690	#	#	#	000001	0.005	0.538	1	403.15	3731	3731	0.50		0	0
#	#	#	#	#	3.015;10.466	#	0.193;0.304	#	#	0.519;0.951	0.397;0.550	#	0.012;0.130	#	#	-0.133;1.073	#	#	0.046;0.106	#	-0.240;0.783	001110	0.146	0.681	2	57.03	9987	3751	0.36		32	47
-95.987;-73.307	#	#	#	#	3.015;10.466	#	#	1.247;1.559	#	0.519;0.951	0.397;0.583	#	#	#	#	-0.133;1.073	#	#	#	0.712;2.386	-0.547;0.783	001110	0.100	1.000	1	167.16	3753	3753	0.36		0	0
-77.468;-64.843	#	#	#	-0.608;0.626	-1.088;7.320	0.046;0.360	-0.011;0.166	-0.018;0.301	#	#	0.486;0.682	0.221;0.432	#	#	#	#	-0.628;1.015	0.266;0.690	0.085;0.116	#	#	000001	0.269	0.769	1	112.56	9992	3761	0.50		270	351
-106.575;-69.260	0.095;0.216	#	0.051;0.207	#	0.458;7.548	0.298;0.521	#	#	1.060;9.206	#	0.416;0.618	#	#	#	#	-0.185;0.669	#	0.377;0.659	#	0.383;1.645	-0.431;0.574	001000	0.237	0.750	1	51.65	9884	3778	0.50		48	64
#	#	-0.008;0.182	0.046;0.143	-0.441;0.441	#	#	-0.056;0.220	#	#	#	#	-0.018;0.305	0.135;0.237	0.007;0.013	0.635;1.156	#	0.505;1.601	0.313;0.576	0.053;0.109	#	0.380;1.726	000100	1.000	1.000	1	37.77	9761	3790	0.55		16	16
#	0.158;0.312	#	0.046;0.143	#	4.523;10.172	#	-0.056;0.220	#	3.611;7.190	#	0.147;0.447	#	0.135;0.237	#	#	#	0.505;1.601	#	0.053;0.109	-0.167;1.809	#	000100	1.000	1.000	1	37.77	9761	3790	0.45		16	16
#	#	#	0.162;0.310	#	#	#	#	0.436;0.777	4.454;12.601	#	#	#	0.030;0.080	#	0.026;0.586	#	#	#	#	1.139;1.567	#	001100	1.000	1.000	3	75.41	9791	3820	0.27		16	16
