Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0.028;0.167	#	0.192;0.260	#	1.619;6.667	#	-0.060;0.271	#	1.294;5.244	0.169;0.946	#	-0.147;0.329	#	0.003;0.014	#	-0.351;0.821	-0.980;1.381	0.102;0.469	0.072;0.112	#	-0.395;0.485	110000	1.000	1.000	2	60.21	9725	2190	0.59		20	20
#	#	#	#	#	#	-0.032;0.195	0.018;0.282	#	-1.836;6.434	-0.222;0.679	#	0.169;0.353	#	#	-0.744;-0.146	#	0.069;2.225	#	#	#	#	010000	0.121	0.656	1	77.16	9914	2193	0.32		40	61
#	#	#	0.024;0.151	-0.573;0.573	-1.528;4.683	0.152;0.311	-0.010;0.124	#	#	#	0.483;0.685	0.150;0.525	0.017;0.074	#	#	#	#	0.112;0.762	#	-0.227;1.666	#	000001	0.072	0.590	2	84.53	9904	2197	0.45		376	637
-106.593;-75.918	#	-0.006;0.181	#	-0.414;0.414	3.982;10.712	#	#	#	2.376;8.424	#	#	#	0.130;0.250	#	0.500;1.291	-0.115;0.555	#	0.110;0.779	#	0.409;1.232	0.461;1.646	000100	1.000	1.000	3	38.49	9761	2226	0.50		20	20
#	#	#	-0.004;0.129	0.455;0.896	#	0.205;0.437	#	-0.345;0.177	#	-0.309;0.285	0.337;0.485	#	#	#	#	#	#	0.143;0.520	#	0.031;1.512	#	100001	0.161	0.694	1	96.58	9960	2232	0.36		177	255
-89.810;-71.409	#	#	0.184;0.228	-0.569;0.573	2.765;11.419	#	#	#	4.113;11.149	#	#	-0.097;0.374	#	#	0.180;0.701	0.193;0.712	#	0.428;0.757	#	#	-0.386;0.476	001100	1.000	1.000	1	92.34	9799	2256	0.45		59	59
#	#	#	#	#	#	0.152;0.311	#	#	#	#	#	0.261;0.525	0.017;0.118	0.005;0.012	0.096;1.079	#	#	0.112;0.762	0.067;0.110	#	-0.266;0.541	000001	0.120	0.654	1	103.92	9963	2257	0.36		299	457
-89.810;-73.322	#	#	0.184;0.311	#	#	#	#	#	6.194;11.149	0.279;0.686	#	-0.081;0.374	0.008;0.075	#	#	#	#	0.428;0.757	#	#	#	001100	1.000	1.000	1	92.35	9799	2264	0.32		58	58
#	#	0.236;0.407	0.110;0.245	#	#	#	#	0.243;1.052	0.475;6.771	#	#	#	0.072;0.114	0.005;0.012	#	#	#	#	0.024;0.105	0.636;2.200	0.986;1.630	001110	1.000	1.000	1	55.81	9810	2275	0.41		19	19
#	0.036;0.147	0.009;0.241	#	#	4.023;8.109	0.105;0.432	#	#	1.884;6.081	#	#	#	0.069;0.178	#	#	-0.197;0.841	#	#	#	0.025;1.342	0.851;1.497	001010	0.227	0.744	1	43.75	9822	2287	0.41		58	78
#	#	#	#	-0.524;0.604	#	-0.089;0.204	0.057;0.317	#	2.999;6.579	#	#	-0.012;0.206	0.122;0.170	#	#	#	-0.923;1.575	#	#	#	0.068;0.589	001110	0.227	0.744	1	60.31	9830	2295	0.36		58	78
-83.486;-66.864	-0.023;0.119	0.013;0.194	#	-0.314;0.604	#	-0.089;0.157	0.057;0.317	#	-0.025;6.579	-0.056;0.660	#	-0.130;0.143	#	#	#	0.404;0.856	#	0.381;1.058	#	#	#	001110	0.133	0.668	1	85.78	9959	2336	0.50		197	295
#	0.021;0.101	#	#	-0.273;0.273	#	0.084;0.207	#	-0.199;0.655	#	#	0.606;0.895	#	#	0.001;0.013	-0.003;1.154	0.015;0.601	-0.541;1.547	0.483;0.631	0.080;0.102	#	#	001011	1.000	1.000	2	88.28	9875	2340	0.50		39	39
#	#	#	#	-0.569;0.648	#	#	#	0.769;1.111	4.113;11.149	#	#	-0.038;0.252	#	0.004;0.011	-0.131;1.104	#	-0.374;1.200	0.315;0.833	#	#	#	001100	1.000	1.000	1	49.03	9913	2378	0.36		57	57
#	#	0.053;0.157	#	-0.439;0.573	#	0.089;0.311	0.033;0.129	#	#	#	#	0.261;0.525	#	#	#	-0.326;0.796	#	#	#	0.243;1.203	#	000001	0.043	0.532	1	95.70	9963	2410	0.32		309	581
#	#	0.251;0.438	#	#	#	#	#	#	1.695;5.398	#	0.708;0.937	#	-0.018;0.074	0.004;0.012	#	#	0.118;1.487	0.196;0.601	#	#	-0.363;0.643	000001	1.000	1.000	2	48.86	9956	2421	0.36		19	19
-84.754;-63.786	#	#	0.012;0.197	#	#	#	-0.011;0.203	-0.218;0.603	2.574;9.116	#	#	0.362;0.606	0.034;0.082	0.013;0.025	#	#	1.415;2.271	#	#	#	#	010010	1.000	1.000	1	51.23	9966	2431	0.41		19	19
-83.675;-66.130	#	#	#	#	#	#	#	-0.174;0.600	-0.245;5.369	-0.185;0.690	0.601;0.798	0.141;0.614	0.095;0.161	#	#	0.033;0.552	0.771;1.764	0.149;0.638	#	0.694;1.715	#	100001	1.000	1.000	1	68.04	9972	2437	0.50		19	19
#	#	#	#	#	#	#	#	0.773;1.547	-0.025;6.579	0.358;0.873	#	#	#	0.003;0.011	-0.301;1.107	0.404;0.856	#	0.159;0.621	#	0.388;1.513	#	001110	1.000	1.000	1	88.44	9979	2444	0.36		19	19
-82.539;-70.557	-0.032;0.115	#	0.109;0.220	-0.419;0.354	#	0.026;0.153	#	#	5.023;9.795	#	0.404;0.694	#	#	#	#	-0.072;0.848	#	#	#	0.841;2.267	0.143;0.905	011000	0.066	0.580	1	62.07	9991	2456	0.45		134	231
#	#	#	-0.004;0.129	#	0.156;6.789	0.205;0.437	-0.001;0.148	-0.345;0.177	#	-0.309;0.444	0.337;0.485	#	#	#	#	#	#	#	#	-0.874;0.743	0.039;0.882	100001	0.272	0.771	1	117.96	9888	2475	0.41		131	170
#	0.087;0.143	#	#	#	3.135;9.986	#	#	#	#	-0.216;0.475	0.254;0.462	0.127;0.602	0.026;0.078	0.016;0.027	#	-0.109;0.477	#	0.323;0.680	0.138;0.181	#	#	110001	1.000	1.000	1	50.93	9628	2484	0.45		18	18
-73.656;-68.080	#	#	0.052;0.198	-0.314;1.197	6.262;10.588	-0.089;0.160	0.057;0.317	#	#	#	#	-0.130;0.143	#	#	#	#	#	#	0.061;0.096	#	#	001110	0.160	0.693	1	75.89	9999	2516	0.36		174	251
#	-0.041;0.119	0.234;0.383	#	-0.300;0.300	#	#	#	0.773;1.547	#	0.358;0.873	#	#	#	#	#	0.404;0.856	-0.582;0.856	#	0.061;0.105	#	#	001110	1.000	1.000	1	60.37	9724	2580	0.36		19	19
-79.993;-56.029	#	#	0.110;0.186	0.784;1.242	#	#	-0.001;0.148	-0.059;0.499	1.423;5.369	#	#	0.308;0.506	#	0.003;0.011	0.574;1.210	#	#	#	#	0.713;1.756	#	100001	1.000	1.000	1	53.83	9747	2603	0.45		19	19
-83.486;-68.080	#	#	0.081;0.198	#	6.262;10.588	-0.089;0.157	-0.010;0.317	#	2.999;6.579	0.024;0.715	#	-0.061;0.143	0.007;0.131	0.004;0.013	-0.027;1.400	#	#	0.116;0.728	#	#	0.068;0.589	001110	0.050	0.548	1	75.98	9999	2604	0.59		249	454
#	0.120;0.192	#	#	#	#	0.307;0.512	0.042;0.287	0.006;0.554	#	#	0.345;0.689	0.384;0.774	#	0.007;0.014	#	#	-0.352;1.359	#	#	0.026;2.002	#	001000	0.144	0.679	1	37.06	9877	2605	0.41		38	56
-106.593;-75.918	#	-0.006;0.181	#	-0.414;0.414	3.982;10.712	0.063;0.249	#	#	2.376;8.424	#	#	#	0.130;0.250	#	0.410;1.291	-0.115;0.555	#	0.110;0.779	#	0.409;1.232	0.461;1.646	000100	1.000	1.000	1	36.41	9761	2617	0.55		19	19
#	#	#	0.024;0.120	-0.573;0.573	#	0.152;0.311	#	#	#	-0.025;0.159	0.483;0.685	#	#	#	#	#	#	#	#	-0.227;1.203	#	000001	0.197	0.722	1	89.86	9992	2638	0.27		151	209
-89.810;-71.409	#	#	0.184;0.319	-0.569;0.648	2.826;11.358	-0.029;0.126	#	#	4.113;11.149	0.192;0.772	#	#	#	0.005;0.011	#	0.126;0.779	-0.374;1.200	0.315;0.833	#	#	-0.454;0.892	001100	0.053	0.556	1	59.65	9861	2647	0.55		94	169
#	#	#	-0.028;0.144	-0.573;0.573	#	0.152;0.311	#	#	#	#	#	0.261;0.525	0.017;0.074	0.005;0.012	0.096;0.627	#	0.150;1.109	#	#	-0.358;1.343	0.084;0.784	000001	1.000	1.000	1	158.89	9963	2683	0.45		186	186
#	#	0.053;0.157	0.024;0.151	-0.573;0.573	#	0.152;0.311	#	#	#	-0.025;0.159	0.483;0.685	#	#	0.005;0.014	#	#	#	#	#	-0.227;1.343	#	000001	0.069	0.586	1	82.92	9992	2726	0.36		130	222
#	#	0.038;0.197	0.081;0.198	#	6.262;10.588	-0.089;0.160	-0.003;0.317	#	2.999;6.579	0.024;0.715	0.363;0.532	#	0.007;0.131	#	-0.528;0.668	0.404;0.856	-0.923;1.575	0.116;0.728	#	#	#	001110	0.052	0.554	1	82.46	9900	2756	0.59		93	168
-97.812;-66.573	#	#	0.160;0.359	-0.569;0.648	#	#	0.242;0.341	0.357;1.029	4.237;11.026	#	0.638;0.786	#	#	#	#	#	#	0.315;0.833	#	#	#	001100	1.000	1.000	1	80.92	9907	2763	0.36		18	18
#	#	0.225;0.327	0.185;0.319	#	#	#	#	#	3.152;11.149	#	0.491;0.840	#	#	#	-0.440;0.929	#	-0.473;0.862	#	#	#	#	001100	0.132	0.667	1	46.39	9913	2769	0.27		72	108
#	-0.041;0.119	#	#	#	6.262;10.588	-0.089;0.160	#	#	-0.025;6.579	#	#	-0.061;0.143	-0.009;0.109	#	#	0.404;0.856	#	#	0.061;0.096	#	#	001110	0.041	0.527	1	63.38	9987	2772	0.36		205	389
#	#	#	#	-0.573;0.573	#	0.152;0.311	#	#	#	#	#	0.261;0.525	0.017;0.118	0.003;0.014	0.096;1.227	#	#	#	0.067;0.110	0.243;1.203	#	000001	0.147	0.681	1	99.14	9963	2801	0.36		312	458
-96.061;-84.935	#	0.132;0.208	#	#	#	#	#	0.308;1.140	3.927;8.370	#	0.356;0.656	#	0.013;0.109	0.002;0.011	#	#	#	0.190;0.482	#	#	-0.096;0.443	011100	0.132	0.667	1	48.62	9954	2810	0.41		36	54
-90.894;-60.511	#	0.251;0.438	#	#	#	#	0.136;0.316	0.270;0.794	#	#	0.708;0.937	#	#	#	#	#	0.160;1.487	0.196;0.601	#	#	-0.363;0.643	000001	1.000	1.000	1	46.15	9956	2812	0.36		18	18
#	#	-0.018;0.128	#	0.455;0.896	#	#	-0.001;0.148	-0.345;0.177	-1.419;5.369	#	#	#	-0.023;0.084	0.004;0.011	#	#	#	#	#	#	#	100001	0.055	0.560	1	83.84	9960	2816	0.32		164	293
#	0.039;0.141	#	0.081;0.151	-0.573;0.573	#	#	#	#	1.245;4.454	#	#	0.261;0.525	0.017;0.074	0.003;0.012	#	#	0.150;1.109	0.112;0.762	#	0.243;1.203	0.084;0.784	000001	0.235	0.748	1	109.83	9963	2819	0.50		220	294
#	0.063;0.212	#	0.012;0.197	#	-2.076;6.097	#	#	#	2.574;9.116	#	#	0.362;0.606	0.034;0.082	0.013;0.025	0.072;1.307	#	1.415;2.271	#	#	0.482;1.579	#	010010	1.000	1.000	1	48.77	9966	2822	0.45		18	18
-99.197;-70.097	#	#	#	#	#	#	#	0.773;1.547	#	#	#	#	#	#	-0.301;1.107	0.404;0.856	#	#	0.061;0.096	#	#	001110	0.138	0.673	1	55.03	9979	2835	0.23		37	55
#	0.065;0.135	#	0.056;0.151	#	#	0.387;0.551	#	#	#	-0.265;0.439	0.403;0.768	0.529;0.707	-0.018;0.118	0.018;0.027	#	-0.257;0.881	#	#	#	#	#	000001	1.000	1.000	1	35.01	9980	2836	0.41		18	18
#	0.065;0.135	#	0.056;0.151	#	#	0.387;0.551	#	#	#	-0.265;0.439	#	#	-0.018;0.072	0.018;0.027	#	-0.257;0.881	#	#	#	0.208;1.772	#	000001	1.000	1.000	1	35.01	9980	2836	0.36		18	18
#	#	#	#	-0.309;0.309	1.716;5.561	-0.014;0.204	-0.055;0.129	-0.345;0.429	-1.899;4.766	-0.175;0.282	#	#	-0.022;0.068	#	#	-0.386;0.652	0.821;3.388	0.128;0.372	0.054;0.117	-0.820;1.183	#	100001	0.052	0.554	1	84.35	9983	2839	0.59		92	166
#	#	#	#	#	3.135;9.986	#	#	#	#	#	0.254;0.530	0.127;0.602	0.026;0.078	#	#	-0.109;0.477	#	0.323;0.680	0.138;0.181	#	#	110001	1.000	1.000	1	48.99	9628	2875	0.32		17	17
#	#	#	0.024;0.120	-0.573;0.573	#	0.152;0.311	#	#	#	0.099;0.531	0.483;0.685	0.150;0.525	0.017;0.074	#	0.029;0.627	-0.044;0.374	#	0.112;0.762	#	#	#	000001	0.068	0.585	1	101.02	9904	2891	0.45		179	306
#	0.036;0.147	0.009;0.241	#	#	4.023;8.109	0.105;0.432	0.014;0.148	#	#	#	#	#	0.069;0.178	#	#	-0.197;0.841	#	0.006;0.674	#	-0.969;1.342	0.851;1.497	001010	0.237	0.750	1	43.69	9822	2919	0.45		54	72
#	0.146;0.202	#	0.054;0.174	#	3.481;9.731	#	#	#	#	#	0.266;0.607	#	0.075;0.155	#	#	#	0.904;1.759	0.505;1.033	#	#	#	000010	1.000	1.000	1	78.09	9674	2921	0.32		17	17
#	-0.022;0.131	#	-0.004;0.129	#	0.156;6.789	0.205;0.437	-0.001;0.148	-0.345;0.177	#	-0.309;0.444	0.337;0.485	#	#	0.003;0.015	#	#	#	#	0.074;0.122	0.031;0.743	#	100001	0.046	0.541	1	90.13	9888	2927	0.50		213	394
#	#	#	0.109;0.220	-0.419;0.354	6.098;9.824	#	-0.049;0.239	#	5.023;9.795	#	#	#	#	#	#	-0.072;0.953	#	#	#	0.841;2.267	0.143;0.905	011000	0.043	0.533	1	77.01	9947	2930	0.36		104	195
-103.288;-91.733	#	#	#	#	#	-0.049;0.160	#	#	9.118;12.821	0.168;0.674	#	#	0.056;0.175	#	#	#	-0.362;1.726	0.247;0.859	#	#	-0.061;0.513	101000	1.000	1.000	1	64.21	9690	2937	0.36		17	17
#	#	#	#	-0.573;0.573	#	0.152;0.311	-0.021;0.175	#	#	-0.025;0.159	0.372;0.722	#	#	#	#	#	#	0.249;0.691	#	-0.227;1.666	#	000001	0.089	0.616	1	81.80	9992	2949	0.32		146	237
#	-0.041;0.119	#	#	-0.300;0.300	#	#	#	0.773;1.547	#	0.358;0.873	#	#	#	-0.001;0.011	-0.301;1.107	0.404;0.856	#	#	0.061;0.096	#	#	001110	0.145	0.679	1	55.02	9979	2971	0.36		36	53
-83.486;-68.080	#	#	0.052;0.198	-0.487;0.536	#	-0.081;0.157	0.057;0.317	#	2.999;6.579	#	#	-0.061;0.143	0.007;0.131	#	#	#	-0.923;1.575	0.465;0.728	#	#	0.068;0.589	001110	0.083	0.608	1	81.57	9975	2980	0.50		220	362
#	#	#	#	0.455;0.896	0.611;4.817	#	#	-0.345;0.177	#	-0.309;0.285	0.337;0.485	#	#	#	#	#	#	#	#	#	#	100001	0.159	0.693	1	95.13	9960	2984	0.23		160	231
-106.593;-75.918	#	-0.006;0.181	0.060;0.128	-0.414;0.414	3.982;10.712	0.063;0.249	#	#	2.376;8.424	#	#	#	0.130;0.250	#	0.410;1.291	-0.115;0.555	#	0.110;0.779	#	0.409;1.232	0.461;1.646	000100	1.000	1.000	1	34.27	9761	3008	0.59		18	18
#	-0.011;0.101	#	#	#	0.156;6.789	0.205;0.437	-0.001;0.148	#	-0.238;5.440	-0.309;0.285	0.337;0.485	#	#	#	#	#	#	0.143;0.520	0.058;0.123	0.031;1.512	0.177;1.362	100001	0.118	0.653	1	91.91	9960	3019	0.50		265	406
-87.718;-70.601	#	#	0.109;0.220	0.261;1.460	#	0.026;0.304	-0.039;0.243	#	1.938;5.023	#	#	#	0.035;0.141	#	-0.242;1.147	-0.098;0.953	0.278;2.537	#	#	0.054;1.618	#	011000	0.055	0.560	1	70.18	9922	3031	0.50		89	159
#	#	#	#	-0.511;0.511	1.118;6.886	-0.042;0.144	0.189;0.384	0.891;1.472	#	#	#	-0.086;0.237	#	0.004;0.011	#	#	-0.968;1.051	#	#	#	#	000110	1.000	1.000	1	37.12	9790	3037	0.36		18	18
-86.814;-73.322	#	#	#	-0.573;0.573	#	#	#	#	6.194;10.884	0.279;0.686	#	-0.081;0.325	0.008;0.075	#	#	0.193;0.712	#	0.428;0.757	0.051;0.106	#	-0.386;0.476	001100	0.075	0.596	1	76.92	9799	3038	0.45		53	89
#	#	0.038;0.197	0.052;0.198	#	6.262;10.588	-0.089;0.157	-0.003;0.317	#	2.999;6.579	#	#	-0.061;0.143	0.007;0.131	0.004;0.013	-0.027;1.400	0.404;0.856	-0.923;1.575	0.116;0.728	#	#	0.068;0.589	001110	0.168	0.700	1	77.31	9987	3042	0.64		126	180
#	#	0.236;0.407	#	#	#	#	#	0.243;1.052	0.475;6.771	#	#	#	#	0.005;0.012	#	#	#	#	0.024;0.105	0.636;2.200	0.986;1.630	001110	1.000	1.000	1	52.26	9810	3057	0.32		17	17
#	#	0.116;0.258	0.154;0.316	#	-0.383;5.789	#	#	0.081;0.389	#	#	#	#	#	0.009;0.020	#	#	#	#	#	0.051;1.890	#	100000	1.000	1.000	1	41.12	9843	3090	0.27		17	17
#	0.040;0.120	0.082;0.203	0.080;0.201	#	#	#	#	#	#	#	0.411;0.782	#	#	0.011;0.017	-0.723;0.473	#	0.691;2.368	#	0.100;0.154	#	#	100000	1.000	1.000	1	41.12	9843	3090	0.36		17	17
-89.810;-86.949	#	#	0.184;0.319	-0.481;0.706	#	#	#	#	4.113;12.039	#	0.491;0.840	#	#	0.004;0.010	#	#	-0.473;1.200	#	#	#	-0.454;0.892	001100	1.000	1.000	1	81.25	9858	3105	0.36		17	17
-89.810;-71.409	#	#	0.184;0.319	#	#	-0.090;0.237	0.242;0.437	0.283;1.104	4.113;12.587	#	#	-0.081;0.374	#	#	#	#	#	0.315;0.833	#	#	-1.258;0.892	001100	0.075	0.596	1	53.02	9907	3105	0.41		53	89
#	#	#	0.024;0.120	-0.573;0.573	#	0.152;0.311	#	#	#	-0.025;0.159	0.483;0.685	#	#	0.001;0.014	#	-0.379;0.709	#	#	#	-0.227;1.203	#	000001	0.208	0.731	1	89.86	9992	3117	0.36		141	193
-83.486;-58.781	-0.020;0.116	0.034;0.197	0.081;0.160	#	#	-0.089;0.160	0.057;0.312	#	-0.025;6.579	#	#	-0.061;0.143	#	#	0.310;1.063	0.404;0.856	#	#	#	0.430;1.665	-0.467;0.826	001110	0.475	0.862	1	128.65	9871	3118	0.55		106	123
#	#	#	-0.004;0.129	#	#	0.205;0.437	#	-0.345;0.177	-0.238;5.440	-0.309;0.285	0.337;0.485	#	#	0.003;0.015	#	#	#	0.143;0.520	#	0.031;0.743	#	100001	0.058	0.567	1	92.63	9888	3119	0.41		208	367
#	#	#	#	-0.573;0.573	#	0.152;0.311	#	#	#	#	#	0.261;0.525	0.017;0.118	0.003;0.014	0.096;1.227	-0.140;0.764	#	#	0.067;0.110	0.243;1.203	-0.266;0.541	000001	0.189	0.717	1	108.29	9963	3144	0.45		263	367
#	#	#	0.081;0.144	-0.573;0.573	#	#	#	#	#	-0.251;0.588	0.518;0.878	0.261;0.525	0.017;0.074	0.003;0.015	#	-0.118;0.451	0.376;1.109	#	#	0.243;1.343	-0.664;0.784	000001	0.420	0.841	1	104.41	9963	3151	0.50		190	226
-89.810;-71.409	#	#	0.184;0.319	#	#	-0.090;0.237	0.242;0.437	0.283;1.104	4.113;12.587	#	#	-0.081;0.374	#	#	#	#	#	0.315;0.800	#	#	-1.258;0.892	001100	0.073	0.593	1	53.01	9907	3154	0.41		51	86
-99.617;-85.923	#	-0.033;0.228	#	#	#	#	#	0.308;1.140	3.927;8.370	#	0.356;0.656	#	0.013;0.109	0.002;0.011	#	0.662;1.433	#	0.190;0.482	#	#	-0.096;0.443	011100	1.000	1.000	1	46.49	9954	3201	0.45		17	17
#	#	#	0.256;0.337	-0.573;0.573	-0.514;7.058	#	#	#	#	#	#	#	-0.018;0.074	0.003;0.012	#	-0.257;0.881	0.118;1.487	0.126;0.399	#	#	#	000001	1.000	1.000	1	43.77	9956	3203	0.36		17	17
-83.675;-66.130	#	#	0.119;0.301	#	2.283;6.129	#	-0.032;0.171	-0.049;0.475	-0.245;6.420	-0.189;0.736	#	0.141;0.590	0.095;0.161	#	0.175;0.677	#	0.771;1.764	0.149;0.638	#	0.694;1.490	-0.135;1.068	100001	1.000	1.000	1	55.79	9972	3219	0.64		17	17
-99.197;-70.097	#	#	0.202;0.322	-0.302;0.315	#	#	#	0.773;1.547	#	#	#	#	#	#	-0.301;1.107	0.404;0.856	#	#	0.061;0.096	#	#	001110	1.000	1.000	1	58.69	9979	3226	0.32		35	35
-73.656;-68.080	#	#	#	-0.575;1.197	6.262;10.588	-0.089;0.175	#	-0.039;0.439	#	0.187;0.607	#	-0.130;0.143	#	#	#	#	#	#	0.061;0.096	#	#	001110	0.068	0.584	1	68.78	9999	3246	0.36		122	209
#	#	#	#	#	3.135;9.986	#	-0.053;0.169	#	#	-0.216;0.370	0.186;0.462	#	0.026;0.078	0.016;0.027	#	-0.109;0.477	#	0.323;0.680	#	#	#	110001	1.000	1.000	1	46.94	9628	3266	0.36		16	16
-82.539;-70.557	#	0.062;0.226	0.109;0.220	#	6.098;9.824	0.026;0.153	#	-0.256;0.641	5.023;9.795	#	0.404;0.694	#	#	#	#	#	#	#	#	0.841;2.267	0.143;0.905	011000	0.183	0.712	1	80.36	9947	3273	0.45		84	118
-70.711;-53.594	#	#	0.021;0.133	#	1.716;5.561	#	#	-0.345;0.429	#	#	0.618;1.011	#	#	#	-0.237;0.824	-0.386;0.652	#	#	#	-1.024;1.183	0.827;1.311	100001	1.000	1.000	2	31.37	9636	3274	0.41		16	16
#	#	#	#	-0.573;0.573	#	0.152;0.311	#	-0.175;0.315	-4.792;3.998	-0.091;0.439	#	#	0.017;0.074	0.001;0.014	0.029;1.079	-0.257;0.881	-0.360;1.899	0.112;0.762	#	#	#	000001	0.045	0.537	1	76.16	9963	3282	0.50		380	707
#	-0.023;0.119	0.013;0.194	0.052;0.198	#	#	#	0.057;0.317	#	-0.025;6.579	-0.056;0.660	0.280;0.482	#	#	#	#	0.404;0.856	#	#	#	#	0.068;0.589	001110	0.466	0.858	1	119.01	9959	3284	0.41		103	120
-68.171;-57.045	#	#	#	#	1.716;5.561	#	-0.055;0.130	-0.345;0.429	#	-0.175;0.282	0.349;0.496	0.106;0.344	-0.022;0.068	0.003;0.014	#	-0.386;0.652	#	#	#	#	#	100001	0.048	0.544	1	62.60	9983	3290	0.45		309	568
#	0.044;0.115	#	0.141;0.253	#	#	0.028;0.224	#	0.090;0.865	2.096;6.910	-0.230;0.658	#	#	#	#	#	#	#	0.611;1.307	#	1.703;2.553	-0.073;0.645	000100	1.000	1.000	1	60.06	9654	3292	0.41		16	16
#	0.146;0.202	#	0.054;0.174	#	3.481;9.731	#	0.001;0.142	-0.077;0.721	#	#	0.266;0.585	-0.263;0.454	#	#	0.424;0.906	0.333;1.204	#	0.505;1.033	#	1.667;2.490	#	000010	1.000	1.000	2	73.17	9674	3312	0.50		16	16
#	-0.011;0.101	#	-0.004;0.129	#	#	0.205;0.437	-0.001;0.148	-0.345;0.177	#	#	0.337;0.485	#	#	0.003;0.015	#	#	1.820;2.778	0.143;0.520	#	0.031;1.512	#	100001	0.053	0.556	1	79.84	9821	3318	0.45		85	153
-83.486;-68.080	-0.024;0.083	#	0.081;0.198	#	6.262;10.588	-0.089;0.160	0.057;0.317	#	-0.025;6.579	#	#	-0.061;0.143	0.007;0.131	0.004;0.013	-0.027;1.400	0.404;0.856	#	0.116;0.728	0.061;0.096	#	#	001110	0.293	0.782	1	98.03	9987	3338	0.64		122	156
-68.171;-57.045	#	#	-0.004;0.129	#	#	0.205;0.437	#	-0.345;0.177	#	#	0.337;0.496	0.106;0.344	-0.022;0.068	#	#	-0.386;0.652	1.753;2.778	0.143;0.520	#	0.031;1.512	#	100001	1.000	1.000	1	138.83	9772	3347	0.50		35	35
#	-0.041;0.119	#	#	-0.300;0.300	#	#	#	0.773;1.547	#	#	#	#	#	-0.001;0.011	-0.301;1.107	0.404;0.856	#	#	0.061;0.096	#	#	001110	0.145	0.680	1	54.98	9979	3362	0.32		34	50
-83.486;-58.781	-0.020;0.116	0.034;0.197	0.081;0.198	#	#	-0.089;0.160	0.057;0.312	#	-0.025;6.579	#	#	-0.061;0.143	#	#	-0.027;1.063	0.404;0.856	#	#	#	#	0.024;0.634	001110	0.215	0.735	1	88.69	9987	3404	0.50		186	253
#	-0.011;0.101	#	-0.004;0.129	#	#	0.205;0.437	#	#	#	#	0.337;0.485	#	#	#	#	#	#	0.143;0.520	#	0.031;1.512	0.039;1.362	100001	0.064	0.578	1	86.67	9960	3426	0.32		249	431
-107.893;-81.789	#	#	0.165;0.298	#	1.118;10.192	#	0.189;0.384	0.891;1.472	-0.337;8.427	#	#	-0.086;0.237	0.032;0.107	0.004;0.011	#	#	-0.814;1.051	#	#	-0.033;1.970	#	000110	1.000	1.000	3	36.81	9790	3428	0.50		17	17
#	#	#	0.184;0.319	#	#	#	#	#	6.194;11.149	0.279;0.686	#	-0.081;0.374	0.008;0.075	0.003;0.011	#	-0.091;0.712	#	0.428;1.167	#	#	#	001100	1.000	1.000	1	91.91	9799	3429	0.36		50	50
-86.814;-73.322	#	#	0.136;0.311	-0.343;0.398	#	#	#	#	6.194;7.193	0.279;0.686	#	#	0.008;0.075	#	#	0.193;0.712	#	0.428;0.757	0.051;0.106	#	-0.386;0.476	001100	1.000	1.000	1	114.84	9799	3437	0.45		32	32
#	#	#	0.110;0.245	#	#	#	#	0.243;1.052	0.475;6.771	#	#	#	0.072;0.114	0.005;0.012	#	#	1.633;4.201	#	#	0.636;2.200	0.715;1.630	001110	1.000	1.000	1	50.08	9810	3448	0.36		16	16
#	0.036;0.147	0.009;0.241	#	#	4.023;8.109	#	0.014;0.148	#	1.884;6.081	#	0.348;0.675	#	0.069;0.178	#	#	#	#	#	#	-0.969;1.342	0.851;1.497	001010	0.226	0.742	1	43.60	9822	3460	0.41		49	66
#	0.065;0.090	#	0.056;0.184	#	#	0.353;0.576	-0.021;0.220	0.047;0.606	#	#	0.282;0.680	#	0.017;0.118	#	#	#	-0.360;1.487	#	#	#	#	000001	1.000	1.000	1	51.62	9845	3483	0.36		32	32
-106.303;-81.055	#	0.027;0.256	0.021;0.201	#	#	0.186;0.322	#	-0.123;0.674	#	#	0.393;0.667	0.037;0.235	#	0.003;0.012	#	#	0.318;2.029	#	#	0.202;2.013	0.002;1.312	001000	1.000	1.000	1	40.27	9862	3500	0.50		16	16
-83.486;-58.781	-0.020;0.116	0.034;0.197	0.081;0.160	#	#	-0.089;0.160	0.057;0.312	#	-0.025;6.579	#	#	-0.061;0.143	#	#	0.310;1.063	0.404;0.856	#	#	#	#	-0.467;0.826	001110	0.476	0.862	1	128.65	9871	3509	0.50		100	116
#	-0.011;0.101	#	#	0.455;0.896	#	#	-0.001;0.148	-0.345;0.177	#	-0.309;0.444	0.337;0.485	0.583;0.814	#	#	#	#	#	#	0.058;0.123	#	#	100001	1.000	1.000	1	174.52	9872	3510	0.36		16	16
#	#	-0.118;0.190	#	#	#	0.188;0.393	-0.052;0.136	#	#	#	#	0.410;0.739	-0.034;0.059	#	#	#	2.482;4.262	#	#	-0.198;1.435	#	100000	0.054	0.557	1	70.03	9988	3521	0.32		83	149
