-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0	#	0	#	0	0	#	0	0	#	#	#	0	0	#	#	0	0	#	#	0	#	1	000000000000000000000000000000000000000001000	0.799	0.978	1	35.00	899	899	0.52		2	2
#	#	0	0	#	#	0	0	#	#	1	1	0	#	0	#	#	#	1	#	0	0	0	000000000000000000000000000000000000100000000	0.063	0.956	1	22.33	901	901	0.52		0	0
0	#	0	#	0	#	#	#	#	0	#	0	#	#	0	#	#	#	0	0	#	#	#	000000000000000000100000000000000000000000000	0.369	0.905	1	141.86	902	902	0.35		0	22
#	0	0	0	#	#	0	0	#	0	0	#	1	0	0	1	0	#	#	#	0	0	#	000000000000000000000000000000000000000000010	0.394	0.911	1	72.00	903	903	0.61		0	3
#	#	0	0	#	1	#	#	#	#	#	0	#	0	#	#	#	#	0	0	0	#	#	000000000000000000000000000000000000001000000	0.092	0.992	1	33.80	903	903	0.35		0	0
#	#	0	#	#	0	0	#	0	#	#	1	0	1	#	#	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	41.67	958	905	0.52		3	3
#	0	0	0	0	0	#	#	0	#	#	#	0	#	0	0	0	1	0	#	#	1	#	000000000000000000000000000000010000000000000	0.635	0.956	1	71.00	921	905	0.57		1	1
0	#	#	#	#	0	#	0	0	#	0	#	0	1	#	#	0	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.861	0.985	1	115.50	949	910	0.43		5	6
#	0	0	0	#	#	0	#	0	#	#	#	#	#	1	#	#	1	0	0	#	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	35.00	910	910	0.43		1	1
1	0	0	0	0	#	0	#	0	#	#	0	0	#	0	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.758	0.973	1	168.14	974	913	0.61		9	13
1	0	0	0	0	#	0	0	0	#	0	0	#	#	#	#	#	#	#	0	#	0	0	000010000000000000000000000000000000000000000	0.758	0.973	1	168.14	974	913	0.57		9	13
1	#	0	#	0	#	0	0	#	0	#	0	#	1	#	#	0	#	0	0	#	#	0	000000000000000000000000000000000010000000000	0.280	0.880	1	113.35	914	914	0.52		0	13
#	0	1	1	#	0	#	#	0	0	#	#	0	0	#	#	0	#	0	#	0	#	#	100000000000000000000000000000000000010000000	0.394	0.911	1	33.00	920	920	0.48		0	1
#	#	0	#	#	0	#	#	0	0	0	#	0	1	0	0	#	1	0	0	#	#	#	000000000000000000000000000000010000000000000	0.696	0.964	1	84.20	958	921	0.52		4	5
1	#	0	#	#	#	0	#	#	0	#	0	0	#	#	0	#	#	0	#	#	1	0	000000000000000000000000000000010000000000000	0.065	0.956	1	44.89	921	921	0.43		0	0
0	0	#	#	#	0	#	#	0	0	#	#	#	0	0	0	#	#	#	#	0	0	#	100000000000000000000000000000000000000000000	0.471	0.928	1	125.18	972	922	0.43		7	27
#	0	1	1	#	#	#	0	#	0	#	#	0	#	0	0	#	#	0	#	#	#	0	000000000000000000000000000000000000000001000	0.080	0.978	1	72.68	922	922	0.43		0	0
#	0	#	#	#	0	#	#	#	#	#	#	0	#	#	0	0	#	0	0	#	0	#	100000000000000000000000000000000000100000000	0.263	0.875	1	160.59	927	927	0.35		0	27
#	0	#	#	#	0	#	#	#	#	#	#	0	#	0	#	#	0	0	#	0	0	0	100000000000000000000000000000000000000000000	0.423	0.918	1	130.54	995	927	0.39		7	48
#	0	#	#	#	#	#	#	#	0	#	1	0	#	#	1	#	0	0	#	0	#	#	000000000000000000000000000000000000010000000	0.239	0.867	1	34.50	930	930	0.35		0	2
#	0	0	#	#	#	#	0	#	0	#	1	0	#	0	1	#	0	0	#	0	#	#	000000000000000000000000000000000000010000000	0.239	0.867	1	36.00	930	930	0.48		0	1
#	0	#	0	1	0	0	#	0	#	0	#	#	#	#	#	#	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.861	0.985	1	146.33	932	932	0.52		3	3
0	#	#	#	1	0	0	0	0	#	0	0	#	#	0	#	0	0	#	0	#	0	#	000000000000000000000000000000000000000000001	0.894	0.989	1	136.00	968	932	0.57		4	4
#	#	0	0	#	#	0	0	0	0	0	0	0	0	0	1	#	#	0	#	0	0	0	000000000000000000000000000000000001000000000	0.635	0.956	1	149.00	934	934	0.70		1	2
#	#	#	#	0	#	#	0	#	#	0	0	0	0	#	1	#	#	0	1	#	0	0	000000000000000000000000000000000001000000000	1.000	1.000	1	139.00	934	934	0.48		1	1
1	1	0	#	0	#	0	#	0	#	#	#	0	#	0	0	#	#	#	#	#	0	0	000010000000000000000000000000001000000000000	0.946	0.994	1	116.75	950	935	0.48		8	8
1	#	0	0	#	0	#	0	0	#	0	0	0	#	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.708	0.966	1	143.64	974	935	0.57		15	17
1	0	0	0	0	0	0	#	0	#	0	0	0	#	#	#	#	0	0	0	#	0	0	000010000000000000000000000000000000000000000	0.773	0.975	1	170.14	974	937	0.70		5	7
#	0	0	0	#	0	#	0	#	#	0	0	1	0	#	1	0	#	0	#	0	0	0	000000000000000000000000000000000000001000000	0.098	0.998	1	49.11	940	940	0.65		0	0
0	0	0	0	#	#	#	0	#	#	0	0	1	#	#	1	0	#	0	0	#	0	#	000000000000000000000000000000000000001000000	0.098	0.998	1	70.25	940	940	0.57		0	0
1	#	#	#	#	0	#	0	#	0	#	0	0	#	#	#	0	#	#	0	0	0	#	000000000000000000000000000000010000000000000	0.302	0.887	1	148.12	942	942	0.43		1	13
1	#	#	#	#	0	#	0	#	0	#	0	0	1	#	#	0	#	#	#	0	0	#	000000000000000000000000000000010000000000000	0.289	0.883	1	125.12	942	942	0.43		1	8
1	#	#	0	0	0	0	0	#	#	#	#	#	1	0	#	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.587	0.948	1	122.83	947	947	0.52		5	6
1	0	0	#	0	#	0	0	#	#	#	#	#	#	0	0	1	#	0	#	#	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	117.00	974	947	0.48		1	1
0	#	#	#	#	0	#	0	0	#	0	#	0	1	#	#	0	#	0	#	#	0	0	000000000000000000000000000000010000000000000	1.000	1.000	1	139.67	949	949	0.48		3	3
0	#	0	0	0	#	0	0	0	0	0	#	0	1	0	#	#	#	0	0	0	0	#	000000000000000000000000000000010000000000000	1.000	1.000	1	139.67	949	949	0.70		3	3
1	#	0	#	#	0	#	#	#	#	#	0	#	1	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.587	0.948	1	122.83	950	950	0.39		5	6
1	#	#	#	#	0	#	#	0	0	#	0	0	#	#	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.635	0.956	1	139.68	950	950	0.52		9	11
#	#	#	#	#	0	1	0	0	0	0	0	#	0	#	1	#	#	0	#	#	#	#	000000000000000000000000100000000000000000000	1.000	1.000	1	103.00	952	952	0.43		2	2
#	#	#	0	#	0	0	1	0	0	0	#	#	0	#	1	#	#	1	1	0	#	0	100000000000000000000000000000000001000000000	0.100	1.000	1	8.50	955	955	0.57		0	0
1	#	0	#	#	0	#	#	0	0	#	#	0	#	0	0	0	1	0	#	#	1	#	000000000000000000000000000000010000000000000	0.062	0.953	1	47.51	958	958	0.52		0	0
#	#	0	0	0	0	0	#	#	#	0	#	0	1	#	0	#	1	0	0	#	#	#	000000000000000000000000000000010000000000000	1.000	1.000	1	110.00	958	958	0.52		1	1
#	0	#	#	0	#	#	0	0	0	0	#	#	#	0	0	0	0	0	#	0	#	#	000000000000000000000100000000000000000000000	0.427	0.919	1	159.54	959	959	0.52		1	12
0	0	0	0	#	#	#	#	#	#	0	#	0	0	0	#	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.696	0.964	1	111.60	960	960	0.57		3	5
0	#	0	0	0	0	#	#	#	#	0	#	0	0	0	#	#	#	#	1	#	0	0	000000000100000000000000000000000000000000000	0.696	0.964	1	111.60	960	960	0.52		3	5
0	#	0	0	#	#	#	#	0	#	#	0	0	#	#	#	0	0	#	1	0	0	0	000000000100000000000000000000000000000000000	0.635	0.956	1	133.75	961	961	0.52		2	4
0	0	0	#	#	0	#	#	0	#	#	0	0	0	0	0	#	#	0	#	#	0	#	000000000100000000000000000000000000000000000	0.502	0.933	1	168.75	961	961	0.52		2	8
0	#	0	0	0	#	#	0	#	0	1	#	#	0	0	#	0	#	0	#	#	0	0	000000000000000000000000000000000000010000000	0.394	0.911	1	170.00	965	965	0.57		0	1
0	#	0	0	#	#	#	0	#	0	1	#	#	0	0	#	0	#	#	#	#	0	0	000000000000000000000000000000000000010000000	0.394	0.911	1	170.00	965	965	0.48		0	1
0	0	1	#	0	#	0	0	#	0	0	#	#	#	#	#	#	0	0	0	#	0	0	100000000000000000000000000000000000000000000	1.000	1.000	1	103.00	972	966	0.57		1	1
0	1	#	#	1	#	0	0	0	#	0	#	#	#	0	0	0	0	0	0	0	0	#	000000000000000000000000000000000000000000001	0.066	0.954	1	136.00	968	968	0.65		0	0
0	#	#	#	#	0	0	#	0	#	0	0	#	#	0	#	0	0	#	0	#	0	#	000000000000000000000000000000000000000000001	0.394	0.911	1	210.00	968	968	0.48		0	3
0	0	1	#	0	0	0	0	#	0	#	1	#	#	#	0	#	0	0	#	#	#	0	100000000000000000000000000000000000000000000	0.096	0.996	1	103.00	972	972	0.57		0	0
#	0	1	#	0	#	0	0	0	0	0	#	#	#	0	#	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.096	0.996	1	63.15	972	972	0.70		0	0
1	0	0	0	0	#	0	#	0	#	#	#	#	#	0	0	1	#	#	#	#	0	#	000010000000000000000000000000000000000000000	0.097	0.997	1	117.00	974	974	0.48		0	0
1	0	0	#	0	#	0	0	#	#	0	0	#	#	#	#	#	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.543	0.941	1	161.33	974	974	0.52		1	3
1	0	0	#	0	0	0	#	#	#	#	0	#	0	#	#	#	#	#	0	1	0	0	000000000000000000000000000000000010000000000	0.100	1.000	1	46.67	977	977	0.52		0	0
0	#	#	0	#	#	#	0	#	#	#	0	0	0	0	#	#	#	0	#	0	0	#	000000000000000000000000000000100000000000000	0.394	0.911	1	146.33	980	980	0.43		0	6
#	#	#	0	0	#	#	0	#	#	#	0	0	#	0	#	#	#	0	#	0	0	#	000000000000000000000000000000100000000000000	0.345	0.899	1	143.52	980	980	0.39		0	11
0	#	#	0	0	1	0	0	#	0	0	#	0	0	#	#	#	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.043	0.918	1	137.57	984	984	0.61		0	0
0	0	#	1	#	#	#	#	0	0	#	#	#	0	0	0	#	#	#	#	#	0	#	000000000000000000000000000000000000000001000	0.635	0.956	1	62.00	985	985	0.39		1	1
0	0	0	1	#	#	#	#	0	0	#	#	0	#	0	0	#	#	#	#	#	#	0	000000000000000000000000000000000000000001000	0.635	0.956	1	62.00	985	985	0.43		1	1
#	0	0	#	#	#	0	#	#	#	#	#	#	0	#	0	0	0	0	#	#	#	#	000000000000000000000000000000000001000000000	0.394	0.911	1	162.40	987	987	0.35		0	5
#	0	#	0	#	0	#	0	#	1	#	#	0	0	0	#	1	#	#	#	0	#	#	000000000000000000000000000000000000110000000	0.055	0.942	1	13.20	988	988	0.43		0	0
#	0	#	#	0	#	0	0	1	#	0	0	0	#	#	#	0	0	0	0	0	0	0	000000000000000000000001000000000000000000000	0.079	0.976	1	125.53	994	994	0.65		0	0
0	0	#	#	0	0	#	#	1	0	0	#	0	#	#	0	0	#	#	0	#	#	0	000000000000000000000001000000000000000000000	0.079	0.976	1	105.93	994	994	0.52		0	0
0	0	1	#	#	#	#	0	#	0	0	1	#	#	0	#	#	#	0	0	#	0	0	100000000000000000000000000000000000000000000	0.091	0.991	1	93.37	995	995	0.52		0	0
0	0	1	#	#	#	#	0	#	0	0	#	#	#	0	#	#	#	#	0	#	0	0	100000000000000000000000000000000000000000000	0.091	0.991	1	93.37	995	995	0.43		0	0
#	#	#	#	#	0	#	0	0	#	0	0	#	#	0	#	#	#	1	1	0	#	0	000000000000000000000000000000000000001000000	0.071	0.967	1	40.25	998	998	0.43		0	0
#	#	#	#	#	0	#	0	0	#	0	#	#	#	0	#	#	#	1	1	#	#	0	000000000000000000000000000000000000001000000	0.071	0.967	1	40.25	998	998	0.35		0	0
1	0	0	#	#	0	0	#	0	#	#	1	#	0	0	0	#	#	0	0	#	#	#	000010000000000000000000000000000000000000000	0.091	0.991	1	155.05	1000	1000	0.52		0	0
1	#	#	0	#	0	#	0	#	0	0	#	0	0	#	0	0	#	0	0	#	0	0	000010000000000000000000000000000000000000000	0.091	0.991	1	107.00	1000	1000	0.61		0	0
