-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	0	0	#	#	#	#	#	0	#	#	#	#	#	0	#	1	0	0	0	#	0	000000000000000000000000000000010000000000000	0.740	0.970	1	104.67	921	921	0.39		5	6
0	0	1	#	#	0	#	0	#	0	1	#	#	#	#	#	#	#	0	0	#	#	#	000000000000000000000000000000000000000001000	0.074	0.966	1	56.80	922	922	0.39		0	0
0	0	#	#	0	0	#	0	0	0	#	#	0	#	0	0	#	0	#	0	0	#	0	100000000000000000000000000000000000000000000	0.473	0.928	1	158.93	966	922	0.61		4	16
#	0	0	#	#	0	0	#	0	0	#	#	0	0	0	#	0	0	0	#	0	0	#	000000000000000000000000000000000000000001000	0.385	0.909	1	190.19	929	929	0.61		0	21
#	#	0	#	#	0	0	0	#	#	#	#	#	0	0	#	#	0	#	#	#	0	0	000000000000000000000000000000000000000001000	0.400	0.912	1	153.05	986	929	0.39		4	36
#	#	#	1	#	0	#	0	0	0	1	#	0	0	0	#	#	0	0	#	#	#	#	000000000000000000000000000000000000000001000	0.635	0.956	1	62.00	986	931	0.48		1	1
#	#	0	1	#	#	#	0	0	0	1	#	#	#	#	#	#	0	0	#	#	0	1	000000000000000000000000000000000000000001000	0.073	0.969	1	43.40	931	931	0.43		0	0
0	0	#	#	0	#	#	0	#	#	#	0	#	#	#	#	#	#	0	#	#	#	0	000000000000000000000000000000000001000000000	0.418	0.916	1	169.07	934	933	0.30		2	25
#	#	#	#	0	#	#	#	0	#	#	#	#	#	#	0	#	0	0	1	#	#	0	000000000000000000000000000000000001000000000	0.419	0.917	2	130.50	987	933	0.30		1	8
#	#	0	#	0	0	#	0	#	#	#	0	1	0	0	#	#	#	#	#	0	#	#	000000000000000000000000000000000000001000000	0.099	0.999	1	102.55	940	940	0.39		0	0
#	#	0	#	0	0	0	#	#	#	#	0	1	#	0	#	#	#	#	#	0	0	#	000000000000000000000000000000000000001000000	0.099	0.999	1	119.56	940	940	0.39		0	0
1	0	0	0	#	#	0	#	#	#	#	#	0	#	0	0	#	0	0	0	#	#	#	000010000000000000000000000000000000000000000	0.740	0.970	1	170.67	1000	947	0.48		4	6
1	0	0	0	#	#	#	#	#	0	0	#	0	#	0	0	#	0	0	0	#	#	#	000010000000000000000000000000000000000000000	0.740	0.970	1	170.67	1000	947	0.52		4	6
0	#	#	0	0	0	#	#	0	#	#	#	#	0	0	#	0	#	0	0	0	#	#	000000000000000000010000000000000000000000000	0.373	0.906	1	189.44	948	948	0.48		0	9
#	#	0	#	0	0	#	#	0	#	#	#	#	0	0	#	0	#	0	0	#	#	#	000000000000000000010000000000000000000000000	0.355	0.902	1	186.82	948	948	0.39		0	14
1	#	0	0	#	#	#	0	#	#	0	#	0	#	#	0	#	#	0	#	#	0	#	000010000000000000000000000000000000000000000	0.682	0.962	1	155.99	1000	950	0.39		11	13
1	1	0	0	#	#	#	0	#	0	0	#	#	#	0	#	0	#	0	0	0	#	#	000010000000000000000000000000001000000000000	0.845	0.983	1	133.62	993	950	0.52		7	8
#	#	0	#	0	0	1	0	#	0	0	0	0	0	0	#	0	0	#	0	0	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	125.00	952	952	0.74		2	2
0	#	#	#	0	0	1	0	#	0	0	#	#	0	#	1	0	#	#	0	0	0	#	000000000000000000000000100000000000000000000	0.861	0.985	1	97.33	995	952	0.57		3	3
0	0	#	0	1	0	0	0	0	0	0	0	0	0	0	#	#	#	#	0	0	0	0	000000000000000000000000000000000000000000001	1.000	1.000	1	158.00	953	953	0.78		1	1
#	0	1	0	#	0	#	1	#	#	0	0	0	0	0	#	1	#	1	1	#	0	#	100000000000000000000000000000000001000000000	0.100	1.000	1	2.00	955	955	0.61		0	0
#	0	0	0	0	0	0	0	#	#	#	0	#	#	0	#	#	0	#	0	#	#	#	000000000000000000000100000000000000000000000	0.434	0.920	1	200.60	959	959	0.48		1	10
0	#	0	0	0	#	0	0	0	#	#	#	#	#	0	#	#	0	0	0	#	0	#	000000000000000000000100000000000000000000000	0.463	0.926	1	224.67	959	959	0.52		1	6
#	#	0	#	0	#	#	0	#	0	0	#	#	0	0	#	#	0	0	#	#	#	#	000000000100000000000000000000000000000000000	0.407	0.914	1	169.87	960	960	0.39		2	15
#	0	0	#	#	0	#	#	#	0	#	#	#	0	0	#	#	#	#	#	#	0	0	000000000100000000000000000000000000000000000	0.453	0.924	1	154.10	969	960	0.35		4	21
#	0	#	#	0	0	#	0	0	#	#	#	#	#	0	#	0	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.427	0.919	1	172.85	961	961	0.43		2	18
#	#	0	#	0	#	#	#	#	0	#	#	0	#	#	#	0	#	#	#	#	#	#	000000000100000000000000000000000000000000000	0.379	0.908	1	165.13	961	961	0.22		2	25
0	0	0	0	#	0	0	#	#	#	#	#	0	1	#	0	#	#	0	#	0	0	#	000000000000000000000000000000010000000000000	1.000	1.000	1	170.00	964	964	0.52		2	2
0	0	0	0	#	#	0	#	#	#	#	#	0	1	#	0	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	1.000	1.000	1	170.00	964	964	0.43		2	2
#	#	0	#	0	#	0	0	#	#	#	#	#	#	#	0	#	#	0	#	0	#	0	000000000000000000000000000000000000010000000	0.349	0.900	1	169.35	988	965	0.35		1	20
#	#	0	#	0	#	0	#	#	#	#	#	#	#	#	#	#	#	0	#	0	#	#	000000000000000000000000000000000000010000000	0.351	0.901	1	166.83	988	965	0.22		1	21
0	0	1	0	0	0	#	#	#	0	#	1	0	#	#	#	1	0	0	0	0	#	0	100000000000000000000000000000000000000000000	0.093	0.993	1	57.84	966	966	0.65		0	0
#	0	#	#	#	#	0	#	0	#	#	#	#	#	0	0	#	#	0	#	#	0	#	000000000000000001000000000000000000000000000	0.363	0.904	1	159.24	971	971	0.30		0	18
#	0	#	#	#	#	0	#	0	#	#	#	#	#	0	0	#	#	0	#	#	#	#	000000000000000001000000000000000000000000000	0.363	0.904	1	159.24	971	971	0.26		0	18
#	0	0	#	#	0	0	0	0	0	0	0	0	0	#	0	#	#	#	#	#	#	#	000000000000000000000000000000000010000000000	0.394	0.911	1	201.67	977	977	0.52		0	6
#	#	0	0	#	#	0	0	#	#	0	0	0	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000000010000000000	0.340	0.898	1	194.20	977	977	0.52		0	10
#	0	1	0	#	0	0	#	0	#	1	1	0	0	0	0	0	#	#	1	0	0	#	100000000100000000000000000000000000000000000	0.100	1.000	1	26.50	978	978	0.70		0	0
#	#	#	0	#	#	0	0	#	0	0	0	#	#	0	#	#	#	0	#	0	#	0	000000000000000000000000000000100000000000000	0.335	0.896	1	174.22	980	980	0.43		0	9
#	0	#	0	#	1	#	0	1	0	#	#	#	0	#	#	#	0	0	0	0	0	#	000000000000000000000000000000000000000000010	0.080	0.978	1	47.75	984	984	0.52		0	0
#	0	#	0	#	1	#	0	1	0	0	#	#	0	#	#	0	0	0	0	0	0	#	000000000000000000000000000000000000000000010	0.080	0.978	1	47.75	984	984	0.61		0	0
0	0	#	#	#	#	#	0	0	0	1	#	0	#	#	#	#	#	1	0	#	#	0	000000000000000000000000000000000000000001000	0.083	0.981	1	16.29	985	985	0.43		0	0
#	#	0	1	#	0	0	0	0	0	#	#	0	#	0	#	#	0	#	0	#	#	#	000000000000000000000000000000000000000001000	0.084	0.982	1	52.70	986	986	0.48		0	0
#	#	0	1	#	0	#	0	0	0	1	#	0	#	0	#	#	0	#	0	0	0	#	000000000000000000000000000000000000000001000	0.084	0.982	1	67.70	986	986	0.57		0	0
#	#	#	#	0	#	#	#	0	#	#	#	#	#	0	0	#	0	0	1	#	#	0	000000000000000000000000000000000001000000000	0.335	0.896	1	127.00	987	987	0.35		0	3
#	#	0	0	#	#	#	0	#	0	#	0	#	#	1	0	0	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.051	0.935	1	69.49	991	991	0.43		0	0
#	#	0	0	#	#	#	#	#	0	#	#	#	#	#	0	0	#	0	#	0	#	0	000010000000000000000000000000000000000000000	0.526	0.938	1	193.60	1000	991	0.35		2	5
1	#	0	0	0	0	#	#	#	#	#	#	#	#	#	#	#	#	0	#	0	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	168.00	1000	993	0.35		1	1
#	1	0	#	#	#	#	0	0	0	0	#	0	0	0	#	0	#	0	#	#	0	#	000010000000000000000000000000001000000000000	0.081	0.978	1	105.83	993	993	0.52		0	0
0	0	0	0	#	#	0	#	#	0	#	#	0	0	0	0	#	0	#	#	0	0	0	000000000000000000000001000000000000000000000	0.394	0.911	1	186.50	994	994	0.61		0	2
#	#	#	#	0	0	1	0	#	0	0	#	#	0	0	#	0	0	#	0	#	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	126.00	995	995	0.57		1	1
0	0	1	#	0	0	#	0	0	#	0	#	0	0	0	0	0	#	#	#	#	#	0	100000000000000000000000000000000000000000000	0.091	0.991	1	101.98	997	997	0.61		0	0
0	#	1	#	0	0	#	0	0	#	#	#	#	0	0	0	0	#	#	#	0	#	0	100000000000000000000000000000000000000000000	0.094	0.994	1	111.57	997	997	0.52		0	0
0	#	0	0	#	0	0	0	#	0	0	0	#	0	#	0	#	0	#	1	#	#	0	000000000000000000000000000000000000001000000	0.047	0.927	1	132.08	998	998	0.61		0	0
1	#	0	0	#	#	0	#	#	#	#	1	0	0	0	0	#	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.087	0.985	1	170.67	1000	1000	0.61		0	0
1	0	0	#	#	#	0	0	#	#	#	#	0	#	0	0	#	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.087	0.985	1	109.67	1000	1000	0.39		0	0
